,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,4,629751,175000,20292,434459
1,KNG04-251-PRINCIPAL GSSS CHARURI,Total, ,4,629751,175000,20292,434459
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,110248,22000,4089,84159
3, , ,"[TRVch# 1086 Dt:10/04/2017] , Billno-KNG04251032017-001",1,110248,22000,4089,84159
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,519503,153000,16203,350300
5, , ,"[TRVch# 1087 Dt:10/04/2017] , Billno-KNG04251032017-002",1,68568,25000,60,43508
6, , ,"[TRVch# 1088 Dt:10/04/2017] , Billno-KNG04251032017-003",1,283590,128000,210,155380
7, , ,"[TRVch# 1089 Dt:10/04/2017] , Billno-KNG04251032017-004",1,167345,0,15933,151412
0,Grand Total, , ,11,867257,238123,42563,586571
1,KNG04-251-PRINCIPAL GSSS CHARURI,Total, ,11,867257,238123,42563,586571
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,170000,0,0,170000
3, , ,"[TRVch# 897 Dt:24/05/2017] , Billno-KNG042512017100006",1,170000,0,0,170000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,135431,35877,6134,93420
5, , ,"[TRVch# 1457 Dt:09/05/2017] , Billno-KNG04251042017-001",1,112333,30000,5643,76690
6, , ,"[TRVch# 1458 Dt:09/05/2017] , Billno-KNG04251042017-002",1,12448,0,15,12433
7, , ,"[TRVch# 1473 Dt:09/05/2017] , Billno-KNG042512017100001",1,10650,5877,476,4297
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,7,561826,202246,36429,323151
9, , ,"[TRVch# 1459 Dt:09/05/2017] , Billno-KNG04251042017-003",1,69444,28000,3150,38294
10, , ,"[TRVch# 1460 Dt:09/05/2017] , Billno-KNG04251042017-004",1,287187,135000,10410,141777
11, , ,"[TRVch# 1461 Dt:09/05/2017] , Billno-KNG04251042017-005",1,134231,0,20072,114159
12, , ,"[TRVch# 1474 Dt:09/05/2017] , Billno-KNG042512017100002",1,7759,7759,0,0
13, , ,"[TRVch# 1475 Dt:09/05/2017] , Billno-KNG042512017100003",1,31487,31487,0,0
14, , ,"[TRVch# 1476 Dt:09/05/2017] , Billno-KNG042512017100004",1,18038,0,1428,16610
15, , ,"[TRVch# 1477 Dt:09/05/2017] , Billno-KNG042512017100005",1,13680,0,1369,12311
0,Grand Total, , ,9,787164,193000,39305,554859
1,KNG04-251-PRINCIPAL GSSS CHARURI,Total, ,9,787164,193000,39305,554859
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,127893,30000,5658,92235
3, , ,"[TRVch# 885 Dt:08/06/2017] , Billno-KNG04251052017-001",1,112333,30000,5643,76690
4, , ,"[TRVch# 886 Dt:08/06/2017] , Billno-KNG04251052017-002",1,15560,0,15,15545
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,505896,163000,33647,309249
6, , ,"[TRVch# 887 Dt:08/06/2017] , Billno-KNG04251052017-003",1,69444,28000,3150,38294
7, , ,"[TRVch# 888 Dt:08/06/2017] , Billno-KNG04251052017-004",1,288668,135000,10410,143258
8, , ,"[TRVch# 889 Dt:08/06/2017] , Billno-KNG04251052017-005",1,147784,0,20087,127697
9, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,2,1816,0,0,1816
10, , ,"[TRVch# 3226 Dt:21/06/2017] , Billno-KNG042512017100014",1,468,0,0,468
11, , ,"[TRVch# 3227 Dt:21/06/2017] , Billno-KNG042512017100015",1,1348,0,0,1348
12, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,2145,0,0,2145
13, , ,"[TRVch# 3225 Dt:21/06/2017] , Billno-KNG042512017100013",1,2145,0,0,2145
14, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,149414,0,0,149414
15, , ,"[TRVch# 36 Dt:08/06/2017] , Billno-KNG042512017100009",1,149414,0,0,149414
0,Grand Total, , ,6,641721,193000,39305,409416
1,KNG04-251-PRINCIPAL GSSS CHARURI,Total, ,6,641721,193000,39305,409416
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,129494,30000,5658,93836
3, , ,"[TRVch# 1232 Dt:10/07/2017] , Billno-KNG04251062017-001",1,113934,30000,5643,78291
4, , ,"[TRVch# 1233 Dt:10/07/2017] , Billno-KNG04251062017-002",1,15560,0,15,15545
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,507903,163000,33647,311256
6, , ,"[TRVch# 1234 Dt:10/07/2017] , Billno-KNG04251062017-003",1,69444,28000,3150,38294
7, , ,"[TRVch# 1235 Dt:10/07/2017] , Billno-KNG04251062017-004",1,288668,135000,10410,143258
8, , ,"[TRVch# 1236 Dt:10/07/2017] , Billno-KNG04251062017-005",1,149791,0,20087,129704
9, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,4324,0,0,4324
10, , ,"[TRVch# 3182 Dt:25/07/2017] , Billno-KNG042512017100016",1,4324,0,0,4324
0,Grand Total, , ,11,913388,193000,39725,680663
1,KNG04-251-PRINCIPAL GSSS CHARURI,Total, ,11,913388,193000,39725,680663
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,250000,0,0,250000
3, , ,"[TRVch# 794 Dt:23/08/2017] , Billno-KNG042512017100017",1,250000,0,0,250000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,129794,30000,7084,92710
