DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,124,4520699,222091,286295,4012313
SOL06-212-PRINCIPAL ITI PATTA MEHLOG,Total, ,124,4520699,222091,286295,4012313
 ,27-2230-03-003-05-S00N-V-P-01-SALARIES,Total,38,1805553,222091,196295,1387167
 , ,"[TRVch# 102 Dt:21/05/2018] , Billno-SOL062122018100013",1,29433,29433,0,0
 , ,"[TRVch# 129 Dt:28/02/2018] , Billno-SOL062122017100049",1,2658,2658,0,0
 , ,"[TRVch# 130 Dt:28/02/2018] , Billno-SOL062122017100048",1,5496,0,552,4944
 , ,"[TRVch# 170 Dt:22/03/2018] , Billno-SOL062122017100066",1,55700,0,0,55700
 , ,"[TRVch# 19 Dt:10/04/2018] , Billno-SOL06212032018-001",1,78296,0,16261,62035
 , ,"[TRVch# 20 Dt:10/04/2018] , Billno-SOL06212032018-002",1,64591,19000,15,45576
 , ,"[TRVch# 37 Dt:10/07/2017] , Billno-SOL06212062017-001",1,16950,0,0,16950
 , ,"[TRVch# 37 Dt:10/08/2017] , Billno-SOL06212072017-001",1,16950,0,0,16950
 , ,"[TRVch# 38 Dt:08/06/2018] , Billno-SOL06212052018-001",1,80632,0,17479,63153
 , ,"[TRVch# 38 Dt:09/05/2017] , Billno-SOL062122017000001",1,23423,0,0,23423
 , ,"[TRVch# 39 Dt:08/06/2018] , Billno-SOL06212052018-002",1,66439,19000,15,47424
 , ,"[TRVch# 41 Dt:08/12/2017] , Billno-SOL06212112017-001",1,74939,0,16249,58690
 , ,"[TRVch# 41 Dt:10/07/2017] , Billno-SOL062122017000004",1,23342,0,0,23342
 , ,"[TRVch# 42 Dt:08/12/2017] , Billno-SOL06212112017-002",1,62966,19000,255,43711
 , ,"[TRVch# 42 Dt:09/05/2017] , Billno-SOL062122017000002",1,39622,0,0,39622
 , ,"[TRVch# 42 Dt:10/10/2017] , Billno-SOL06212092017-001",1,26185,0,0,26185
 , ,"[TRVch# 43 Dt:10/08/2017] , Billno-SOL062122017000006",1,23342,0,0,23342
 , ,"[TRVch# 44 Dt:08/09/2017] , Billno-SOL06212082017-001",1,26185,0,0,26185
 , ,"[TRVch# 45 Dt:08/06/2017] , Billno-SOL06212052017-001",1,16950,0,0,16950
 , ,"[TRVch# 45 Dt:10/07/2018] , Billno-SOL06212062018-001",1,80632,0,17479,63153
 , ,"[TRVch# 45 Dt:10/10/2017] , Billno-SOL062122017000008",1,24080,0,0,24080
 , ,"[TRVch# 46 Dt:10/07/2018] , Billno-SOL06212062018-002",1,66439,19000,15,47424
 , ,"[TRVch# 48 Dt:08/06/2017] , Billno-SOL062122017000003",1,22672,0,0,22672
 , ,"[TRVch# 48 Dt:08/09/2017] , Billno-SOL062122017000007",1,23693,0,0,23693
 , ,"[TRVch# 50 Dt:10/01/2018] , Billno-SOL06212122017-001",1,74939,0,16169,58770
 , ,"[TRVch# 51 Dt:10/01/2018] , Billno-SOL06212122017-002",1,62966,19000,15,43951
 , ,"[TRVch# 55 Dt:10/08/2018] , Billno-SOL06212072018-001",1,80632,0,17479,63153
 , ,"[TRVch# 56 Dt:10/08/2018] , Billno-SOL06212072018-002",1,66439,19000,15,47424
 , ,"[TRVch# 59 Dt:09/02/2018] , Billno-SOL06212012018-001",1,75855,0,16261,59594
 , ,"[TRVch# 60 Dt:09/02/2018] , Billno-SOL06212012018-002",1,63409,19000,15,44394
 , ,"[TRVch# 61 Dt:09/03/2018] , Billno-SOL06212022018-001",1,78296,0,40186,38110
 , ,"[TRVch# 62 Dt:09/03/2018] , Billno-SOL06212022018-002",1,64591,19000,4375,41216
 , ,"[TRVch# 63 Dt:31/08/2017] , Billno-SOL062122017100016",1,4171,0,0,4171
 , ,"[TRVch# 70 Dt:08/05/2018] , Billno-SOL06212042018-001",1,78296,0,17261,61035
 , ,"[TRVch# 71 Dt:08/05/2018] , Billno-SOL06212042018-002",1,66439,19000,15,47424
 , ,"[TRVch# 81 Dt:10/11/2017] , Billno-SOL06212102017-001",1,26185,0,0,26185
 , ,"[TRVch# 98 Dt:22/11/2017] , Billno-SOL062122017100018",1,74939,0,16169,58770
 , ,"[TRVch# 99 Dt:22/11/2017] , Billno-SOL062122017100021",1,36781,19000,15,17766
 ,27-2230-03-003-05-S00N-V-P-03-TRAVEL EXPENSES,Total,7,17005,0,0,17005
 , ,"[TRVch# 100 Dt:22/11/2017] , Billno-SOL062122017100020",1,9295,0,0,9295
 , ,"[TRVch# 128 Dt:28/02/2018] , Billno-SOL062122017100050",1,680,0,0,680
 , ,"[TRVch# 85 Dt:31/08/2018] , Billno-SOL062122018100031",1,1260,0,0,1260
 , ,"[TRVch# 90 Dt:21/05/2018] , Billno-SOL062122018100001",1,1026,0,0,1026
 , ,"[TRVch# 93 Dt:21/05/2018] , Billno-SOL062122018100004",1,2110,0,0,2110
 , ,"[TRVch# 94 Dt:21/05/2018] , Billno-SOL062122018100005",1,1988,0,0,1988
 , ,"[TRVch# 95 Dt:21/05/2018] , Billno-SOL062122018100006",1,646,0,0,646
 ,27-2230-03-003-05-S00N-V-P-05-OFFICE EXPENSES,Total,32,191262,0,0,191262
 , ,"[TRVch# 100 Dt:21/05/2018] , Billno-SOL062122018100011",1,1548,0,0,1548
 , ,"[TRVch# 101 Dt:21/05/2018] , Billno-SOL062122018100015",1,490,0,0,490
 , ,"[TRVch# 103 Dt:30/06/2018] , Billno-SOL062122018100016",1,4865,0,0,4865
 , ,"[TRVch# 104 Dt:30/06/2018] , Billno-SOL062122018100019",1,380,0,0,380
 , ,"[TRVch# 106 Dt:30/01/2018] , Billno-SOL062122017100038",1,3773,0,0,3773
 , ,"[TRVch# 107 Dt:30/01/2018] , Billno-SOL062122017100040",1,1246,0,0,1246
 , ,"[TRVch# 111 Dt:30/01/2018] , Billno-SOL062122017100039",1,38162,0,0,38162
 , ,"[TRVch# 112 Dt:30/01/2018] , Billno-SOL062122017100037",1,3100,0,0,3100
 , ,"[TRVch# 127 Dt:28/02/2018] , Billno-SOL062122017100047",1,1125,0,0,1125
 , ,"[TRVch# 168 Dt:22/03/2018] , Billno-SOL062122017100064",1,900,0,0,900
 , ,"[TRVch# 169 Dt:22/03/2018] , Billno-SOL062122017100065",1,2999,0,0,2999
 , ,"[TRVch# 171 Dt:22/03/2018] , Billno-SOL062122017100067",1,530,0,0,530
 , ,"[TRVch# 46 Dt:08/12/2017] , Billno-SOL062122017100022",1,1800,0,0,1800
