,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,5,2514982,726000,72718,1716264
1,KNG08-202-PR GSSS PIRSALUHI,Total, ,5,2514982,726000,72718,1716264
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,1123320,293000,32963,797357
3, , ,"[TRVch# 2113 Dt:21/04/2017] , Billno-KNG08202032017-001",1,871924,293000,4570,574354
4, , ,"[TRVch# 2114 Dt:21/04/2017] , Billno-KNG08202032017-002",1,251396,0,28393,223003
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,1391662,433000,39755,918907
6, , ,"[TRVch# 2115 Dt:21/04/2017] , Billno-KNG08202032017-003",1,226776,110000,240,116536
7, , ,"[TRVch# 2116 Dt:21/04/2017] , Billno-KNG08202032017-004",1,918897,323000,14851,581046
8, , ,"[TRVch# 2117 Dt:21/04/2017] , Billno-KNG08202032017-005",1,245989,0,24664,221325
0,Grand Total, , ,11,4611908,817000,143983,3650925
1,KNG08-202-PR GSSS PIRSALUHI,Total, ,11,4611908,817000,143983,3650925
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,500000,0,0,500000
3, , ,"[TRVch# 380 Dt:09/05/2017] , Billno-KNG082022017100001",1,500000,0,0,500000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,1126417,307000,56747,762670
5, , ,"[TRVch# 1997 Dt:09/05/2017] , Billno-KNG08202042017-001",1,818812,307000,27940,483872
6, , ,"[TRVch# 1998 Dt:09/05/2017] , Billno-KNG08202042017-002",1,282298,0,28807,253491
7, , ,"[TRVch# 3265 Dt:20/05/2017] , Billno-KNG082022017100003",1,25307,0,0,25307
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,1581383,510000,87236,984147
9, , ,"[TRVch# 1999 Dt:09/05/2017] , Billno-KNG08202042017-003",1,309036,147000,21300,140736
10, , ,"[TRVch# 2000 Dt:09/05/2017] , Billno-KNG08202042017-004",1,923474,335000,42276,546198
11, , ,"[TRVch# 2001 Dt:09/05/2017] , Billno-KNG08202042017-005",1,284625,0,23600,261025
12, , ,"[TRVch# 5198 Dt:31/05/2017] , Billno-KNG082022017100004",1,64248,28000,60,36188
13, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,719888,0,0,719888
14, , ,"[TRVch# 205 Dt:20/05/2017] , Billno-KNG082022017100002",1,719888,0,0,719888
15, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,620770,0,0,620770
16, , ,"[TRVch# 206 Dt:20/05/2017] , Billno-KNG082022017100005",1,620770,0,0,620770
17, ,32-2202-01-789-18-C00N-V-P-99-HONORARIUM,Total,1,63450,0,0,63450
18, , ,"[TRVch# 3264 Dt:20/05/2017] , Billno-KNG082022017100007",1,63450,0,0,63450
0,Grand Total, , ,26,5369461,905439,169748,4294274
1,KNG08-202-PR GSSS PIRSALUHI,Total, ,26,5369461,905439,169748,4294274
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,7,1700000,0,0,1700000
3, , ,"[TRVch# 1085 Dt:30/06/2017] , Billno-KNG082022017100028",1,100000,0,0,100000
4, , ,"[TRVch# 1089 Dt:30/06/2017] , Billno-KNG082022017100033",1,100000,0,0,100000
5, , ,"[TRVch# 1090 Dt:30/06/2017] , Billno-KNG082022017100029",1,200000,0,0,200000
6, , ,"[TRVch# 1091 Dt:30/06/2017] , Billno-KNG082022017100027",1,200000,0,0,200000
7, , ,"[TRVch# 1092 Dt:30/06/2017] , Billno-KNG082022017100030",1,200000,0,0,200000
8, , ,"[TRVch# 1093 Dt:30/06/2017] , Billno-KNG082022017100034",1,500000,0,0,500000
9, , ,"[TRVch# 431 Dt:20/06/2017] , Billno-KNG082022017100018",1,400000,0,0,400000
10, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,1108763,307000,62974,738789
