,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,12,2539010,737500,125771,1675739
1,KNG12-212-PR GSSS JAWALI,Total, ,12,2539010,737500,125771,1675739
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,3,640000,0,0,640000
3, , ,"[TRVch# 1011 Dt:29/04/2017] , Billno-KNG122122017100003",1,250000,0,0,250000
4, , ,"[TRVch# 417 Dt:21/04/2017] , Billno-KNG122122017100001",1,300000,0,0,300000
5, , ,"[TRVch# 426 Dt:21/04/2017] , Billno-KNG122122017100002",1,90000,0,0,90000
6, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,296998,110000,35244,151754
7, , ,"[TRVch# 2044 Dt:10/04/2017] , Billno-KNG12212032017-001",1,166120,75000,4525,86595
8, , ,"[TRVch# 2045 Dt:10/04/2017] , Billno-KNG12212032017-002",1,21387,0,2006,19381
9, , ,"[TRVch# 2046 Dt:10/04/2017] , Billno-KNG12212032017-003",1,51583,35000,830,15753
10, , ,"[TRVch# 2047 Dt:10/04/2017] , Billno-KNG12212032017-004",1,57908,0,27883,30025
11, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,1602012,627500,90527,883985
12, , ,"[TRVch# 2048 Dt:10/04/2017] , Billno-KNG12212032017-005",1,81210,55000,6120,20090
13, , ,"[TRVch# 2049 Dt:10/04/2017] , Billno-KNG12212032017-006",1,73943,40000,5060,28883
14, , ,"[TRVch# 2050 Dt:10/04/2017] , Billno-KNG12212032017-007",1,1123953,532500,34840,556613
15, , ,"[TRVch# 2051 Dt:10/04/2017] , Billno-KNG12212032017-008",1,273574,0,41343,232231
16, , ,"[TRVch# 2052 Dt:10/04/2017] , Billno-KNG12212032017-009",1,49332,0,3164,46168
0,Grand Total, , ,27,2305877,881874,149841,1274162
1,KNG12-212-PR GSSS JAWALI,Total, ,27,2305877,881874,149841,1274162
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,8,346990,127810,38966,180214
3, , ,"[TRVch# 2573 Dt:09/05/2017] , Billno-KNG12212042017-001",1,167880,75000,4525,88355
4, , ,"[TRVch# 2574 Dt:09/05/2017] , Billno-KNG12212042017-002",1,21650,0,2032,19618
5, , ,"[TRVch# 2575 Dt:09/05/2017] , Billno-KNG12212042017-003",1,52236,35000,830,16406
6, , ,"[TRVch# 2576 Dt:09/05/2017] , Billno-KNG12212042017-004",1,71649,0,27971,43678
7, , ,"[TRVch# 3447 Dt:20/05/2017] , Billno-KNG122122017100007",1,18801,12539,1440,4822
8, , ,"[TRVch# 3448 Dt:20/05/2017] , Billno-KNG122122017100008",1,2351,0,234,2117
9, , ,"[TRVch# 3449 Dt:20/05/2017] , Billno-KNG122122017100009",1,5877,5271,606,0
10, , ,"[TRVch# 3450 Dt:20/05/2017] , Billno-KNG122122017100010",1,6546,0,1328,5218
11, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,13590,0,0,13590
12, , ,"[TRVch# 3445 Dt:20/05/2017] , Billno-KNG122122017100019",1,13590,0,0,13590
13, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,11,1842577,754064,110875,977638
14, , ,"[TRVch# 2577 Dt:09/05/2017] , Billno-KNG12212042017-005",1,82239,55000,6120,21119
15, , ,"[TRVch# 2578 Dt:09/05/2017] , Billno-KNG12212042017-006",1,74882,40000,5060,29822
16, , ,"[TRVch# 2579 Dt:09/05/2017] , Billno-KNG12212042017-007",1,1143321,535500,35840,571981
17, , ,"[TRVch# 2580 Dt:09/05/2017] , Billno-KNG12212042017-008",1,302071,0,44174,257897
18, , ,"[TRVch# 2581 Dt:09/05/2017] , Billno-KNG12212042017-009",1,51636,0,3324,48312
19, , ,"[TRVch# 4292 Dt:31/05/2017] , Billno-KNG122122017100013",1,129667,107827,9259,12581
20, , ,"[TRVch# 4293 Dt:31/05/2017] , Billno-KNG122122017100017",1,9261,8307,954,0
21, , ,"[TRVch# 4294 Dt:31/05/2017] , Billno-KNG122122017100018",1,35598,0,4913,30685
22, , ,"[TRVch# 4295 Dt:31/05/2017] , Billno-KNG122122017100015",1,3753,0,378,3375
23, , ,"[TRVch# 4296 Dt:31/05/2017] , Billno-KNG122122017100012",1,8283,7430,853,0
