,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,3,203060,23021,14360,165679
1,SMR08-207-GSSS DEVA MANAL,Total, ,3,203060,23021,14360,165679
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,31958,0,1412,30546
3, , ,"[TRVch# 687 Dt:07/04/2017] , Billno-SMR08207032017-001",1,31958,0,1412,30546
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,171102,23021,12948,135133
5, , ,"[TRVch# 688 Dt:07/04/2017] , Billno-SMR08207032017-002",1,78802,15000,6060,57742
6, , ,"[TRVch# 689 Dt:07/04/2017] , Billno-SMR08207032017-003",1,92300,8021,6888,77391
0,Grand Total, , ,5,215740,26206,15037,174497
1,SMR08-207-GSSS DEVA MANAL,Total, ,5,215740,26206,15037,174497
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,34040,0,1543,32497
3, , ,"[TRVch# 1278 Dt:22/05/2017] , Billno-SMR082072017100002",1,996,0,102,894
4, , ,"[TRVch# 941 Dt:09/05/2017] , Billno-SMR08207042017-001",1,33044,0,1441,31603
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,181700,26206,13494,142000
6, , ,"[TRVch# 1279 Dt:22/05/2017] , Billno-SMR082072017100003",1,7828,3206,465,4157
7, , ,"[TRVch# 942 Dt:09/05/2017] , Billno-SMR08207042017-002",1,79810,15000,6060,58750
8, , ,"[TRVch# 943 Dt:09/05/2017] , Billno-SMR08207042017-003",1,94062,8000,6969,79093
0,Grand Total, , ,7,235016,9000,11096,214920
1,SMR08-207-GSSS DEVA MANAL,Total, ,7,235016,9000,11096,214920
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,33044,0,2462,30582
3, , ,"[TRVch# 1098 Dt:08/06/2017] , Billno-SMR08207052017-003",1,33044,0,2462,30582
4, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,27180,0,0,27180
5, , ,"[TRVch# 1121 Dt:08/06/2017] , Billno-SMR082072017100005",1,27180,0,0,27180
6, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,2,63900,0,0,63900
7, , ,"[TRVch# 1123 Dt:08/06/2017] , Billno-SMR082072017100008",1,16500,0,0,16500
8, , ,"[TRVch# 1124 Dt:08/06/2017] , Billno-SMR082072017100009",1,47400,0,0,47400
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,94062,9000,8634,76428
10, , ,"[TRVch# 1099 Dt:08/06/2017] , Billno-SMR08207052017-004",1,94062,9000,8634,76428
11, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,12810,0,0,12810
12, , ,"[TRVch# 1120 Dt:08/06/2017] , Billno-SMR082072017100004",1,12810,0,0,12810
13, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,4020,0,0,4020
14, , ,"[TRVch# 1122 Dt:08/06/2017] , Billno-SMR082072017100007",1,4020,0,0,4020
0,Grand Total, , ,6,153819,9000,6672,138147
1,SMR08-207-GSSS DEVA MANAL,Total, ,6,153819,9000,6672,138147
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,33044,0,1441,31603
3, , ,"[TRVch# 989 Dt:10/07/2017] , Billno-SMR082072017100014",1,33044,0,1441,31603
4, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,15900,0,0,15900
5, , ,"[TRVch# 1264 Dt:20/07/2017] , Billno-SMR082072017100016",1,15900,0,0,15900
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,94062,9000,5231,79831
7, , ,"[TRVch# 990 Dt:10/07/2017] , Billno-SMR082072017100015",1,94062,9000,5231,79831
8, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,6300,0,0,6300
9, , ,"[TRVch# 986 Dt:10/07/2017] , Billno-SMR082072017100010",1,6300,0,0,6300
10, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,2,4513,0,0,4513
