,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,4,281809,31551,18313,231945
1,SML06-206-GSSS SHARONTHA,Total, ,4,281809,31551,18313,231945
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,120331,20551,4462,95318
3, , ,"[TRVch# 346 Dt:29/04/2017] , Billno-SML06206032017-001",1,120331,20551,4462,95318
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,161478,11000,13851,136627
5, , ,"[TRVch# 347 Dt:29/04/2017] , Billno-SML06206032017-002",1,74706,0,8004,66702
6, , ,"[TRVch# 348 Dt:29/04/2017] , Billno-SML06206032017-003",1,51929,0,5068,46861
7, , ,"[TRVch# 349 Dt:29/04/2017] , Billno-SML06206032017-004",1,34843,11000,779,23064
0,Grand Total, , ,8,411562,45621,25047,340894
1,SML06-206-GSSS SHARONTHA,Total, ,8,411562,45621,25047,340894
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,137162,28974,6072,102116
3, , ,"[TRVch# 3346 Dt:31/05/2017] , Billno-SML06206042017-001",1,123150,20551,5509,97090
4, , ,"[TRVch# 3386 Dt:31/05/2017] , Billno-SML062062017100005",1,14012,8423,563,5026
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,188719,16647,18975,153097
6, , ,"[TRVch# 3347 Dt:31/05/2017] , Billno-SML06206042017-002",1,35286,11000,779,23507
7, , ,"[TRVch# 3348 Dt:31/05/2017] , Billno-SML06206042017-003",1,128244,0,16243,112001
8, , ,"[TRVch# 3387 Dt:31/05/2017] , Billno-SML062062017100006",1,11103,0,1110,9993
9, , ,"[TRVch# 3388 Dt:31/05/2017] , Billno-SML062062017100007",1,8439,0,843,7596
10, , ,"[TRVch# 3389 Dt:31/05/2017] , Billno-SML062062017100008",1,5647,5647,0,0
11, ,08-2202-02-109-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,85681,0,0,85681
12, , ,"[TRVch# 3390 Dt:31/05/2017] , Billno-SML062062017100009",1,85681,0,0,85681
0,Grand Total, , ,8,570792,31551,22566,516675
1,SML06-206-GSSS SHARONTHA,Total, ,8,570792,31551,22566,516675
