,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,7,1273613,283000,55447,935166
1,MDI15-203-PR SSS BAROTI,Total, ,7,1273613,283000,55447,935166
2, ,00-8009-01-101-01-S00N-V-N-47-ADVANCES,Total,2,120000,0,0,120000
3, , ,"[TRVch# 597 Dt:21/04/2017] , Billno-MDI152032017100001",1,50000,0,0,50000
4, , ,"[TRVch# 598 Dt:21/04/2017] , Billno-MDI152032017100002",1,70000,0,0,70000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,363597,60000,18643,284954
6, , ,"[TRVch# 1397 Dt:07/04/2017] , Billno-MDI15203032017-001",1,232800,60000,7168,165632
7, , ,"[TRVch# 1398 Dt:07/04/2017] , Billno-MDI15203032017-002",1,130797,0,11475,119322
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,790016,223000,36804,530212
9, , ,"[TRVch# 1399 Dt:07/04/2017] , Billno-MDI15203032017-003",1,98796,10000,120,88676
10, , ,"[TRVch# 1400 Dt:07/04/2017] , Billno-MDI15203032017-004",1,485543,213000,2370,270173
11, , ,"[TRVch# 1401 Dt:07/04/2017] , Billno-MDI15203032017-005",1,205677,0,34314,171363
0,Grand Total, , ,19,1318401,353104,95911,869386
1,MDI15-203-PR SSS BAROTI,Total, ,19,1318401,353104,95911,869386
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,410488,71790,28340,310358
3, , ,"[TRVch# 2205 Dt:08/05/2017] , Billno-MDI15203042017-001",1,214345,60000,5028,149317
4, , ,"[TRVch# 2206 Dt:08/05/2017] , Billno-MDI15203042017-002",1,168192,0,20219,147973
5, , ,"[TRVch# 2334 Dt:08/05/2017] , Billno-MDI152032017100003",1,13068,11790,1200,78
6, , ,"[TRVch# 2335 Dt:08/05/2017] , Billno-MDI152032017100004",1,14883,0,1893,12990
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,7,835344,281314,67571,486459
8, , ,"[TRVch# 2207 Dt:08/05/2017] , Billno-MDI15203042017-003",1,100059,45000,18120,36939
9, , ,"[TRVch# 2208 Dt:08/05/2017] , Billno-MDI15203042017-004",1,445416,188000,18955,238461
10, , ,"[TRVch# 2209 Dt:08/05/2017] , Billno-MDI15203042017-005",1,209365,0,21468,187897
11, , ,"[TRVch# 2336 Dt:08/05/2017] , Billno-MDI152032017100007",1,23175,0,3828,19347
12, , ,"[TRVch# 2337 Dt:08/05/2017] , Billno-MDI152032017100008",1,11219,10219,1000,0
13, , ,"[TRVch# 2338 Dt:08/05/2017] , Billno-MDI152032017100009",1,41961,38095,3800,66
14, , ,"[TRVch# 4249 Dt:25/05/2017] , Billno-MDI152032017100018",1,4149,0,400,3749
15, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,12600,0,0,12600
16, , ,"[TRVch# 2339 Dt:08/05/2017] , Billno-MDI152032017100010",1,12600,0,0,12600
17, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,3,10558,0,0,10558
18, , ,"[TRVch# 2340 Dt:08/05/2017] , Billno-MDI152032017100011",1,2130,0,0,2130
19, , ,"[TRVch# 2341 Dt:08/05/2017] , Billno-MDI152032017100012",1,4532,0,0,4532
20, , ,"[TRVch# 2342 Dt:08/05/2017] , Billno-MDI152032017100013",1,3896,0,0,3896
21, ,08-2202-02-109-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,4,49411,0,0,49411
22, , ,"[TRVch# 2343 Dt:08/05/2017] , Billno-MDI152032017100015",1,8724,0,0,8724
23, , ,"[TRVch# 2344 Dt:08/05/2017] , Billno-MDI152032017100016",1,2774,0,0,2774
24, , ,"[TRVch# 2345 Dt:08/05/2017] , Billno-MDI152032017100017",1,13521,0,0,13521
25, , ,"[TRVch# 4248 Dt:25/05/2017] , Billno-MDI152032017100019",1,24392,0,0,24392
0,Grand Total, , ,11,1497769,335000,89142,1073627
1,MDI15-203-PR SSS BAROTI,Total, ,11,1497769,335000,89142,1073627
2, ,00-8009-01-101-01-S00N-V-N-47-ADVANCES,Total,1,80000,0,0,80000
3, , ,"[TRVch# 753 Dt:30/06/2017] , Billno-MDI152032017100026",1,80000,0,0,80000
4, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,190000,0,0,190000
5, , ,"[TRVch# 754 Dt:30/06/2017] , Billno-MDI152032017100027",1,190000,0,0,190000
6, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,391795,60000,28539,303256
7, , ,"[TRVch# 2280 Dt:07/06/2017] , Billno-MDI15203052017-001",1,214345,60000,5028,149317
8, , ,"[TRVch# 2281 Dt:07/06/2017] , Billno-MDI15203052017-002",1,156627,0,23511,133116
9, , ,"[TRVch# 2401 Dt:07/06/2017] , Billno-MDI152032017100021",1,20823,0,0,20823
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,819274,275000,60603,483671
11, , ,"[TRVch# 2282 Dt:07/06/2017] , Billno-MDI15203052017-003",1,100059,45000,18120,36939
12, , ,"[TRVch# 2283 Dt:07/06/2017] , Billno-MDI15203052017-004",1,445416,200000,18955,226461
13, , ,"[TRVch# 2284 Dt:07/06/2017] , Billno-MDI15203052017-005",1,209365,0,21468,187897
14, , ,"[TRVch# 2402 Dt:07/06/2017] , Billno-MDI152032017100022",1,64434,30000,2060,32374
15, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,13020,0,0,13020
16, , ,"[TRVch# 2356 Dt:07/06/2017] , Billno-MDI152032017100020",1,13020,0,0,13020
17, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,3680,0,0,3680
18, , ,"[TRVch# 3687 Dt:30/06/2017] , Billno-MDI152032017100025",1,3680,0,0,3680
0,Grand Total, , ,7,1501565,362000,86485,1053080
1,MDI15-203-PR SSS BAROTI,Total, ,7,1501565,362000,86485,1053080
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,250000,0,0,250000
3, , ,"[TRVch# 540 Dt:20/07/2017] , Billno-MDI152032017100029",1,250000,0,0,250000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,411642,60000,28548,323094
5, , ,"[TRVch# 2115 Dt:10/07/2017] , Billno-MDI15203062017-001",1,229100,60000,5028,164072
6, , ,"[TRVch# 2116 Dt:10/07/2017] , Billno-MDI15203062017-002",1,182542,0,23520,159022
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,827323,302000,57937,467386
8, , ,"[TRVch# 2117 Dt:10/07/2017] , Billno-MDI15203062017-003",1,100059,45000,18120,36939
9, , ,"[TRVch# 2118 Dt:10/07/2017] , Billno-MDI15203062017-004",1,569430,257000,24545,287885
10, , ,"[TRVch# 2119 Dt:10/07/2017] , Billno-MDI15203062017-005",1,157834,0,15272,142562
11, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,12600,0,0,12600
12, , ,"[TRVch# 2211 Dt:10/07/2017] , Billno-MDI152032017100028",1,12600,0,0,12600
0,Grand Total, , ,9,1780790,362000,84619,1334171
1,MDI15-203-PR SSS BAROTI,Total, ,9,1780790,362000,84619,1334171
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,490000,0,0,490000
3, , ,"[TRVch# 969 Dt:31/08/2017] , Billno-MDI152032017100032",1,290000,0,0,290000
4, , ,"[TRVch# 970 Dt:31/08/2017] , Billno-MDI152032017100033",1,200000,0,0,200000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,413543,60000,23092,330451
6, , ,"[TRVch# 2025 Dt:09/08/2017] , Billno-MDI15203072017-001",1,230801,60000,5028,165773
