DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,100,7209572,2010425,813227,4385920
KNG09-234-PRINCIPAL GOVT DEGREE COLLEGE MULTHAN (CHHOTA BHANGAL AREA),Total, ,100,7209572,2010425,813227,4385920
 ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,220000,0,0,220000
 , ,"[TRVch# 843 Dt:21/04/2018] , Billno-KNG092342018100001",1,220000,0,0,220000
 ,08-2202-03-103-01-S00N-V-N-01-SALARIES,Total,62,6162399,2010425,813227,3338747
 , ,"[TRVch# 1151 Dt:05/05/2018] , Billno-KNG09234042018-001",1,288170,130000,42240,115930
 , ,"[TRVch# 1152 Dt:05/05/2018] , Billno-KNG09234042018-002",1,57436,0,6893,50543
 , ,"[TRVch# 1153 Dt:05/05/2018] , Billno-KNG09234042018-003",1,48392,18000,2641,27751
 , ,"[TRVch# 1154 Dt:05/05/2018] , Billno-KNG09234042018-004",1,76108,0,8514,67594
 , ,"[TRVch# 1300 Dt:07/08/2018] , Billno-KNG09234072018-001",1,292286,130000,42240,120046
 , ,"[TRVch# 1301 Dt:07/08/2018] , Billno-KNG09234072018-002",1,57436,0,6893,50543
 , ,"[TRVch# 1302 Dt:07/08/2018] , Billno-KNG09234072018-003",1,48392,18000,2641,27751
 , ,"[TRVch# 1303 Dt:07/08/2018] , Billno-KNG09234072018-004",1,76692,0,7325,69367
 , ,"[TRVch# 1615 Dt:07/02/2018] , Billno-KNG09234012018-001",1,279759,120000,45240,114519
 , ,"[TRVch# 1616 Dt:07/02/2018] , Billno-KNG09234012018-002",1,55956,0,6593,49363
 , ,"[TRVch# 1617 Dt:07/02/2018] , Billno-KNG09234012018-003",1,47197,16000,2641,28556
 , ,"[TRVch# 1618 Dt:07/02/2018] , Billno-KNG09234012018-004",1,74136,0,8424,65712
 , ,"[TRVch# 1639 Dt:06/12/2017] , Billno-KNG09234112017-001",1,276380,120000,45400,110980
 , ,"[TRVch# 1640 Dt:06/12/2017] , Billno-KNG09234112017-002",1,55288,0,6607,48681
 , ,"[TRVch# 1641 Dt:06/12/2017] , Billno-KNG09234112017-003",1,46637,16000,2721,27916
 , ,"[TRVch# 1642 Dt:06/12/2017] , Billno-KNG09234112017-004",1,73308,0,7418,65890
 , ,"[TRVch# 1647 Dt:07/07/2018] , Billno-KNG09234062018-001",1,292286,130000,42240,120046
 , ,"[TRVch# 1648 Dt:07/07/2018] , Billno-KNG09234062018-002",1,57436,0,6893,50543
 , ,"[TRVch# 1649 Dt:07/07/2018] , Billno-KNG09234062018-003",1,48392,18000,2641,27751
 , ,"[TRVch# 1650 Dt:07/07/2018] , Billno-KNG09234062018-004",1,76692,0,8566,68126
 , ,"[TRVch# 1676 Dt:07/02/2018] , Billno-KNG092342017100024",1,4954,0,502,4452
 , ,"[TRVch# 1677 Dt:07/02/2018] , Billno-KNG092342017100023",1,3296,3296,0,0
 , ,"[TRVch# 1678 Dt:07/02/2018] , Billno-KNG092342017100022",1,3948,0,790,3158
 , ,"[TRVch# 1679 Dt:07/02/2018] , Billno-KNG092342017100021",1,20121,16098,4023,0
 , ,"[TRVch# 1769 Dt:08/08/2017] , Billno-KNG092342017100001",1,262672,100000,240,162432
 , ,"[TRVch# 1770 Dt:08/08/2017] , Billno-KNG092342017100002",1,51680,0,5088,46592
 , ,"[TRVch# 2013 Dt:08/06/2018] , Billno-KNG09234052018-001",1,288170,130000,42240,115930
 , ,"[TRVch# 2014 Dt:08/06/2018] , Billno-KNG09234052018-002",1,57436,0,6893,50543
 , ,"[TRVch# 2015 Dt:08/06/2018] , Billno-KNG09234052018-003",1,48392,18000,2641,27751
 , ,"[TRVch# 2016 Dt:08/06/2018] , Billno-KNG09234052018-004",1,76108,0,8514,67594
 , ,"[TRVch# 2109 Dt:09/01/2018] , Billno-KNG09234122017-001",1,276380,120000,45240,111140
 , ,"[TRVch# 2110 Dt:09/01/2018] , Billno-KNG09234122017-002",1,55288,0,6527,48761
 , ,"[TRVch# 2111 Dt:09/01/2018] , Billno-KNG09234122017-003",1,46637,16000,2641,27996
 , ,"[TRVch# 2112 Dt:09/01/2018] , Billno-KNG09234122017-004",1,73308,0,8342,64966
 , ,"[TRVch# 2140 Dt:07/11/2017] , Billno-KNG09234102017-001",1,275780,120000,45240,110540
 , ,"[TRVch# 2141 Dt:07/11/2017] , Billno-KNG09234102017-002",1,54988,0,6528,48460
 , ,"[TRVch# 2142 Dt:07/11/2017] , Billno-KNG09234102017-003",1,44951,16000,2641,26310
 , ,"[TRVch# 2143 Dt:07/11/2017] , Billno-KNG09234102017-004",1,72108,0,5647,66461
