,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,4,268124,49200,8083,210841
1,UNA00-238-PRINCIPAL I.T. I (WOMEN) UNA,Total, ,4,268124,49200,8083,210841
2, ,27-2230-03-003-05-S00N-V-N-01-SALARIES,Total,4,268124,49200,8083,210841
3, , ,"[TRVch# 11 Dt:03/04/2017] , Billno-UNA00238032017-001",1,36296,0,18,36278
4, , ,"[TRVch# 12 Dt:03/04/2017] , Billno-UNA00238032017-002",1,32745,10200,121,22424
5, , ,"[TRVch# 13 Dt:03/04/2017] , Billno-UNA00238032017-003",1,66272,0,7656,58616
6, , ,"[TRVch# 14 Dt:03/04/2017] , Billno-UNA00238032017-004",1,132811,39000,288,93523
0,Grand Total, , ,18,325629,68766,15038,241825
1,UNA00-238-PRINCIPAL I.T. I (WOMEN) UNA,Total, ,18,325629,68766,15038,241825
2, ,27-2230-03-003-05-S00N-V-N-01-SALARIES,Total,8,300407,68766,15038,216603
3, , ,"[TRVch# 56 Dt:11/05/2017] , Billno-UNA002382017100001",1,3672,0,0,3672
4, , ,"[TRVch# 57 Dt:11/05/2017] , Billno-UNA002382017100002",1,2943,2943,0,0
5, , ,"[TRVch# 58 Dt:11/05/2017] , Billno-UNA002382017100003",1,7461,0,742,6719
6, , ,"[TRVch# 59 Dt:11/05/2017] , Billno-UNA002382017100004",1,14323,14323,0,0
7, , ,"[TRVch# 6 Dt:01/05/2017] , Billno-UNA00238042017-001",1,36755,0,1418,35337
8, , ,"[TRVch# 7 Dt:01/05/2017] , Billno-UNA00238042017-002",1,33398,10500,121,22777
9, , ,"[TRVch# 8 Dt:01/05/2017] , Billno-UNA00238042017-003",1,67108,0,7939,59169
10, , ,"[TRVch# 9 Dt:01/05/2017] , Billno-UNA00238042017-004",1,134747,41000,4818,88929
11, ,27-2230-03-003-05-S00N-V-N-03-TRAVEL EXPENSES,Total,3,1800,0,0,1800
12, , ,"[TRVch# 63 Dt:11/05/2017] , Billno-UNA002382017100009",1,1100,0,0,1100
13, , ,"[TRVch# 64 Dt:11/05/2017] , Billno-UNA002382017100010",1,150,0,0,150
14, , ,"[TRVch# 77 Dt:20/05/2017] , Billno-UNA002382017100011",1,550,0,0,550
15, ,27-2230-03-003-05-S00N-V-N-05-OFFICE EXPENSES,Total,7,23422,0,0,23422
16, , ,"[TRVch# 104 Dt:29/05/2017] , Billno-UNA002382017100014",1,8610,0,0,8610
17, , ,"[TRVch# 106 Dt:30/05/2017] , Billno-UNA002382017100015",1,3913,0,0,3913
18, , ,"[TRVch# 107 Dt:30/05/2017] , Billno-UNA002382017100016",1,367,0,0,367
19, , ,"[TRVch# 60 Dt:11/05/2017] , Billno-UNA002382017100005",1,1010,0,0,1010
20, , ,"[TRVch# 61 Dt:11/05/2017] , Billno-UNA002382017100006",1,6900,0,0,6900
21, , ,"[TRVch# 62 Dt:11/05/2017] , Billno-UNA002382017100007",1,525,0,0,525
22, , ,"[TRVch# 85 Dt:24/05/2017] , Billno-UNA002382017100013",1,2097,0,0,2097
0,Grand Total, , ,14,297099,51500,14296,231303
1,UNA00-238-PRINCIPAL I.T. I (WOMEN) UNA,Total, ,14,297099,51500,14296,231303
2, ,27-2230-03-003-05-S00N-V-N-01-SALARIES,Total,4,272068,51500,14296,206272
3, , ,"[TRVch# 6 Dt:01/06/2017] , Billno-UNA00238052017-001",1,36755,0,1418,35337
4, , ,"[TRVch# 7 Dt:01/06/2017] , Billno-UNA00238052017-002",1,33428,10500,121,22807
5, , ,"[TRVch# 8 Dt:01/06/2017] , Billno-UNA00238052017-003",1,67138,0,7939,59199
6, , ,"[TRVch# 9 Dt:01/06/2017] , Billno-UNA00238052017-004",1,134747,41000,4818,88929
7, ,27-2230-03-003-05-S00N-V-N-03-TRAVEL EXPENSES,Total,1,1156,0,0,1156
8, , ,"[TRVch# 57 Dt:16/06/2017] , Billno-UNA002382017100018",1,1156,0,0,1156
