,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,6,284427,83000,13420,188007
1,KNR01-204-GHS NAMGIA,Total, ,6,284427,83000,13420,188007
2, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,1,32444,0,0,32444
3, , ,"[TRVch# 80 Dt:10/04/2017] , Billno-KNR01204032017-001",1,32444,0,0,32444
4, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,2,56800,25000,1792,30008
5, , ,"[TRVch# 81 Dt:10/04/2017] , Billno-KNR01204032017-002",1,37024,25000,0,12024
6, , ,"[TRVch# 82 Dt:10/04/2017] , Billno-KNR01204032017-003",1,19776,0,1792,17984
7, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,3,195183,58000,11628,125555
8, , ,"[TRVch# 83 Dt:10/04/2017] , Billno-KNR01204032017-004",1,64402,25000,4060,35342
9, , ,"[TRVch# 84 Dt:10/04/2017] , Billno-KNR01204032017-005",1,93519,33000,3560,56959
10, , ,"[TRVch# 85 Dt:10/04/2017] , Billno-KNR01204032017-006",1,37262,0,4008,33254
0,Grand Total, , ,12,306840,87020,14021,205799
1,KNR01-204-GHS NAMGIA,Total, ,12,306840,87020,14021,205799
2, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,1,34144,0,0,34144
3, , ,"[TRVch# 113 Dt:08/05/2017] , Billno-KNR01204042017-001",1,34144,0,0,34144
4, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,6,66877,29020,2025,35832
5, , ,"[TRVch# 114 Dt:08/05/2017] , Billno-KNR01204042017-002",1,37630,25000,0,12630
6, , ,"[TRVch# 115 Dt:08/05/2017] , Billno-KNR01204042017-003",1,20161,0,1816,18345
7, , ,"[TRVch# 354 Dt:31/05/2017] , Billno-KNR012042017100004",1,2066,0,209,1857
8, , ,"[TRVch# 355 Dt:31/05/2017] , Billno-KNR012042017100010",1,1500,0,0,1500
9, , ,"[TRVch# 356 Dt:31/05/2017] , Billno-KNR012042017100012",1,1500,0,0,1500
10, , ,"[TRVch# 359 Dt:31/05/2017] , Billno-KNR012042017100015",1,4020,4020,0,0
11, ,31-2202-02-796-02-S00N-V-N-03-TRAVEL EXPENSES,Total,1,1836,0,0,1836
12, , ,"[TRVch# 357 Dt:31/05/2017] , Billno-KNR012042017100013",1,1836,0,0,1836
13, ,31-2202-02-796-02-S00N-V-N-05-OFFICE EXPENSES,Total,1,1467,0,0,1467
14, , ,"[TRVch# 358 Dt:31/05/2017] , Billno-KNR012042017100014",1,1467,0,0,1467
15, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,3,202516,58000,11996,132520
16, , ,"[TRVch# 116 Dt:08/05/2017] , Billno-KNR01204042017-004",1,65359,25000,4060,36299
17, , ,"[TRVch# 117 Dt:08/05/2017] , Billno-KNR01204042017-005",1,95995,33000,3560,59435
18, , ,"[TRVch# 118 Dt:08/05/2017] , Billno-KNR01204042017-006",1,41162,0,4376,36786
0,Grand Total, , ,16,423930,100669,15270,307991
1,KNR01-204-GHS NAMGIA,Total, ,16,423930,100669,15270,307991
2, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,1,34144,0,0,34144
3, , ,"[TRVch# 113 Dt:08/06/2017] , Billno-KNR01204052017-001",1,34144,0,0,34144
4, ,31-2202-01-796-17-S00N-V-P-41-GIA GENERAL (Salary),Total,1,30000,0,0,30000
5, , ,"[TRVch# 560 Dt:30/06/2017] , Billno-KNR012042017100019",1,30000,0,0,30000
6, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,2,57791,25000,1816,30975
7, , ,"[TRVch# 114 Dt:08/06/2017] , Billno-KNR01204052017-002",1,37630,25000,0,12630
8, , ,"[TRVch# 115 Dt:08/06/2017] , Billno-KNR01204052017-003",1,20161,0,1816,18345
9, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,10,240745,75669,13454,151622
10, , ,"[TRVch# 116 Dt:08/06/2017] , Billno-KNR01204052017-004",1,65359,25000,4060,36299
11, , ,"[TRVch# 117 Dt:08/06/2017] , Billno-KNR01204052017-005",1,95995,33000,3560,59435
12, , ,"[TRVch# 118 Dt:08/06/2017] , Billno-KNR01204052017-006",1,41162,0,4376,36786
13, , ,"[TRVch# 129 Dt:08/06/2017] , Billno-KNR012042017100003",1,11989,0,1199,10790
14, , ,"[TRVch# 130 Dt:08/06/2017] , Billno-KNR012042017100005",1,2571,0,259,2312
15, , ,"[TRVch# 131 Dt:08/06/2017] , Billno-KNR012042017100007",1,7263,7263,0,0
16, , ,"[TRVch# 132 Dt:08/06/2017] , Billno-KNR012042017100009",1,1500,0,0,1500
17, , ,"[TRVch# 133 Dt:08/06/2017] , Billno-KNR012042017100008",1,10406,10406,0,0
18, , ,"[TRVch# 134 Dt:08/06/2017] , Billno-KNR012042017100011",1,3000,0,0,3000
19, , ,"[TRVch# 558 Dt:30/06/2017] , Billno-KNR012042017100017",1,1500,0,0,1500
20, ,31-2202-02-796-03-S00N-V-N-05-OFFICE EXPENSES,Total,1,500,0,0,500
21, , ,"[TRVch# 559 Dt:30/06/2017] , Billno-KNR012042017100018",1,500,0,0,500
22, ,31-2202-02-796-03-S00N-V-P-02-WAGES,Total,1,60750,0,0,60750
23, , ,"[TRVch# 135 Dt:08/06/2017] , Billno-KNR012042017100016",1,60750,0,0,60750
0,Grand Total, , ,9,303724,83000,13812,206912
1,KNR01-204-GHS NAMGIA,Total, ,9,303724,83000,13812,206912
2, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,1,34144,0,0,34144
3, , ,"[TRVch# 88 Dt:10/07/2017] , Billno-KNR01204062017-001",1,34144,0,0,34144
4, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,2,57791,25000,1816,30975
5, , ,"[TRVch# 89 Dt:10/07/2017] , Billno-KNR01204062017-002",1,37630,25000,0,12630
6, , ,"[TRVch# 90 Dt:10/07/2017] , Billno-KNR01204062017-003",1,20161,0,1816,18345
7, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,3,202516,58000,11996,132520
8, , ,"[TRVch# 91 Dt:10/07/2017] , Billno-KNR01204062017-004",1,65359,25000,4060,36299
9, , ,"[TRVch# 92 Dt:10/07/2017] , Billno-KNR01204062017-005",1,95995,33000,3560,59435
10, , ,"[TRVch# 93 Dt:10/07/2017] , Billno-KNR01204062017-006",1,41162,0,4376,36786
11, ,31-2202-02-796-03-S00N-V-N-05-OFFICE EXPENSES,Total,2,1398,0,0,1398
12, , ,"[TRVch# 363 Dt:21/07/2017] , Billno-KNR012042017100022",1,970,0,0,970
13, , ,"[TRVch# 443 Dt:31/07/2017] , Billno-KNR012042017100023",1,428,0,0,428
14, ,31-2202-02-796-03-S00N-V-P-02-WAGES,Total,1,7875,0,0,7875
15, , ,"[TRVch# 104 Dt:10/07/2017] , Billno-KNR012042017100020",1,7875,0,0,7875
0,Grand Total, , ,17,320024,83000,13812,223212
1,KNR01-204-GHS NAMGIA,Total, ,17,320024,83000,13812,223212
2, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,1,34144,0,0,34144
3, , ,"[TRVch# 94 Dt:07/08/2017] , Billno-KNR01204072017-001",1,34144,0,0,34144
4, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,4,57991,25000,1816,31175
5, , ,"[TRVch# 335 Dt:24/08/2017] , Billno-KNR012042017100030",1,100,0,0,100
6, , ,"[TRVch# 336 Dt:24/08/2017] , Billno-KNR012042017100031",1,100,0,0,100
7, , ,"[TRVch# 95 Dt:07/08/2017] , Billno-KNR01204072017-002",1,37630,25000,0,12630
8, , ,"[TRVch# 96 Dt:07/08/2017] , Billno-KNR01204072017-003",1,20161,0,1816,18345
9, ,31-2202-02-796-02-S00N-V-N-03-TRAVEL EXPENSES,Total,1,1880,0,0,1880
10, , ,"[TRVch# 340 Dt:24/08/2017] , Billno-KNR012042017100035",1,1880,0,0,1880
11, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,6,202916,58000,11996,132920
12, , ,"[TRVch# 337 Dt:24/08/2017] , Billno-KNR012042017100032",1,100,0,0,100
13, , ,"[TRVch# 338 Dt:24/08/2017] , Billno-KNR012042017100033",1,200,0,0,200
14, , ,"[TRVch# 339 Dt:24/08/2017] , Billno-KNR012042017100034",1,100,0,0,100
15, , ,"[TRVch# 97 Dt:07/08/2017] , Billno-KNR01204072017-004",1,65359,25000,4060,36299
16, , ,"[TRVch# 98 Dt:07/08/2017] , Billno-KNR01204072017-005",1,95995,33000,3560,59435
17, , ,"[TRVch# 99 Dt:07/08/2017] , Billno-KNR01204072017-006",1,41162,0,4376,36786
18, ,31-2202-02-796-03-S00N-V-N-03-TRAVEL EXPENSES,Total,2,7455,0,0,7455
19, , ,"[TRVch# 324 Dt:24/08/2017] , Billno-KNR012042017100026",1,2755,0,0,2755
20, , ,"[TRVch# 325 Dt:24/08/2017] , Billno-KNR012042017100027",1,4700,0,0,4700
21, ,31-2202-02-796-03-S00N-V-N-05-OFFICE EXPENSES,Total,1,500,0,0,500
22, , ,"[TRVch# 326 Dt:24/08/2017] , Billno-KNR012042017100028",1,500,0,0,500
23, ,31-2202-02-796-03-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,7000,0,0,7000
24, , ,"[TRVch# 334 Dt:24/08/2017] , Billno-KNR012042017100029",1,7000,0,0,7000
25, ,31-2202-02-796-03-S00N-V-P-02-WAGES,Total,1,8138,0,0,8138
26, , ,"[TRVch# 72 Dt:07/08/2017] , Billno-KNR012042017100024",1,8138,0,0,8138
0,Grand Total, , ,12,329296,100386,14059,214851
1,KNR01-204-GHS NAMGIA,Total, ,12,329296,100386,14059,214851
2, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,1,34144,0,0,34144
3, , ,"[TRVch# 97 Dt:08/09/2017] , Billno-KNR01204082017-001",1,34144,0,0,34144
4, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,4,66171,29864,2063,34244
5, , ,"[TRVch# 389 Dt:29/09/2017] , Billno-KNR012042017100041",1,2495,0,247,2248
6, , ,"[TRVch# 390 Dt:29/09/2017] , Billno-KNR012042017100040",1,4864,4864,0,0
7, , ,"[TRVch# 98 Dt:08/09/2017] , Billno-KNR01204082017-002",1,38288,25000,0,13288
8, , ,"[TRVch# 99 Dt:08/09/2017] , Billno-KNR01204082017-003",1,20524,0,1816,18708
9, ,31-2202-02-796-02-S00N-V-N-05-OFFICE EXPENSES,Total,1,1378,0,0,1378
10, , ,"[TRVch# 391 Dt:29/09/2017] , Billno-KNR012042017100039",1,1378,0,0,1378
11, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,4,218555,70522,11996,136037
12, , ,"[TRVch# 100 Dt:08/09/2017] , Billno-KNR01204082017-004",1,66485,25000,4060,37425
13, , ,"[TRVch# 101 Dt:08/09/2017] , Billno-KNR01204082017-005",1,97667,33000,3560,61107
14, , ,"[TRVch# 102 Dt:08/09/2017] , Billno-KNR01204082017-006",1,41881,0,4376,37505
15, , ,"[TRVch# 388 Dt:29/09/2017] , Billno-KNR012042017100042",1,12522,12522,0,0
16, ,31-2202-02-796-03-S00N-V-N-05-OFFICE EXPENSES,Total,1,910,0,0,910
17, , ,"[TRVch# 315 Dt:21/09/2017] , Billno-KNR012042017100037",1,910,0,0,910
18, ,31-2202-02-796-03-S00N-V-P-02-WAGES,Total,1,8138,0,0,8138
19, , ,"[TRVch# 314 Dt:21/09/2017] , Billno-KNR012042017100036",1,8138,0,0,8138
0,Grand Total, , ,13,716709,84000,13776,618933
1,KNR01-204-GHS NAMGIA,Total, ,13,716709,84000,13776,618933
2, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,1,34144,0,0,34144
3, , ,"[TRVch# 87 Dt:10/10/2017] , Billno-KNR01204092017-001",1,34144,0,0,34144
4, ,31-2202-01-796-17-S00N-V-P-41-GIA GENERAL (Salary),Total,1,88500,0,0,88500
5, , ,"[TRVch# 464 Dt:31/10/2017] , Billno-KNR012042017100046",1,88500,0,0,88500
6, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,3,139733,25000,1847,112886
7, , ,"[TRVch# 121 Dt:10/10/2017] , Billno-KNR012042017000002",1,80000,0,0,80000
8, , ,"[TRVch# 88 Dt:10/10/2017] , Billno-KNR01204092017-002",1,38896,25000,0,13896
9, , ,"[TRVch# 89 Dt:10/10/2017] , Billno-KNR01204092017-003",1,20837,0,1847,18990
10, ,31-2202-02-796-02-S00N-V-N-05-OFFICE EXPENSES,Total,1,500,0,0,500
11, , ,"[TRVch# 465 Dt:31/10/2017] , Billno-KNR012042017100047",1,500,0,0,500
12, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,5,440907,59000,11929,369978
13, , ,"[TRVch# 120 Dt:10/10/2017] , Billno-KNR012042017000001",1,230000,0,0,230000
14, , ,"[TRVch# 463 Dt:31/10/2017] , Billno-KNR012042017100045",1,2942,0,0,2942
15, , ,"[TRVch# 90 Dt:10/10/2017] , Billno-KNR01204092017-004",1,67561,25000,4060,38501
16, , ,"[TRVch# 91 Dt:10/10/2017] , Billno-KNR01204092017-005",1,99239,34000,3560,61679
17, , ,"[TRVch# 92 Dt:10/10/2017] , Billno-KNR01204092017-006",1,41165,0,4309,36856
18, ,31-2202-02-796-03-S00N-V-P-02-WAGES,Total,1,7875,0,0,7875
19, , ,"[TRVch# 125 Dt:10/10/2017] , Billno-KNR012042017100038",1,7875,0,0,7875
20, ,31-2202-02-796-03-S00N-V-P-05-OFFICE EXPENSES,Total,1,5050,0,0,5050
21, , ,"[TRVch# 444 Dt:31/10/2017] , Billno-KNR012042017100044",1,5050,0,0,5050
0,Grand Total, , ,14,394366,84000,13776,296590
1,KNR01-204-GHS NAMGIA,Total, ,14,394366,84000,13776,296590
2, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,1,34144,0,0,34144
3, , ,"[TRVch# 114 Dt:10/11/2017] , Billno-KNR01204102017-001",1,34144,0,0,34144
4, ,31-2202-01-796-17-S00N-V-P-41-GIA GENERAL (Salary),Total,2,40200,0,0,40200
5, , ,"[TRVch# 437 Dt:30/11/2017] , Billno-KNR012042017100054",1,23400,0,0,23400
6, , ,"[TRVch# 86 Dt:10/11/2017] , Billno-KNR012042017100049",1,16800,0,0,16800
7, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,2,59733,25000,1847,32886
8, , ,"[TRVch# 115 Dt:10/11/2017] , Billno-KNR01204102017-002",1,38896,25000,0,13896
9, , ,"[TRVch# 116 Dt:10/11/2017] , Billno-KNR01204102017-003",1,20837,0,1847,18990
10, ,31-2202-02-796-02-S00N-V-N-05-OFFICE EXPENSES,Total,1,6328,0,0,6328
11, , ,"[TRVch# 431 Dt:30/11/2017] , Billno-KNR012042017100053",1,6328,0,0,6328
12, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,3,210469,59000,11929,139540
13, , ,"[TRVch# 117 Dt:10/11/2017] , Billno-KNR01204102017-004",1,70065,25000,4060,41005
14, , ,"[TRVch# 118 Dt:10/11/2017] , Billno-KNR01204102017-005",1,99239,34000,3560,61679
15, , ,"[TRVch# 119 Dt:10/11/2017] , Billno-KNR01204102017-006",1,41165,0,4309,36856
16, ,31-2202-02-796-03-S00N-V-N-02-WAGES,Total,2,16013,0,0,16013
17, , ,"[TRVch# 438 Dt:30/11/2017] , Billno-KNR012042017100055",1,7875,0,0,7875
18, , ,"[TRVch# 87 Dt:10/11/2017] , Billno-KNR012042017100050",1,8138,0,0,8138
19, ,31-2202-02-796-03-S00N-V-N-05-OFFICE EXPENSES,Total,2,1519,0,0,1519
20, , ,"[TRVch# 430 Dt:30/11/2017] , Billno-KNR012042017100052",1,1019,0,0,1019
21, , ,"[TRVch# 85 Dt:10/11/2017] , Billno-KNR012042017100048",1,500,0,0,500
22, ,31-2202-02-796-03-S00N-V-P-05-OFFICE EXPENSES,Total,1,25960,0,0,25960
23, , ,"[TRVch# 429 Dt:30/11/2017] , Billno-KNR012042017100051",1,25960,0,0,25960
0,Grand Total, , ,11,317979,70000,91916,156063
1,KNR01-204-GHS NAMGIA,Total, ,11,317979,70000,91916,156063
2, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,1,34144,0,160,33984
3, , ,"[TRVch# 97 Dt:08/12/2017] , Billno-KNR01204112017-001",1,34144,0,160,33984
4, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,2,59733,25000,22007,12726
5, , ,"[TRVch# 98 Dt:08/12/2017] , Billno-KNR01204112017-002",1,38896,25000,10080,3816
6, , ,"[TRVch# 99 Dt:08/12/2017] , Billno-KNR01204112017-003",1,20837,0,11927,8910
7, ,31-2202-02-796-02-S00N-V-N-05-OFFICE EXPENSES,Total,1,327,0,0,327
8, , ,"[TRVch# 459 Dt:30/12/2017] , Billno-KNR012042017100061",1,327,0,0,327
9, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,3,212268,45000,69749,97519
10, , ,"[TRVch# 100 Dt:08/12/2017] , Billno-KNR01204112017-004",1,70065,25000,41640,3425
11, , ,"[TRVch# 101 Dt:08/12/2017] , Billno-KNR01204112017-005",1,101038,20000,23720,57318
12, , ,"[TRVch# 102 Dt:08/12/2017] , Billno-KNR01204112017-006",1,41165,0,4389,36776
13, ,31-2202-02-796-03-S00N-V-N-03-TRAVEL EXPENSES,Total,1,6517,0,0,6517
14, , ,"[TRVch# 364 Dt:21/12/2017] , Billno-KNR012042017100058",1,6517,0,0,6517
15, ,31-2202-02-796-03-S00N-V-N-05-OFFICE EXPENSES,Total,1,1000,0,0,1000
16, , ,"[TRVch# 354 Dt:21/12/2017] , Billno-KNR012042017100056",1,1000,0,0,1000
17, ,31-2202-02-796-03-S00N-V-P-05-OFFICE EXPENSES,Total,2,3990,0,0,3990
18, , ,"[TRVch# 365 Dt:21/12/2017] , Billno-KNR012042017100059",1,3000,0,0,3000
19, , ,"[TRVch# 458 Dt:30/12/2017] , Billno-KNR012042017100060",1,990,0,0,990
0,Grand Total, , ,8,338874,70000,91391,177483
1,KNR01-204-GHS NAMGIA,Total, ,8,338874,70000,91391,177483
2, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,1,34144,0,0,34144
3, , ,"[TRVch# 103 Dt:06/01/2018] , Billno-KNR01204122017-001",1,34144,0,0,34144
4, ,31-2202-01-796-17-S00N-V-P-41-GIA GENERAL (Salary),Total,1,23400,0,0,23400
5, , ,"[TRVch# 123 Dt:06/01/2018] , Billno-KNR012042017100062",1,23400,0,0,23400
6, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,2,59733,25000,21847,12886
7, , ,"[TRVch# 104 Dt:06/01/2018] , Billno-KNR01204122017-002",1,38896,25000,10000,3896
8, , ,"[TRVch# 105 Dt:06/01/2018] , Billno-KNR01204122017-003",1,20837,0,11847,8990
9, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,3,213459,45000,69544,98915
10, , ,"[TRVch# 106 Dt:06/01/2018] , Billno-KNR01204122017-004",1,70065,25000,41560,3505
11, , ,"[TRVch# 107 Dt:06/01/2018] , Billno-KNR01204122017-005",1,101038,20000,23560,57478
12, , ,"[TRVch# 108 Dt:06/01/2018] , Billno-KNR01204122017-006",1,42356,0,4424,37932
13, ,31-2202-02-796-03-S00N-V-N-02-WAGES,Total,1,8138,0,0,8138
14, , ,"[TRVch# 122 Dt:06/01/2018] , Billno-KNR012042017100063",1,8138,0,0,8138
0,Grand Total, , ,6,312518,70000,91465,151053
1,KNR01-204-GHS NAMGIA,Total, ,6,312518,70000,91465,151053
2, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,1,34966,0,0,34966
3, , ,"[TRVch# 118 Dt:09/02/2018] , Billno-KNR01204012018-001",1,34966,0,0,34966
4, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,2,61555,25000,21871,14684
5, , ,"[TRVch# 119 Dt:09/02/2018] , Billno-KNR01204012018-002",1,40483,25000,10000,5483
6, , ,"[TRVch# 120 Dt:09/02/2018] , Billno-KNR01204012018-003",1,21072,0,11871,9201
7, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,3,215997,45000,69594,101403
8, , ,"[TRVch# 121 Dt:09/02/2018] , Billno-KNR01204012018-004",1,70903,25000,41560,4343
9, , ,"[TRVch# 122 Dt:09/02/2018] , Billno-KNR01204012018-005",1,102239,20000,23560,58679
10, , ,"[TRVch# 123 Dt:09/02/2018] , Billno-KNR01204012018-006",1,42855,0,4474,38381
0,Grand Total, , ,23,574426,192644,119378,262404
1,KNR01-204-GHS NAMGIA,Total, ,23,574426,192644,119378,262404
2, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,1,34966,0,0,34966
3, , ,"[TRVch# 356 Dt:08/03/2018] , Billno-KNR01204022018-001",1,34966,0,0,34966
4, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,6,113593,57741,22072,33780
5, , ,"[TRVch# 357 Dt:08/03/2018] , Billno-KNR01204022018-002",1,41736,25000,10000,6736
6, , ,"[TRVch# 358 Dt:08/03/2018] , Billno-KNR01204022018-003",1,22308,0,11928,10380
7, , ,"[TRVch# 512 Dt:22/03/2018] , Billno-KNR012042017100068",1,1410,0,144,1266
8, , ,"[TRVch# 513 Dt:22/03/2018] , Billno-KNR012042017100069",1,2736,2736,0,0
9, , ,"[TRVch# 516 Dt:22/03/2018] , Billno-KNR012042017100073",1,15398,0,0,15398
10, , ,"[TRVch# 519 Dt:22/03/2018] , Billno-KNR012042017100081",1,30005,30005,0,0
11, ,31-2202-02-796-02-S00N-V-N-03-TRAVEL EXPENSES,Total,1,1162,0,0,1162
12, , ,"[TRVch# 1250 Dt:31/03/2018] , Billno-KNR012042017100086",1,1162,0,0,1162
13, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,9,396224,134903,97306,164015
14, , ,"[TRVch# 359 Dt:08/03/2018] , Billno-KNR01204022018-004",1,73138,25000,43060,5078
15, , ,"[TRVch# 360 Dt:08/03/2018] , Billno-KNR01204022018-005",1,105442,20000,23560,61882
16, , ,"[TRVch# 361 Dt:08/03/2018] , Billno-KNR01204022018-006",1,44186,0,4474,39712
17, , ,"[TRVch# 511 Dt:22/03/2018] , Billno-KNR012042017100067",1,5028,3972,1056,0
18, , ,"[TRVch# 514 Dt:22/03/2018] , Billno-KNR012042017100070",1,7118,3587,897,2634
19, , ,"[TRVch# 515 Dt:22/03/2018] , Billno-KNR012042017100071",1,2954,0,592,2362
20, , ,"[TRVch# 517 Dt:22/03/2018] , Billno-KNR012042017100076",1,30672,0,3075,27597
21, , ,"[TRVch# 518 Dt:22/03/2018] , Billno-KNR012042017100078",1,54579,43659,10920,0
22, , ,"[TRVch# 520 Dt:22/03/2018] , Billno-KNR012042017100082",1,73107,38685,9672,24750
23, ,31-2202-02-796-03-S00N-V-N-02-WAGES,Total,2,23626,0,0,23626
24, , ,"[TRVch# 1256 Dt:31/03/2018] , Billno-KNR012042017100087",1,8138,0,0,8138
25, , ,"[TRVch# 335 Dt:08/03/2018] , Billno-KNR012042017100065",1,15488,0,0,15488
26, ,31-2202-02-796-03-S00N-V-N-03-TRAVEL EXPENSES,Total,1,682,0,0,682
27, , ,"[TRVch# 1249 Dt:31/03/2018] , Billno-KNR012042017100085",1,682,0,0,682
28, ,31-2202-02-796-03-S00N-V-N-05-OFFICE EXPENSES,Total,3,4173,0,0,4173
29, , ,"[TRVch# 1242 Dt:31/03/2018] , Billno-KNR012042017100083",1,3000,0,0,3000
30, , ,"[TRVch# 1243 Dt:31/03/2018] , Billno-KNR012042017100084",1,673,0,0,673
31, , ,"[TRVch# 334 Dt:08/03/2018] , Billno-KNR012042017100064",1,500,0,0,500
0,Grand Total, , ,11,331894,70000,34522,227372
1,KNR01-204-GHS NAMGIA,Total, ,11,331894,70000,34522,227372
2, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,1,34966,0,0,34966
3, , ,"[TRVch# 83 Dt:09/04/2018] , Billno-KNR01204032018-001",1,34966,0,0,34966
4, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,4,67044,25000,1928,40116
5, , ,"[TRVch# 290 Dt:27/04/2018] , Billno-KNR012042018100001",1,1500,0,0,1500
6, , ,"[TRVch# 291 Dt:27/04/2018] , Billno-KNR012042018100002",1,1500,0,0,1500
7, , ,"[TRVch# 84 Dt:09/04/2018] , Billno-KNR01204032018-002",1,41736,25000,0,16736
8, , ,"[TRVch# 85 Dt:09/04/2018] , Billno-KNR01204032018-003",1,22308,0,1928,20380
9, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,6,229884,45000,32594,152290
10, , ,"[TRVch# 292 Dt:27/04/2018] , Billno-KNR012042018100003",1,1500,0,0,1500
11, , ,"[TRVch# 293 Dt:27/04/2018] , Billno-KNR012042018100004",1,3000,0,0,3000
12, , ,"[TRVch# 294 Dt:27/04/2018] , Billno-KNR012042018100005",1,1500,0,0,1500
13, , ,"[TRVch# 86 Dt:09/04/2018] , Billno-KNR01204032018-004",1,73138,25000,4560,43578
14, , ,"[TRVch# 87 Dt:09/04/2018] , Billno-KNR01204032018-005",1,106560,20000,23560,63000
15, , ,"[TRVch# 88 Dt:09/04/2018] , Billno-KNR01204032018-006",1,44186,0,4474,39712
0,Grand Total, , ,11,1059099,73000,14522,971577
1,KNR01-204-GHS NAMGIA,Total, ,11,1059099,73000,14522,971577
