,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,5,182012,33000,21625,127387
1,SML13-206-PRINCIPAL ITI JUNGA,Total, ,5,182012,33000,21625,127387
2, ,27-2230-03-003-05-S00N-V-N-01-SALARIES,Total,3,178635,33000,21625,124010
3, , ,"[TRVch# 97 Dt:29/04/2017] , Billno-SML13206032017-001",1,83413,33000,6060,44353
4, , ,"[TRVch# 98 Dt:29/04/2017] , Billno-SML13206032017-002",1,56782,0,11333,45449
5, , ,"[TRVch# 99 Dt:29/04/2017] , Billno-SML13206032017-003",1,38440,0,4232,34208
6, ,27-2230-03-003-05-S00N-V-N-05-OFFICE EXPENSES,Total,2,3377,0,0,3377
7, , ,"[TRVch# 100 Dt:29/04/2017] , Billno-SML132062017100001",1,2021,0,0,2021
8, , ,"[TRVch# 101 Dt:29/04/2017] , Billno-SML132062017100002",1,1356,0,0,1356
0,Grand Total, , ,11,276461,42501,29112,204848
1,SML13-206-PRINCIPAL ITI JUNGA,Total, ,11,276461,42501,29112,204848
2, ,27-2230-03-003-05-S00N-V-N-01-SALARIES,Total,6,201287,42501,22832,135954
3, , ,"[TRVch# 189 Dt:31/05/2017] , Billno-SML13206042017-001",1,84479,33000,6060,45419
4, , ,"[TRVch# 190 Dt:31/05/2017] , Billno-SML13206042017-002",1,57505,0,11405,46100
5, , ,"[TRVch# 191 Dt:31/05/2017] , Billno-SML13206042017-003",1,38929,0,4281,34648
6, , ,"[TRVch# 197 Dt:31/05/2017] , Billno-SML132062017100008",1,9501,9501,0,0
7, , ,"[TRVch# 198 Dt:31/05/2017] , Billno-SML132062017100009",1,6486,0,646,5840
8, , ,"[TRVch# 199 Dt:31/05/2017] , Billno-SML132062017100010",1,4387,0,440,3947
9, ,27-2230-03-003-05-S00N-V-N-05-OFFICE EXPENSES,Total,3,9704,0,0,9704
10, , ,"[TRVch# 194 Dt:31/05/2017] , Billno-SML132062017100006",1,2350,0,0,2350
11, , ,"[TRVch# 195 Dt:31/05/2017] , Billno-SML132062017100004",1,1472,0,0,1472
12, , ,"[TRVch# 196 Dt:31/05/2017] , Billno-SML132062017100007",1,5882,0,0,5882
13, ,"27-2230-03-003-05-S00N-V-N-07-RENT, RATES AND TAXES",Total,1,60970,0,6280,54690
14, , ,"[TRVch# 192 Dt:31/05/2017] , Billno-SML132062017100003",1,60970,0,6280,54690
15, ,27-2230-03-003-05-S00N-V-N-33-MATERIAL AND SUPPLY,Total,1,4500,0,0,4500
16, , ,"[TRVch# 193 Dt:31/05/2017] , Billno-SML132062017100005",1,4500,0,0,4500
0,Grand Total, , ,9,307845,53550,35541,218754
1,SML13-206-PRINCIPAL ITI JUNGA,Total, ,9,307845,53550,35541,218754
2, ,27-2230-03-003-05-S00N-V-N-01-SALARIES,Total,5,229897,53550,29261,147086
3, , ,"[TRVch# 145 Dt:30/06/2017] , Billno-SML13206052017-001",1,84479,33000,6060,45419
4, , ,"[TRVch# 146 Dt:30/06/2017] , Billno-SML13206052017-003",1,38929,0,4281,34648
5, , ,"[TRVch# 147 Dt:30/06/2017] , Billno-SML13206052017-002",1,57505,0,11405,46100
6, , ,"[TRVch# 149 Dt:30/06/2017] , Billno-SML132062017100011",1,39958,16767,6129,17062
