DDO Code,DDO Name
001,001-B.D.O.CHIRGAON
002,002-BLOCK MEDICAL OFFICER (FOR CHIRGAON)
003,003-C.D.P.O. CHIRGAON
005,005-S.P.M. Chirgaon
006,006-AE IPH SUB DIV CHIRGAON
007,007-AE PWD SUB DIV CHIRGAON
021,021-SUBJECT MATTER SPECIALIST HORT ROHRU
086,086-D.D. (HORT.) EAST SHIMLA
200,200-BEEO CHIRGAON
201,201-GSSS MASLI
202,202-GSSS SARIBASA
203,203-GSSS CHIRGAON
204,204-GSSS JANGLA
205,205-GSSS DHAMWARI
207,207-GSSS GAONSARI
208,208-GSSS PEKHA
209,209-PRINCIPAL GSSS ROHAL
210,210-GSSS GUMMA
211,211-GSSS KHASHADHAR
212,212-HM GHS KHAROT
213,213-HM GHS JANGLIKH
214,214-GHS RANOL
215,215-PRINCIPAL GSSS DUNGYANI
216,216-PRINCIPAL GSSS KHABAL
217,217-PRINCIPAL GSSS LAKADHAR
218,218-GHS TODSA
219,219-PRINCIPAL GSSS BOSARI
220,220-GSSS Tangnu
221,221-GHS Chilala
222,222-PRINCIPAL ITI CHIRGAON
223,223-GHS Jarkot
224,224-BEEO RANSAR ( JANGLA )
225,225-PRINCIPAL GOVT GSSS CHIRGAON
500,500-DISTRICT TREASURY OFFICER SHIMLA
504,504-AC TO DC SHIMLA
506,506-DISTRICT REVENUE OFFICER SHIMLA
509,509-DEPUTY COMMISSIONER STATE TAXES AND EXCISE
510,510-SUPERINTENDENT OF POLICE
525,525-DEPUTY DIRECTOR AGRICULTURE
537,537-TEHSILDAR CHIRGAON
538,538-LABOUR OFFICER ROHRU
541,541-NA
608,"608-E.E. PWD DIVISION,ROHRU"
670,670-E.E. TECHONOLOGY DHARAMSALA
675,675-E.E.PWD DIVISION DODRAKAWAR
719,719-IPH DIVISION ROHRU
750,750-IPH CIRCLE SHAHNAHAR (NURPUR)
832,832-FOREST DIVISION ROHRU
950,950-CHIEF ELECTRICAL INSPECTOR
952,952-CONTROLLER PRINTING AND STATIONARY
953,953-DIRECTOR (FISHRIES)
959,959-NUR INSPECTOR AND CERTIFICATION OFFICER
960,960-SR PLANT PROT. OFFICER SHIMLA
970,970-DIRECTOR COMPOSITE TESTING LAB KANDAGHAT
