DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,5,9800
SML05-204-PRINCIPAL GOVT. INDUSTRIAL TRAINING INSTITUTE,Total, , , ,5,9800
 ,0230-LABOUR & EMPLOYMENT,Total, , ,5,9800
 , ,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,Total, ,5,9800
 , , ,31/08/2017,Total,1,3600
 , , , ,[J0230000001] PR ITI D/KEWAR admission fee,1,3600
 , , ,29/09/2017,Total,1,200
 , , , ,[K0230000001] PR GOVT ITI D/KWAR Admission fee,1,200
 , , ,31/03/2018,Total,1,1400
 , , , ,[E0230000001] PR ITI D/KAWAR tuition fee,1,1400
 , , ,31/08/2018,Total,3,4600
 , , , ,[J0230000001] PR ITI DODRA KAWAR Admission fee,1,2200
 , , , ,[J0230000002] PR ITI DODRA KAWAR Admission fees,1,2000
 , , , ,[J0230000003] PR ITI DODRA KWAR Admission fee,1,400
