,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,1,106518,0,5526,100992
1,SMR00-513-DY. DIR. SAINIK  WELFARE NAHAN,Total, ,1,106518,0,5526,100992
2, ,04-2235-60-200-02-S00N-V-N-01-SALARIES,Total,1,106518,0,5526,100992
3, , ,"[TRVch# 5 Dt:05/04/2017] , Billno-SMR00513032017-001",1,106518,0,5526,100992
0,Grand Total, , ,4,123739,0,6241,117498
1,SMR00-513-DY. DIR. SAINIK  WELFARE NAHAN,Total, ,4,123739,0,6241,117498
2, ,04-2235-60-200-02-S00N-V-N-01-SALARIES,Total,2,119880,0,6241,113639
3, , ,"[TRVch# 136 Dt:20/05/2017] , Billno-SMR005132017100002",1,12021,0,644,11377
4, , ,"[TRVch# 9 Dt:01/05/2017] , Billno-SMR00513042017-001",1,107859,0,5597,102262
5, ,04-2235-60-200-02-S00N-V-N-05-OFFICE EXPENSES,Total,2,3859,0,0,3859
6, , ,"[TRVch# 141 Dt:22/05/2017] , Billno-SMR005132017100003",1,1891,0,0,1891
7, , ,"[TRVch# 22 Dt:05/05/2017] , Billno-SMR005132017100001",1,1968,0,0,1968
0,Grand Total, , ,2,112048,0,5668,106380
1,SMR00-513-DY. DIR. SAINIK  WELFARE NAHAN,Total, ,2,112048,0,5668,106380
2, ,04-2235-60-200-02-S00N-V-N-01-SALARIES,Total,1,110069,0,5668,104401
3, , ,"[TRVch# 4 Dt:01/06/2017] , Billno-SMR00513052017-001",1,110069,0,5668,104401
4, ,04-2235-60-200-02-S00N-V-N-05-OFFICE EXPENSES,Total,1,1979,0,0,1979
5, , ,"[TRVch# 219 Dt:27/06/2017] , Billno-SMR005132017100004",1,1979,0,0,1979
0,Grand Total, , ,2,60641,0,5638,55003
1,SMR00-513-DY. DIR. SAINIK  WELFARE NAHAN,Total, ,2,60641,0,5638,55003
2, ,04-2235-60-200-02-S00N-V-N-01-SALARIES,Total,1,58843,0,5638,53205
3, , ,"[TRVch# 9 Dt:01/07/2017] , Billno-SMR00513062017-001",1,58843,0,5638,53205
4, ,04-2235-60-200-02-S00N-V-N-05-OFFICE EXPENSES,Total,1,1798,0,0,1798
5, , ,"[TRVch# 99 Dt:19/07/2017] , Billno-SMR005132017100005",1,1798,0,0,1798
0,Grand Total, , ,3,70599,0,5638,64961
1,SMR00-513-DY. DIR. SAINIK  WELFARE NAHAN,Total, ,3,70599,0,5638,64961
2, ,04-2235-60-200-02-S00N-V-N-01-SALARIES,Total,2,68166,0,5638,62528
3, , ,"[TRVch# 10 Dt:01/08/2017] , Billno-SMR00513072017-002",1,9323,0,0,9323
4, , ,"[TRVch# 9 Dt:01/08/2017] , Billno-SMR00513072017-001",1,58843,0,5638,53205
5, ,04-2235-60-200-02-S00N-V-N-05-OFFICE EXPENSES,Total,1,2433,0,0,2433
6, , ,"[TRVch# 169 Dt:24/08/2017] , Billno-SMR005132017100006",1,2433,0,0,2433
0,Grand Total, , ,3,71429,0,5638,65791
1,SMR00-513-DY. DIR. SAINIK  WELFARE NAHAN,Total, ,3,71429,0,5638,65791
2, ,04-2235-60-200-02-S00N-V-N-01-SALARIES,Total,2,69138,0,5638,63500
3, , ,"[TRVch# 8 Dt:01/09/2017] , Billno-SMR00513082017-001",1,59815,0,5638,54177
4, , ,"[TRVch# 9 Dt:01/09/2017] , Billno-SMR00513082017-002",1,9323,0,0,9323
5, ,04-2235-60-200-02-S00N-V-N-05-OFFICE EXPENSES,Total,1,2291,0,0,2291
6, , ,"[TRVch# 178 Dt:28/09/2017] , Billno-SMR005132017100007",1,2291,0,0,2291
0,Grand Total, , ,4,83232,0,6414,76818
1,SMR00-513-DY. DIR. SAINIK  WELFARE NAHAN,Total, ,4,83232,0,6414,76818
2, ,04-2235-60-200-02-S00N-V-N-01-SALARIES,Total,3,81031,0,6414,74617
3, , ,"[TRVch# 194 Dt:27/10/2017] , Billno-SMR005132017100009",1,11893,0,776,11117
4, , ,"[TRVch# 2 Dt:03/10/2017] , Billno-SMR00513092017-001",1,59815,0,5638,54177
5, , ,"[TRVch# 3 Dt:03/10/2017] , Billno-SMR00513092017-002",1,9323,0,0,9323
6, ,04-2235-60-200-02-S00N-V-N-05-OFFICE EXPENSES,Total,1,2201,0,0,2201
7, , ,"[TRVch# 193 Dt:27/10/2017] , Billno-SMR005132017100008",1,2201,0,0,2201
0,Grand Total, , ,4,81354,0,5736,75618
1,SMR00-513-DY. DIR. SAINIK  WELFARE NAHAN,Total, ,4,81354,0,5736,75618
2, ,04-2235-60-200-02-S00N-V-N-01-SALARIES,Total,3,79433,0,5736,73697
3, , ,"[TRVch# 10 Dt:01/11/2017] , Billno-SMR00513102017-001",1,60787,0,5736,55051
4, , ,"[TRVch# 11 Dt:01/11/2017] , Billno-SMR00513102017-002",1,9323,0,0,9323
5, , ,"[TRVch# 62 Dt:16/11/2017] , Billno-SMR005132017100010",1,9323,0,0,9323
6, ,04-2235-60-200-02-S00N-V-N-05-OFFICE EXPENSES,Total,1,1921,0,0,1921
7, , ,"[TRVch# 203 Dt:22/11/2017] , Billno-SMR005132017100011",1,1921,0,0,1921
0,Grand Total, , ,3,73398,0,6074,67324
1,SMR00-513-DY. DIR. SAINIK  WELFARE NAHAN,Total, ,3,73398,0,6074,67324
2, ,04-2235-60-200-02-S00N-V-N-01-SALARIES,Total,2,71131,0,6074,65057
3, , ,"[TRVch# 11 Dt:01/12/2017] , Billno-SMR00513112017-001",1,61808,0,5994,55814
4, , ,"[TRVch# 12 Dt:01/12/2017] , Billno-SMR00513112017-002",1,9323,0,80,9243
5, ,04-2235-60-200-02-S00N-V-N-05-OFFICE EXPENSES,Total,1,2267,0,0,2267
6, , ,"[TRVch# 235 Dt:22/12/2017] , Billno-SMR005132017100012",1,2267,0,0,2267
0,Grand Total, , ,5,1270230,0,5834,1264396
1,SMR00-513-DY. DIR. SAINIK  WELFARE NAHAN,Total, ,5,1270230,0,5834,1264396
2, ,04-2235-60-200-02-S00N-V-N-01-SALARIES,Total,2,71131,0,5834,65297
3, , ,"[TRVch# 10 Dt:01/01/2018] , Billno-SMR00513122017-001",1,61808,0,5834,55974
4, , ,"[TRVch# 11 Dt:01/01/2018] , Billno-SMR00513122017-002",1,9323,0,0,9323
5, ,04-2235-60-200-02-S00N-V-N-05-OFFICE EXPENSES,Total,1,2013,0,0,2013
6, , ,"[TRVch# 325 Dt:24/01/2018] , Billno-SMR005132017100017",1,2013,0,0,2013
7, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,698436,0,0,698436
8, , ,"[TRVch# 103 Dt:17/01/2018] , Billno-SMR005132017100015",1,698436,0,0,698436
9, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,498650,0,0,498650
10, , ,"[TRVch# 102 Dt:17/01/2018] , Billno-SMR005132017100016",1,498650,0,0,498650
0,Grand Total, , ,4,77533,0,6274,71259
1,SMR00-513-DY. DIR. SAINIK  WELFARE NAHAN,Total, ,4,77533,0,6274,71259
2, ,04-2235-60-200-02-S00N-V-N-01-SALARIES,Total,3,75541,0,6274,69267
3, , ,"[TRVch# 134 Dt:20/02/2018] , Billno-SMR005132017100018",1,4410,0,440,3970
4, , ,"[TRVch# 5 Dt:01/02/2018] , Billno-SMR00513012018-001",1,61808,0,5834,55974
5, , ,"[TRVch# 6 Dt:01/02/2018] , Billno-SMR00513012018-002",1,9323,0,0,9323
6, ,04-2235-60-200-02-S00N-V-N-05-OFFICE EXPENSES,Total,1,1992,0,0,1992
7, , ,"[TRVch# 195 Dt:23/02/2018] , Billno-SMR005132017100021",1,1992,0,0,1992
0,Grand Total, , ,7,174275,0,5908,168367
1,SMR00-513-DY. DIR. SAINIK  WELFARE NAHAN,Total, ,7,174275,0,5908,168367
2, ,04-2235-60-200-02-S00N-V-N-01-SALARIES,Total,3,149770,0,5908,143862
3, , ,"[TRVch# 142 Dt:09/03/2018] , Billno-SMR005132017100022",1,75917,0,0,75917
4, , ,"[TRVch# 8 Dt:01/03/2018] , Billno-SMR00513022018-001",1,9323,0,0,9323
5, , ,"[TRVch# 9 Dt:01/03/2018] , Billno-SMR00513022018-002",1,64530,0,5908,58622
6, ,04-2235-60-200-02-S00N-V-N-05-OFFICE EXPENSES,Total,2,2200,0,0,2200
7, , ,"[TRVch# 1061 Dt:28/03/2018] , Billno-SMR005132017100027",1,600,0,0,600
8, , ,"[TRVch# 826 Dt:26/03/2018] , Billno-SMR005132017100025",1,1600,0,0,1600
9, ,"04-2235-60-200-02-S00N-V-N-07-RENT, RATES AND TAXES",Total,1,10164,0,0,10164
10, , ,"[TRVch# 827 Dt:26/03/2018] , Billno-SMR005132017100024",1,10164,0,0,10164
11, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,12141,0,0,12141
12, , ,"[TRVch# 4 Dt:01/03/2018] , Billno-SMR005132017100019",1,12141,0,0,12141
0,Grand Total, , ,3,78114,0,5908,72206
1,SMR00-513-DY. DIR. SAINIK  WELFARE NAHAN,Total, ,3,78114,0,5908,72206
2, ,04-2235-60-200-02-S00N-V-N-01-SALARIES,Total,2,73853,0,5908,67945
