DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,34,7005,0,7005,0
SML01-500-DISTRICT TREASURY OFFICER SHIMLA,Total, ,34,7005,0,7005,0
 ,05-2030-01-101-01-S00N-V-N-20-OTHER CHARGES,Total,12,725,0,725,0
 , ,"[TRVch# 1 Dt:05/02/2018] , Billno-SML015001722030001",1,60,0,60,0
 , ,"[TRVch# 13 Dt:05/12/2017] , Billno-SML0150017B2030001",1,60,0,60,0
 , ,"[TRVch# 155 Dt:31/08/2017] , Billno-SML015001782030001",1,60,0,60,0
 , ,"[TRVch# 195 Dt:29/04/2017] , Billno-SML015001742030001",1,25,0,25,0
 , ,"[TRVch# 196 Dt:29/04/2017] , Billno-SML015001742030002",1,60,0,60,0
 , ,"[TRVch# 21 Dt:05/09/2017] , Billno-SML015001792030001",1,60,0,60,0
 , ,"[TRVch# 32 Dt:31/05/2017] , Billno-SML015001752030001",1,60,0,60,0
 , ,"[TRVch# 38 Dt:31/05/2017] , Billno-SML015001752030007",1,60,0,60,0
 , ,"[TRVch# 60 Dt:31/07/2017] , Billno-SML015001772030001",1,60,0,60,0
 , ,"[TRVch# 63 Dt:31/07/2017] , Billno-SML015001772030004",1,60,0,60,0
 , ,"[TRVch# 72 Dt:30/06/2017] , Billno-SML015001762030002",1,60,0,60,0
 , ,"[TRVch# 90 Dt:30/06/2018] , Billno-SML015001862030001",1,100,0,100,0
 ,05-2030-01-101-01-S00N-V-N-25-REFUNDS,Total,1,40,0,40,0
 , ,"[TRVch# 39 Dt:31/05/2017] , Billno-SML015001752030008",1,40,0,40,0
 ,05-2030-01-102-01-S00N-V-N-20-OTHER CHARGES,Total,1,200,0,200,0
 , ,"[TRVch# 132 Dt:30/11/2017] , Billno-SML0150017A2030002",1,200,0,200,0
 ,05-2030-02-102-01-S00N-V-N-20-OTHER CHARGES,Total,18,5440,0,5440,0
 , ,"[TRVch# 14 Dt:05/12/2017] , Billno-SML0150017B2030002",1,400,0,400,0
 , ,"[TRVch# 141 Dt:30/12/2017] , Billno-SML0150017B2030003",1,200,0,200,0
 , ,"[TRVch# 142 Dt:30/12/2017] , Billno-SML0150017B2030004",1,600,0,600,0
 , ,"[TRVch# 143 Dt:30/12/2017] , Billno-SML0150017B2030005",1,400,0,400,0
 , ,"[TRVch# 144 Dt:30/12/2017] , Billno-SML0150017B2030006",1,200,0,200,0
 , ,"[TRVch# 156 Dt:31/08/2017] , Billno-SML015001782030002",1,240,0,240,0
 , ,"[TRVch# 33 Dt:31/05/2017] , Billno-SML015001752030002",1,520,0,520,0
 , ,"[TRVch# 34 Dt:31/05/2017] , Billno-SML015001752030003",1,400,0,400,0
 , ,"[TRVch# 36 Dt:31/05/2017] , Billno-SML015001752030005",1,320,0,320,0
 , ,"[TRVch# 37 Dt:31/05/2017] , Billno-SML015001752030006",1,400,0,400,0
 , ,"[TRVch# 40 Dt:31/05/2017] , Billno-SML015001752030009",1,80,0,80,0
 , ,"[TRVch# 48 Dt:29/09/2017] , Billno-SML015001792030003",1,200,0,200,0
 , ,"[TRVch# 49 Dt:29/09/2017] , Billno-SML015001792030004",1,200,0,200,0
 , ,"[TRVch# 62 Dt:31/07/2017] , Billno-SML015001772030003",1,200,0,200,0
 , ,"[TRVch# 64 Dt:31/07/2017] , Billno-SML015001772030005",1,200,0,200,0
 , ,"[TRVch# 71 Dt:30/06/2017] , Billno-SML015001762030001",1,80,0,80,0
 , ,"[TRVch# 75 Dt:31/10/2017] , Billno-SML015001702030001",1,200,0,200,0
 , ,"[TRVch# 91 Dt:30/06/2018] , Billno-SML015001862030002",1,600,0,600,0
 ,05-2030-02-102-01-S00N-V-N-25-REFUNDS,Total,2,600,0,600,0
 , ,"[TRVch# 22 Dt:05/09/2017] , Billno-SML015001792030002",1,400,0,400,0
 , ,"[TRVch# 61 Dt:31/07/2017] , Billno-SML015001772030002",1,200,0,200,0
