,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,11,2933399,800860,198641,1933898
1,"SOL06-011-BLOCK MEDICAL OFFICER,CHANDI",Total, ,11,2933399,800860,198641,1933898
2, ,00-8009-01-101-01-S00N-V-N-47-ADVANCES,Total,1,66000,0,0,66000
3, , ,"[TRVch# 49 Dt:10/04/2017] , Billno-SOL060112017100001",1,66000,0,0,66000
4, ,09-2210-01-200-01-S00N-V-N-01-SALARIES,Total,2,194386,10000,36170,148216
5, , ,"[TRVch# 67 Dt:10/04/2017] , Billno-SOL06011032017-001",1,183493,10000,36170,137323
6, , ,"[TRVch# 68 Dt:10/04/2017] , Billno-SOL06011032017-002",1,10893,0,0,10893
7, ,09-2210-03-110-01-S00N-V-N-01-SALARIES,Total,4,1944547,552860,146351,1245336
8, , ,"[TRVch# 69 Dt:10/04/2017] , Billno-SOL06011032017-003",1,508078,65000,65607,377471
9, , ,"[TRVch# 70 Dt:10/04/2017] , Billno-SOL06011032017-004",1,68611,0,16046,52565
10, , ,"[TRVch# 71 Dt:10/04/2017] , Billno-SOL06011032017-005",1,1203241,487860,47665,667716
11, , ,"[TRVch# 72 Dt:10/04/2017] , Billno-SOL06011032017-006",1,164617,0,17033,147584
12, ,09-2211-00-101-01-C00N-V-P-01-SALARIES,Total,1,57144,25000,2009,30135
13, , ,"[TRVch# 9 Dt:10/04/2017] , Billno-SOL06011032017-007",1,57144,25000,2009,30135
14, ,09-2211-00-101-01-S00N-V-N-01-SALARIES,Total,1,583031,198000,12519,372512
15, , ,"[TRVch# 10 Dt:10/04/2017] , Billno-SOL06011032017-008",1,583031,198000,12519,372512
16, ,32-2210-03-789-01-S00N-V-P-01-SALARIES,Total,1,33826,15000,680,18146
17, , ,"[TRVch# 73 Dt:10/04/2017] , Billno-SOL06011032017-009",1,33826,15000,680,18146
18, ,32-2211-00-789-04-C00N-V-P-01-SALARIES,Total,1,54465,0,912,53553
19, , ,"[TRVch# 11 Dt:10/04/2017] , Billno-SOL06011032017-010",1,54465,0,912,53553
0,Grand Total, , ,43,6515290,1204173,242185,5068932
1,"SOL06-011-BLOCK MEDICAL OFFICER,CHANDI",Total, ,43,6515290,1204173,242185,5068932
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,5,1213150,0,0,1213150
3, , ,"[TRVch# 279 Dt:22/05/2017] , Billno-SOL060112017100012",1,50000,0,0,50000
4, , ,"[TRVch# 285 Dt:22/05/2017] , Billno-SOL060112017100014",1,150000,0,0,150000
5, , ,"[TRVch# 286 Dt:22/05/2017] , Billno-SOL060112017100015",1,100000,0,0,100000
6, , ,"[TRVch# 287 Dt:22/05/2017] , Billno-SOL060112017100016",1,60000,0,0,60000
7, , ,"[TRVch# 423 Dt:31/05/2017] , Billno-SOL060112017100043",1,853150,0,0,853150
8, ,09-2210-01-110-03-S00N-V-P-41-GIA GENERAL (Salary),Total,4,49711,0,228,49483
9, , ,"[TRVch# 203 Dt:22/05/2017] , Billno-SOL060112017100009",1,22759,0,228,22531
10, , ,"[TRVch# 204 Dt:22/05/2017] , Billno-SOL060112017100010",1,177,0,0,177
11, , ,"[TRVch# 205 Dt:22/05/2017] , Billno-SOL060112017100017",1,11160,0,0,11160
12, , ,"[TRVch# 206 Dt:22/05/2017] , Billno-SOL060112017100018",1,15615,0,0,15615
13, ,09-2210-01-200-01-S00N-V-N-01-SALARIES,Total,3,271036,31330,37634,202072
14, , ,"[TRVch# 107 Dt:09/05/2017] , Billno-SOL06011042017-001",1,238113,10000,37634,190479
15, , ,"[TRVch# 108 Dt:09/05/2017] , Billno-SOL06011042017-002",1,11593,0,0,11593
16, , ,"[TRVch# 207 Dt:22/05/2017] , Billno-SOL060112017100019",1,21330,21330,0,0
17, ,09-2210-01-200-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,4869,0,0,4869
18, , ,"[TRVch# 257 Dt:31/05/2017] , Billno-SOL060112017100035",1,4869,0,0,4869
19, ,09-2210-03-110-01-S00N-V-N-01-SALARIES,Total,12,2752680,914054,189274,1649352
20, , ,"[TRVch# 109 Dt:09/05/2017] , Billno-SOL06011042017-003",1,601353,95000,74847,431506
21, , ,"[TRVch# 110 Dt:09/05/2017] , Billno-SOL06011042017-004",1,69497,0,16135,53362
22, , ,"[TRVch# 111 Dt:09/05/2017] , Billno-SOL06011042017-005",1,1398691,548160,57257,793274
23, , ,"[TRVch# 112 Dt:09/05/2017] , Billno-SOL06011042017-006",1,168489,0,17185,151304
24, , ,"[TRVch# 200 Dt:22/05/2017] , Billno-SOL060112017100007",1,22728,0,0,22728
25, , ,"[TRVch# 201 Dt:22/05/2017] , Billno-SOL060112017100006",1,933,0,0,933
26, , ,"[TRVch# 208 Dt:22/05/2017] , Billno-SOL060112017100020",1,7844,0,786,7058
27, , ,"[TRVch# 209 Dt:22/05/2017] , Billno-SOL060112017100021",1,37638,35316,0,2322
28, , ,"[TRVch# 210 Dt:22/05/2017] , Billno-SOL060112017100022",1,159998,151578,836,7584
29, , ,"[TRVch# 211 Dt:22/05/2017] , Billno-SOL060112017100023",1,13635,0,1358,12277
30, , ,"[TRVch# 250 Dt:31/05/2017] , Billno-SOL060112017100026",1,63702,24000,30,39672
31, , ,"[TRVch# 259 Dt:31/05/2017] , Billno-SOL060112017100040",1,208172,60000,20840,127332
32, ,09-2210-03-110-01-S00N-V-N-02-WAGES,Total,1,18900,0,0,18900
33, , ,"[TRVch# 202 Dt:22/05/2017] , Billno-SOL060112017100005",1,18900,0,0,18900
