,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,7,1201479,258000,32698,910781
1,SOL01-001-S.D.O.(CIVIL) ARKI,Total, ,7,1201479,258000,32698,910781
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,150000,0,0,150000
3, , ,"[TRVch# 414 Dt:29/04/2017] , Billno-SOL010012017100001",1,150000,0,0,150000
4, ,05-2053-00-093-01-S00N-V-N-01-SALARIES,Total,4,877951,191000,24025,662926
5, , ,"[TRVch# 6 Dt:10/04/2017] , Billno-SOL01001032017-001",1,76464,25000,1318,50146
6, , ,"[TRVch# 7 Dt:10/04/2017] , Billno-SOL01001032017-002",1,15929,0,2299,13630
7, , ,"[TRVch# 8 Dt:10/04/2017] , Billno-SOL01001032017-003",1,550476,166000,10380,374096
8, , ,"[TRVch# 9 Dt:10/04/2017] , Billno-SOL01001032017-004",1,235082,0,10028,225054
9, ,05-2053-00-094-01-S00N-V-N-01-SALARIES,Total,2,173528,67000,8673,97855
10, , ,"[TRVch# 10 Dt:10/04/2017] , Billno-SOL01001032017-005",1,46404,0,8643,37761
11, , ,"[TRVch# 11 Dt:10/04/2017] , Billno-SOL01001032017-006",1,127124,67000,30,60094
0,Grand Total, , ,14,1256238,314547,35813,905878
1,SOL01-001-S.D.O.(CIVIL) ARKI,Total, ,14,1256238,314547,35813,905878
2, ,05-2053-00-093-01-S00N-V-N-01-SALARIES,Total,7,992698,239817,26550,726331
3, , ,"[TRVch# 39 Dt:31/05/2017] , Billno-SOL010012017100006",1,63941,50372,172,13397
4, , ,"[TRVch# 41 Dt:31/05/2017] , Billno-SOL010012017100003",1,3624,0,0,3624
5, , ,"[TRVch# 42 Dt:31/05/2017] , Billno-SOL010012017100005",1,8445,8445,0,0
6, , ,"[TRVch# 43 Dt:31/05/2017] , Billno-SOL010012017100007",1,27239,0,1167,26072
7, , ,"[TRVch# 6 Dt:09/05/2017] , Billno-SOL01001042017-001",1,77445,25000,1318,51127
8, , ,"[TRVch# 7 Dt:09/05/2017] , Billno-SOL01001042017-002",1,557872,156000,11430,390442
9, , ,"[TRVch# 8 Dt:09/05/2017] , Billno-SOL01001042017-003",1,254132,0,12463,241669
10, ,05-2053-00-093-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,40638,0,0,40638
11, , ,"[TRVch# 46 Dt:31/05/2017] , Billno-SOL010012017100010",1,40638,0,0,40638
12, ,05-2053-00-094-01-S00N-V-N-01-SALARIES,Total,5,202969,74730,9263,118976
13, , ,"[TRVch# 10 Dt:09/05/2017] , Billno-SOL01001042017-005",1,129677,67000,30,62647
14, , ,"[TRVch# 40 Dt:31/05/2017] , Billno-SOL010012017100002",1,9688,0,0,9688
15, , ,"[TRVch# 44 Dt:31/05/2017] , Billno-SOL010012017100008",1,5319,0,531,4788
16, , ,"[TRVch# 45 Dt:31/05/2017] , Billno-SOL010012017100009",1,11290,7730,0,3560
17, , ,"[TRVch# 9 Dt:09/05/2017] , Billno-SOL01001042017-004",1,46995,0,8702,38293
18, ,19-2235-60-800-40-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,19933,0,0,19933
19, , ,"[TRVch# 262 Dt:31/05/2017] , Billno-SOL010012017100004",1,19933,0,0,19933
0,Grand Total, , ,19,1923362,229000,42396,1651966
1,SOL01-001-S.D.O.(CIVIL) ARKI,Total, ,19,1923362,229000,42396,1651966
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,200000,0,0,200000
3, , ,"[TRVch# 175 Dt:22/06/2017] , Billno-SOL010012017100019",1,200000,0,0,200000
4, ,05-2053-00-093-01-S00N-V-N-01-SALARIES,Total,3,878415,184000,31694,662721
5, , ,"[TRVch# 7 Dt:08/06/2017] , Billno-SOL01001052017-001",1,77445,25000,5318,47127
6, , ,"[TRVch# 8 Dt:08/06/2017] , Billno-SOL01001052017-002",1,542726,159000,13752,369974
7, , ,"[TRVch# 9 Dt:08/06/2017] , Billno-SOL01001052017-003",1,258244,0,12624,245620
8, ,05-2053-00-093-01-S00N-V-N-02-WAGES,Total,2,178730,0,0,178730
9, , ,"[TRVch# 13 Dt:08/06/2017] , Billno-SOL010012017100015",1,61730,0,0,61730
10, , ,"[TRVch# 40 Dt:22/06/2017] , Billno-SOL010012017100016",1,117000,0,0,117000
11, ,05-2053-00-093-01-S00N-V-N-05-OFFICE EXPENSES,Total,2,17965,0,0,17965
12, , ,"[TRVch# 42 Dt:22/06/2017] , Billno-SOL010012017100018",1,13209,0,0,13209
13, , ,"[TRVch# 65 Dt:30/06/2017] , Billno-SOL010012017100028",1,4756,0,0,4756
14, ,05-2053-00-093-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,3,38391,0,0,38391
15, , ,"[TRVch# 12 Dt:08/06/2017] , Billno-SOL010012017100012",1,12447,0,0,12447
16, , ,"[TRVch# 43 Dt:22/06/2017] , Billno-SOL010012017100023",1,12433,0,0,12433
17, , ,"[TRVch# 64 Dt:30/06/2017] , Billno-SOL010012017100025",1,13511,0,0,13511
18, ,05-2053-00-094-01-S00N-V-N-01-SALARIES,Total,2,117419,45000,10702,61717
19, , ,"[TRVch# 10 Dt:08/06/2017] , Billno-SOL01001052017-004",1,46995,0,8702,38293
20, , ,"[TRVch# 11 Dt:08/06/2017] , Billno-SOL01001052017-005",1,70424,45000,2000,23424
21, ,05-2053-00-094-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,4747,0,0,4747
22, , ,"[TRVch# 41 Dt:22/06/2017] , Billno-SOL010012017100020",1,4747,0,0,4747
23, ,19-2235-60-800-83-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,2,49981,0,0,49981
24, , ,"[TRVch# 173 Dt:22/06/2017] , Billno-SOL010012017100024",1,33399,0,0,33399
25, , ,"[TRVch# 280 Dt:30/06/2017] , Billno-SOL010012017100026",1,16582,0,0,16582
26, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,2,13134,0,0,13134
27, , ,"[TRVch# 82 Dt:22/06/2017] , Billno-SOL010012017100017",1,5247,0,0,5247
28, , ,"[TRVch# 83 Dt:22/06/2017] , Billno-SOL010012017100021",1,7887,0,0,7887
29, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,424580,0,0,424580
30, , ,"[TRVch# 16 Dt:08/06/2017] , Billno-SOL010012017100011",1,424580,0,0,424580
0,Grand Total, , ,15,2108249,229000,41486,1837763
1,SOL01-001-S.D.O.(CIVIL) ARKI,Total, ,15,2108249,229000,41486,1837763
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,50000,0,0,50000
3, , ,"[TRVch# 42 Dt:10/07/2017] , Billno-SOL010012017100029",1,50000,0,0,50000
4, ,05-2053-00-093-01-S00N-V-N-01-SALARIES,Total,5,863551,184000,30784,648767
5, , ,"[TRVch# 11 Dt:10/07/2017] , Billno-SOL01001062017-001",1,536122,159000,13746,363376
6, , ,"[TRVch# 12 Dt:10/07/2017] , Billno-SOL01001062017-002",1,241318,0,12609,228709
7, , ,"[TRVch# 15 Dt:10/07/2017] , Billno-SOL010012017100030",1,77445,25000,4420,48025
8, , ,"[TRVch# 59 Dt:21/07/2017] , Billno-SOL010012017100038",1,3031,0,9,3022
9, , ,"[TRVch# 77 Dt:31/07/2017] , Billno-SOL010012017100042",1,5635,0,0,5635
10, ,05-2053-00-093-01-S00N-V-N-02-WAGES,Total,3,63030,0,0,63030
11, , ,"[TRVch# 57 Dt:21/07/2017] , Billno-SOL010012017100035",1,23940,0,0,23940
12, , ,"[TRVch# 60 Dt:21/07/2017] , Billno-SOL010012017100039",1,33000,0,0,33000
13, , ,"[TRVch# 78 Dt:31/07/2017] , Billno-SOL010012017100041",1,6090,0,0,6090
14, ,05-2053-00-093-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,12390,0,0,12390
15, , ,"[TRVch# 55 Dt:21/07/2017] , Billno-SOL010012017100034",1,12390,0,0,12390
16, ,"05-2053-00-093-01-S00N-V-N-30-MOTOR VEHICLES OS,POL,REPAIR",Total,2,51591,0,0,51591
17, , ,"[TRVch# 56 Dt:21/07/2017] , Billno-SOL010012017100037",1,37555,0,0,37555
18, , ,"[TRVch# 58 Dt:21/07/2017] , Billno-SOL010012017100036",1,14036,0,0,14036
19, ,05-2053-00-094-01-S00N-V-N-01-SALARIES,Total,2,117419,45000,10702,61717
20, , ,"[TRVch# 13 Dt:10/07/2017] , Billno-SOL01001062017-003",1,46995,0,8702,38293
21, , ,"[TRVch# 14 Dt:10/07/2017] , Billno-SOL01001062017-004",1,70424,45000,2000,23424
22, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,950268,0,0,950268
23, , ,"[TRVch# 171 Dt:31/07/2017] , Billno-SOL010012017100043",1,950268,0,0,950268
0,Grand Total, , ,15,2413689,204000,46416,2163273
1,SOL01-001-S.D.O.(CIVIL) ARKI,Total, ,15,2413689,204000,46416,2163273
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,122113,0,0,122113
