,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,13,10761561,1906000,356958,8498603
1,MDI11-200-BEEO DRANG II PADHAR,Total, ,13,10761561,1906000,356958,8498603
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,5,1450000,0,0,1450000
3, , ,"[TRVch# 1065 Dt:29/04/2017] , Billno-MDI112002017100002",1,100000,0,0,100000
4, , ,"[TRVch# 1066 Dt:29/04/2017] , Billno-MDI112002017100003",1,250000,0,0,250000
5, , ,"[TRVch# 1067 Dt:29/04/2017] , Billno-MDI112002017100004",1,400000,0,0,400000
6, , ,"[TRVch# 1068 Dt:29/04/2017] , Billno-MDI112002017100005",1,200000,0,0,200000
7, , ,"[TRVch# 1069 Dt:29/04/2017] , Billno-MDI112002017100006",1,500000,0,0,500000
8, ,08-2202-01-101-01-S00N-V-N-01-SALARIES,Total,3,8384731,1835000,344774,6204957
9, , ,"[TRVch# 1424 Dt:07/04/2017] , Billno-MDI11200032017-001",1,4402024,1835000,14894,2552130
10, , ,"[TRVch# 1425 Dt:07/04/2017] , Billno-MDI11200032017-002",1,3454707,0,329880,3124827
11, , ,"[TRVch# 1925 Dt:29/04/2017] , Billno-MDI112002017100001",1,528000,0,0,528000
12, ,08-2202-01-104-02-S00N-V-N-01-SALARIES,Total,2,326995,71000,12184,243811
13, , ,"[TRVch# 1426 Dt:07/04/2017] , Billno-MDI11200032017-003",1,223532,71000,150,152382
14, , ,"[TRVch# 1427 Dt:07/04/2017] , Billno-MDI11200032017-004",1,103463,0,12034,91429
15, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,2,21435,0,0,21435
16, , ,"[TRVch# 109 Dt:29/04/2017] , Billno-MDI112002017100007",1,12096,0,0,12096
17, , ,"[TRVch# 110 Dt:29/04/2017] , Billno-MDI112002017100008",1,9339,0,0,9339
18, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,578400,0,0,578400
19, , ,"[TRVch# 112 Dt:29/04/2017] , Billno-MDI112002017100009",1,578400,0,0,578400
0,Grand Total, , ,14,11608514,2137000,509897,8961617
1,MDI11-200-BEEO DRANG II PADHAR,Total, ,14,11608514,2137000,509897,8961617
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,5,1750000,0,0,1750000
3, , ,"[TRVch# 181 Dt:08/05/2017] , Billno-MDI112002017100014",1,400000,0,0,400000
4, , ,"[TRVch# 606 Dt:22/05/2017] , Billno-MDI112002017100017",1,100000,0,0,100000
5, , ,"[TRVch# 607 Dt:22/05/2017] , Billno-MDI112002017100016",1,150000,0,0,150000
6, , ,"[TRVch# 608 Dt:22/05/2017] , Billno-MDI112002017100020",1,600000,0,0,600000
7, , ,"[TRVch# 610 Dt:22/05/2017] , Billno-MDI112002017100021",1,500000,0,0,500000
8, ,00-8011-00-107-02-S00N-V-N-00- ,Total,1,44667,0,0,44667
9, , ,"[TRVch# 76 Dt:31/05/2017] , Billno-MDI112002017100015",1,44667,0,0,44667
10, ,08-2202-01-101-01-S00N-V-N-01-SALARIES,Total,3,8916002,2054000,491868,6370134
11, , ,"[TRVch# 1663 Dt:08/05/2017] , Billno-MDI11200042017-001",1,4459607,2054000,145394,2260213
12, , ,"[TRVch# 1664 Dt:08/05/2017] , Billno-MDI11200042017-002",1,3457995,0,346474,3111521
13, , ,"[TRVch# 1744 Dt:08/05/2017] , Billno-MDI112002017100013",1,998400,0,0,998400
14, ,08-2202-01-101-01-S00N-V-N-02-WAGES,Total,2,557700,0,0,557700
15, , ,"[TRVch# 1745 Dt:08/05/2017] , Billno-MDI112002017100012",1,529200,0,0,529200
16, , ,"[TRVch# 1746 Dt:08/05/2017] , Billno-MDI112002017100011",1,28500,0,0,28500
17, ,08-2202-01-101-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,8652,0,0,8652
18, , ,"[TRVch# 3710 Dt:22/05/2017] , Billno-MDI112002017100018",1,8652,0,0,8652
19, ,08-2202-01-104-02-S00N-V-N-01-SALARIES,Total,2,331493,83000,18029,230464
20, , ,"[TRVch# 1665 Dt:08/05/2017] , Billno-MDI11200042017-003",1,226381,83000,5850,137531
21, , ,"[TRVch# 1666 Dt:08/05/2017] , Billno-MDI11200042017-004",1,105112,0,12179,92933
0,Grand Total, , ,26,12798625,2629012,549513,9620100
1,MDI11-200-BEEO DRANG II PADHAR,Total, ,26,12798625,2629012,549513,9620100
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,6,1925000,0,0,1925000
3, , ,"[TRVch# 332 Dt:22/06/2017] , Billno-MDI112002017100036",1,225000,0,0,225000
4, , ,"[TRVch# 333 Dt:22/06/2017] , Billno-MDI112002017100037",1,200000,0,0,200000
