,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,6,1444240,431000,52395,960845
1,KNG04-217-GSSS MAKROLI,Total, ,6,1444240,431000,52395,960845
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,758251,239000,34230,485021
3, , ,"[TRVch# 917 Dt:10/04/2017] , Billno-KNG04217032017-001",1,558369,239000,285,319084
4, , ,"[TRVch# 918 Dt:10/04/2017] , Billno-KNG04217032017-002",1,199882,0,33945,165937
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,594349,192000,18165,384184
6, , ,"[TRVch# 919 Dt:10/04/2017] , Billno-KNG04217032017-003",1,107823,55000,120,52703
7, , ,"[TRVch# 920 Dt:10/04/2017] , Billno-KNG04217032017-004",1,329747,137000,270,192477
8, , ,"[TRVch# 921 Dt:10/04/2017] , Billno-KNG04217032017-005",1,156779,0,17775,139004
9, ,19-2235-60-200-12-S00N-V-N-20-OTHER CHARGES,Total,1,91640,0,0,91640
10, , ,"[TRVch# 139 Dt:29/04/2017] , Billno-KNG042172017100001",1,91640,0,0,91640
0,Grand Total, , ,17,2935414,546859,88471,2300084
1,KNG04-217-GSSS MAKROLI,Total, ,17,2935414,546859,88471,2300084
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,720000,0,0,720000
3, , ,"[TRVch# 875 Dt:24/05/2017] , Billno-KNG042172017100007",1,300000,0,0,300000
4, , ,"[TRVch# 934 Dt:24/05/2017] , Billno-KNG042172017100008",1,420000,0,0,420000
5, ,00-8011-00-107-01-S00N-V-N-00- ,Total,1,30000,0,0,30000
6, , ,"[TRVch# 49 Dt:24/05/2017] , Billno-KNG042172017100011",1,30000,0,0,30000
7, ,00-8011-00-107-02-S00N-V-N-00- ,Total,1,11813,0,0,11813
8, , ,"[TRVch# 50 Dt:24/05/2017] , Billno-KNG042172017100012",1,11813,0,0,11813
9, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,852207,291485,39679,521043
10, , ,"[TRVch# 1288 Dt:09/05/2017] , Billno-KNG04217042017-001",1,565452,236000,14285,315167
11, , ,"[TRVch# 1289 Dt:09/05/2017] , Billno-KNG04217042017-002",1,203072,0,23342,179730
12, , ,"[TRVch# 1515 Dt:09/05/2017] , Billno-KNG042172017100002",1,63225,55485,0,7740
13, , ,"[TRVch# 1516 Dt:09/05/2017] , Billno-KNG042172017100003",1,20458,0,2052,18406
14, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,694831,255374,48792,390665
15, , ,"[TRVch# 1290 Dt:09/05/2017] , Billno-KNG04217042017-003",1,109198,55000,2120,52078
16, , ,"[TRVch# 1291 Dt:09/05/2017] , Billno-KNG04217042017-004",1,333939,151000,16770,166169
17, , ,"[TRVch# 1292 Dt:09/05/2017] , Billno-KNG04217042017-005",1,185214,0,28187,157027
18, , ,"[TRVch# 1517 Dt:09/05/2017] , Billno-KNG042172017100004",1,12375,12375,0,0
19, , ,"[TRVch# 1518 Dt:09/05/2017] , Billno-KNG042172017100005",1,36999,36999,0,0
20, , ,"[TRVch# 1519 Dt:09/05/2017] , Billno-KNG042172017100006",1,17106,0,1715,15391
21, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,1050,0,0,1050
22, , ,"[TRVch# 4392 Dt:31/05/2017] , Billno-KNG042172017100013",1,1050,0,0,1050
23, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,349,0,0,349
24, , ,"[TRVch# 3783 Dt:24/05/2017] , Billno-KNG042172017100009",1,349,0,0,349
25, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,625164,0,0,625164
26, , ,"[TRVch# 378 Dt:31/05/2017] , Billno-KNG042172017100010",1,625164,0,0,625164
0,Grand Total, , ,10,2578478,463000,85734,2029744
1,KNG04-217-GSSS MAKROLI,Total, ,10,2578478,463000,85734,2029744
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,3,1100000,0,0,1100000
3, , ,"[TRVch# 523 Dt:21/06/2017] , Billno-KNG042172017100015",1,300000,0,0,300000
4, , ,"[TRVch# 538 Dt:21/06/2017] , Billno-KNG042172017100014",1,200000,0,0,200000
5, , ,"[TRVch# 578 Dt:21/06/2017] , Billno-KNG042172017100019",1,600000,0,0,600000
6, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,768524,236000,37627,494897
7, , ,"[TRVch# 715 Dt:08/06/2017] , Billno-KNG04217052017-001",1,565452,236000,14285,315167
8, , ,"[TRVch# 716 Dt:08/06/2017] , Billno-KNG04217052017-002",1,203072,0,23342,179730
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,692453,227000,48107,417346
10, , ,"[TRVch# 717 Dt:08/06/2017] , Billno-KNG04217052017-003",1,109198,55000,2120,52078
11, , ,"[TRVch# 718 Dt:08/06/2017] , Billno-KNG04217052017-004",1,392336,172000,17800,202536
12, , ,"[TRVch# 719 Dt:08/06/2017] , Billno-KNG04217052017-005",1,190919,0,28187,162732
13, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,4001,0,0,4001
14, , ,"[TRVch# 3240 Dt:21/06/2017] , Billno-KNG042172017100017",1,4001,0,0,4001
15, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,1,13500,0,0,13500
16, , ,"[TRVch# 3239 Dt:21/06/2017] , Billno-KNG042172017100016",1,13500,0,0,13500
0,Grand Total, , ,16,5636112,465750,85933,5084429
1,KNG04-217-GSSS MAKROLI,Total, ,16,5636112,465750,85933,5084429
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,1753508,0,0,1753508
3, , ,"[TRVch# 1002 Dt:25/07/2017] , Billno-KNG042172017000001",1,1353508,0,0,1353508
4, , ,"[TRVch# 1294 Dt:31/07/2017] , Billno-KNG042172017100028",1,400000,0,0,400000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,6,946844,236000,37826,673018
6, , ,"[TRVch# 1065 Dt:10/07/2017] , Billno-KNG04217062017-001",1,568342,236000,14285,318057
7, , ,"[TRVch# 1066 Dt:10/07/2017] , Billno-KNG04217062017-002",1,218452,0,23455,194997
8, , ,"[TRVch# 3527 Dt:31/07/2017] , Billno-KNG042172017100021",1,89001,0,0,89001
9, , ,"[TRVch# 3528 Dt:31/07/2017] , Billno-KNG042172017100025",1,877,0,86,791
10, , ,"[TRVch# 3529 Dt:31/07/2017] , Billno-KNG042172017100026",1,609,0,0,609
