,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,16,1844809,366475,118270,1360064
1,SMR01-001-SUBJECT MATTER SPECIALIST HORTICULTURE RAJGARH,Total, ,16,1844809,366475,118270,1360064
2, ,12-2401-00-119-02-S00N-V-N-01-SALARIES,Total,4,1080050,202475,76401,801174
3, , ,"[TRVch# 33 Dt:07/04/2017] , Billno-SMR01001032017-001",1,197603,0,26593,171010
4, , ,"[TRVch# 34 Dt:07/04/2017] , Billno-SMR01001032017-002",1,695137,172475,36056,486606
5, , ,"[TRVch# 35 Dt:07/04/2017] , Billno-SMR01001032017-003",1,123261,30000,5372,87889
6, , ,"[TRVch# 36 Dt:07/04/2017] , Billno-SMR01001032017-004",1,64049,0,8380,55669
7, ,12-2401-00-119-02-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,2,19918,0,0,19918
8, , ,"[TRVch# 66 Dt:29/04/2017] , Billno-SMR010012017100007",1,11531,0,0,11531
9, , ,"[TRVch# 67 Dt:29/04/2017] , Billno-SMR010012017100006",1,8387,0,0,8387
10, ,12-2401-00-119-02-S00N-V-N-65-REMUNERATION TO OUTSOURCE EMPLOYEES,Total,1,7650,0,0,7650
11, , ,"[TRVch# 63 Dt:29/04/2017] , Billno-SMR010012017100013",1,7650,0,0,7650
12, ,12-2401-00-119-05-S00N-V-N-01-SALARIES,Total,1,92534,13000,6455,73079
13, , ,"[TRVch# 37 Dt:07/04/2017] , Billno-SMR01001032017-005",1,92534,13000,6455,73079
14, ,12-2401-00-119-05-S00N-V-N-05-OFFICE EXPENSES,Total,1,2899,0,0,2899
15, , ,"[TRVch# 64 Dt:29/04/2017] , Billno-SMR010012017100012",1,2899,0,0,2899
16, ,12-2401-00-119-11-S00N-V-N-01-SALARIES,Total,2,339383,71000,20379,248004
17, , ,"[TRVch# 38 Dt:07/04/2017] , Billno-SMR01001032017-006",1,238513,71000,10901,156612
18, , ,"[TRVch# 39 Dt:07/04/2017] , Billno-SMR01001032017-007",1,100870,0,9478,91392
19, ,12-2401-00-119-15-S00N-V-N-01-SALARIES,Total,2,108394,35000,7108,66286
20, , ,"[TRVch# 40 Dt:07/04/2017] , Billno-SMR01001032017-008",1,89538,35000,4577,49961
21, , ,"[TRVch# 41 Dt:07/04/2017] , Billno-SMR01001032017-009",1,18856,0,2531,16325
22, ,12-2401-00-119-15-S00N-V-N-03-TRAVEL EXPENSES,Total,1,4616,0,0,4616
23, , ,"[TRVch# 65 Dt:29/04/2017] , Billno-SMR010012017100009",1,4616,0,0,4616
24, ,12-2401-00-119-19-S00N-V-N-01-SALARIES,Total,2,189365,45000,7927,136438
25, , ,"[TRVch# 42 Dt:07/04/2017] , Billno-SMR01001032017-010",1,79640,20000,3248,56392
26, , ,"[TRVch# 43 Dt:07/04/2017] , Billno-SMR01001032017-011",1,109725,25000,4679,80046
0,Grand Total, , ,23,3340989,378975,140411,2821603
1,SMR01-001-SUBJECT MATTER SPECIALIST HORTICULTURE RAJGARH,Total, ,23,3340989,378975,140411,2821603
2, ,12-2401-00-119-02-S00N-V-N-01-SALARIES,Total,5,1120977,199975,79665,841337
3, , ,"[TRVch# 116 Dt:09/05/2017] , Billno-SMR010012017100001",1,83657,15000,60,68597
4, , ,"[TRVch# 95 Dt:09/05/2017] , Billno-SMR01001042017-001",1,201116,0,29910,171206
