,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,8,1835445,308000,56033,1471412
1,UNA01-248-GSSS ANDORA,Total, ,8,1835445,308000,56033,1471412
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,3,560000,0,0,560000
3, , ,"[TRVch# 375 Dt:29/04/2017] , Billno-UNA012482017100001",1,300000,0,0,300000
4, , ,"[TRVch# 376 Dt:29/04/2017] , Billno-UNA012482017100002",1,200000,0,0,200000
5, , ,"[TRVch# 389 Dt:29/04/2017] , Billno-UNA012482017100003",1,60000,0,0,60000
6, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,607368,168000,24656,414712
7, , ,"[TRVch# 715 Dt:07/04/2017] , Billno-UNA01248032017-001",1,432608,168000,4303,260305
8, , ,"[TRVch# 716 Dt:07/04/2017] , Billno-UNA01248032017-002",1,174760,0,20353,154407
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,668077,140000,31377,496700
10, , ,"[TRVch# 717 Dt:07/04/2017] , Billno-UNA01248032017-003",1,78751,26000,120,52631
11, , ,"[TRVch# 718 Dt:07/04/2017] , Billno-UNA01248032017-004",1,287664,114000,210,173454
12, , ,"[TRVch# 719 Dt:07/04/2017] , Billno-UNA01248032017-005",1,301662,0,31047,270615
0,Grand Total, , ,17,2041920,368078,101964,1571878
1,UNA01-248-GSSS ANDORA,Total, ,17,2041920,368078,101964,1571878
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,110000,0,0,110000
3, , ,"[TRVch# 372 Dt:31/05/2017] , Billno-UNA012482017100019",1,110000,0,0,110000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,683929,216504,45110,422315
5, , ,"[TRVch# 1108 Dt:08/05/2017] , Billno-UNA012482017100006",1,48504,48504,0,0
6, , ,"[TRVch# 1110 Dt:08/05/2017] , Billno-UNA012482017100007",1,17800,0,1790,16010
