,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,5,895318,133050,40516,721752
1,SML04-235-PRINCIPAL GSSS JAIS,Total, ,5,895318,133050,40516,721752
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,250000,0,0,250000
3, , ,"[TRVch# 1042 Dt:29/04/2017] , Billno-SML042352017100001",1,250000,0,0,250000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,160525,15000,13902,131623
5, , ,"[TRVch# 1287 Dt:29/04/2017] , Billno-SML04235032017-001",1,51607,15000,30,36577
6, , ,"[TRVch# 1288 Dt:29/04/2017] , Billno-SML04235032017-002",1,108918,0,13872,95046
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,484793,118050,26614,340129
8, , ,"[TRVch# 1289 Dt:29/04/2017] , Billno-SML04235032017-003",1,286460,118050,1583,166827
9, , ,"[TRVch# 1290 Dt:29/04/2017] , Billno-SML04235032017-004",1,198333,0,25031,173302
0,Grand Total, , ,8,704742,149340,61934,493468
1,SML04-235-PRINCIPAL GSSS JAIS,Total, ,8,704742,149340,61934,493468
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,181301,35839,20332,125130
3, , ,"[TRVch# 2916 Dt:31/05/2017] , Billno-SML04235042017-001",1,52260,30000,5030,17230
4, , ,"[TRVch# 2917 Dt:31/05/2017] , Billno-SML04235042017-002",1,111340,0,14109,97231
5, , ,"[TRVch# 3049 Dt:31/05/2017] , Billno-SML042352017100002",1,5839,5839,0,0
6, , ,"[TRVch# 3050 Dt:31/05/2017] , Billno-SML042352017100003",1,11862,0,1193,10669
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,523441,113501,41602,368338
8, , ,"[TRVch# 2918 Dt:31/05/2017] , Billno-SML04235042017-003",1,230011,88050,10236,131725
9, , ,"[TRVch# 2919 Dt:31/05/2017] , Billno-SML04235042017-004",1,241433,0,28699,212734
10, , ,"[TRVch# 3051 Dt:31/05/2017] , Billno-SML042352017100004",1,25451,25451,0,0
11, , ,"[TRVch# 3052 Dt:31/05/2017] , Billno-SML042352017100005",1,26546,0,2667,23879
0,Grand Total, , ,7,740703,118050,56069,566584
1,SML04-235-PRINCIPAL GSSS JAIS,Total, ,7,740703,118050,56069,566584
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,163600,30000,19139,114461
3, , ,"[TRVch# 2073 Dt:30/06/2017] , Billno-SML04235052017-001",1,52260,30000,5030,17230
4, , ,"[TRVch# 2074 Dt:30/06/2017] , Billno-SML04235052017-002",1,111340,0,14109,97231
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,577103,88050,36930,452123
6, , ,"[TRVch# 2075 Dt:30/06/2017] , Billno-SML04235052017-003",1,230961,88050,10236,132675
7, , ,"[TRVch# 2076 Dt:30/06/2017] , Billno-SML04235052017-004",1,216161,0,25929,190232
8, , ,"[TRVch# 2077 Dt:30/06/2017] , Billno-SML04235052017-005",1,15590,0,15,15575
9, , ,"[TRVch# 2233 Dt:30/06/2017] , Billno-SML042352017000002",1,106751,0,0,106751
10, , ,"[TRVch# 2253 Dt:30/06/2017] , Billno-SML042352017100006",1,7640,0,750,6890
0,Grand Total, , ,8,892583,138550,57818,696215
1,SML04-235-PRINCIPAL GSSS JAIS,Total, ,8,892583,138550,57818,696215
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,200000,0,0,200000
3, , ,"[TRVch# 863 Dt:31/07/2017] , Billno-SML042352017100008",1,200000,0,0,200000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,163600,30000,19139,114461
5, , ,"[TRVch# 1825 Dt:31/07/2017] , Billno-SML04235062017-001",1,52260,30000,5030,17230
6, , ,"[TRVch# 1826 Dt:31/07/2017] , Billno-SML04235062017-002",1,111340,0,14109,97231
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,527101,108550,38679,379872
8, , ,"[TRVch# 1827 Dt:31/07/2017] , Billno-SML04235062017-003",1,78744,20000,4620,54124
9, , ,"[TRVch# 1828 Dt:31/07/2017] , Billno-SML04235062017-004",1,194251,88550,5946,99755
10, , ,"[TRVch# 1829 Dt:31/07/2017] , Billno-SML04235062017-005",1,238516,0,28098,210418
11, , ,"[TRVch# 1830 Dt:31/07/2017] , Billno-SML04235062017-006",1,15590,0,15,15575
12, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,1882,0,0,1882
13, , ,"[TRVch# 1936 Dt:31/07/2017] , Billno-SML042352017100007",1,1882,0,0,1882
0,Grand Total, , ,7,697168,138550,58148,500470
1,SML04-235-PRINCIPAL GSSS JAIS,Total, ,7,697168,138550,58148,500470
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,165692,30000,19344,116348
3, , ,"[TRVch# 1217 Dt:05/08/2017] , Billno-SML04235072017-001",1,52260,30000,5030,17230
4, , ,"[TRVch# 1218 Dt:05/08/2017] , Billno-SML04235072017-002",1,111340,0,14109,97231
5, , ,"[TRVch# 1251 Dt:05/08/2017] , Billno-SML042352017100010",1,2092,0,205,1887
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,531476,108550,38804,384122
7, , ,"[TRVch# 1219 Dt:05/08/2017] , Billno-SML04235072017-003",1,78744,20000,4620,54124
