,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,15,8516450,1909146,303797,6303507
1,MDI15-202-BEEO DHARAMPUR-II,Total, ,15,8516450,1909146,303797,6303507
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,4,755000,0,0,755000
3, , ,"[TRVch# 599 Dt:21/04/2017] , Billno-MDI152022017100002",1,370000,0,0,370000
4, , ,"[TRVch# 600 Dt:21/04/2017] , Billno-MDI152022017100003",1,200000,0,0,200000
5, , ,"[TRVch# 615 Dt:21/04/2017] , Billno-MDI152022017100011",1,35000,0,0,35000
6, , ,"[TRVch# 617 Dt:21/04/2017] , Billno-MDI152022017100009",1,150000,0,0,150000
7, ,08-2202-01-101-01-S00N-V-N-01-SALARIES,Total,4,7502614,1851146,290713,5360755
8, , ,"[TRVch# 1392 Dt:07/04/2017] , Billno-MDI15202032017-001",1,4494736,1851146,15016,2628574
9, , ,"[TRVch# 1393 Dt:07/04/2017] , Billno-MDI15202032017-002",1,2654370,0,268112,2386258
10, , ,"[TRVch# 1394 Dt:07/04/2017] , Billno-MDI15202032017-003",1,78508,0,7585,70923
11, , ,"[TRVch# 1862 Dt:21/04/2017] , Billno-MDI152022017100008",1,275000,0,0,275000
12, ,08-2202-01-104-02-S00N-V-N-01-SALARIES,Total,2,216035,58000,13084,144951
13, , ,"[TRVch# 1395 Dt:07/04/2017] , Billno-MDI15202032017-004",1,196458,58000,9251,129207
14, , ,"[TRVch# 1396 Dt:07/04/2017] , Billno-MDI15202032017-005",1,19577,0,3833,15744
15, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,5,42801,0,0,42801
16, , ,"[TRVch# 31 Dt:21/04/2017] , Billno-MDI152022017100010",1,8250,0,0,8250
17, , ,"[TRVch# 74 Dt:27/04/2017] , Billno-MDI152022017100007",1,6897,0,0,6897
18, , ,"[TRVch# 75 Dt:27/04/2017] , Billno-MDI152022017100004",1,7755,0,0,7755
19, , ,"[TRVch# 76 Dt:27/04/2017] , Billno-MDI152022017100005",1,7260,0,0,7260
20, , ,"[TRVch# 77 Dt:27/04/2017] , Billno-MDI152022017100006",1,12639,0,0,12639
0,Grand Total, , ,40,17574443,2443881,520220,14610342
1,MDI15-202-BEEO DHARAMPUR-II,Total, ,40,17574443,2443881,520220,14610342
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,13,5214085,0,0,5214085
3, , ,"[TRVch# 203 Dt:08/05/2017] , Billno-MDI152022017100016",1,550000,0,0,550000
4, , ,"[TRVch# 205 Dt:08/05/2017] , Billno-MDI152022017100017",1,2369085,0,0,2369085
5, , ,"[TRVch# 206 Dt:08/05/2017] , Billno-MDI152022017100018",1,150000,0,0,150000
