,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,6,1343525,244000,26461,1073064
1,KNG02-004-BLOCK DEV.OFFICER DEHRA,Total, ,6,1343525,244000,26461,1073064
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,530000,0,0,530000
3, , ,"[TRVch# 1153 Dt:29/04/2017] , Billno-KNG020042017100006",1,250000,0,0,250000
4, , ,"[TRVch# 1155 Dt:29/04/2017] , Billno-KNG020042017100005",1,280000,0,0,280000
5, ,20-2230-03-003-01-S00N-V-N-01-SALARIES,Total,1,54024,15000,1030,37994
6, , ,"[TRVch# 23 Dt:10/04/2017] , Billno-KNG02004032017-001",1,54024,15000,1030,37994
7, ,20-2515-00-102-01-S00N-V-N-01-SALARIES,Total,3,759501,229000,25431,505070
8, , ,"[TRVch# 18 Dt:10/04/2017] , Billno-KNG02004032017-002",1,40035,0,4546,35489
9, , ,"[TRVch# 19 Dt:10/04/2017] , Billno-KNG02004032017-003",1,625789,229000,11903,384886
10, , ,"[TRVch# 20 Dt:10/04/2017] , Billno-KNG02004032017-004",1,93677,0,8982,84695
0,Grand Total, , ,12,897390,318466,28958,549966
1,KNG02-004-BLOCK DEV.OFFICER DEHRA,Total, ,12,897390,318466,28958,549966
2, ,20-2230-03-003-01-S00N-V-N-01-SALARIES,Total,2,61026,21306,1030,38690
3, , ,"[TRVch# 132 Dt:20/05/2017] , Billno-KNG020042017100001",1,6306,6306,0,0
4, , ,"[TRVch# 39 Dt:09/05/2017] , Billno-KNG02004042017-001",1,54720,15000,1030,38690
5, ,20-2515-00-102-01-S00N-V-N-01-SALARIES,Total,6,817333,297160,27928,492245
6, , ,"[TRVch# 27 Dt:09/05/2017] , Billno-KNG02004042017-002",1,40550,0,4597,35953
7, , ,"[TRVch# 28 Dt:09/05/2017] , Billno-KNG02004042017-003",1,595738,233000,12498,350240
8, , ,"[TRVch# 29 Dt:09/05/2017] , Billno-KNG02004042017-004",1,94851,0,9099,85752
9, , ,"[TRVch# 72 Dt:20/05/2017] , Billno-KNG020042017100003",1,71099,64160,216,6723
