,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,16,1382656,123043,44093,1215520
1,MDI14-006-CIVIL JUDGE (JR DIVISION) CHACHIOT,Total, ,16,1382656,123043,44093,1215520
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,3,600000,0,0,600000
3, , ,"[TRVch# 1164 Dt:29/04/2017] , Billno-MDI140062017100013",1,100000,0,0,100000
4, , ,"[TRVch# 1165 Dt:29/04/2017] , Billno-MDI140062017100014",1,100000,0,0,100000
5, , ,"[TRVch# 1166 Dt:29/04/2017] , Billno-MDI140062017100016",1,400000,0,0,400000
6, ,00-8443-00-104-00-S00N-V-N-25-REFUNDS,Total,3,5500,0,0,5500
7, , ,"[TRVch# 25 Dt:29/04/2017] , Billno-MDI140062017000001",1,2000,0,0,2000
8, , ,"[TRVch# 26 Dt:29/04/2017] , Billno-MDI140062017000003",1,1500,0,0,1500
9, , ,"[TRVch# 27 Dt:29/04/2017] , Billno-MDI140062017000002",1,2000,0,0,2000
10, ,03-2014-00-105-01-S00N-V-N-01-SALARIES,Total,3,669426,123043,44093,502290
11, , ,"[TRVch# 116 Dt:21/04/2017] , Billno-MDI140062017100008",1,3109,1020,0,2089
12, , ,"[TRVch# 41 Dt:07/04/2017] , Billno-MDI14006032017-001",1,81419,15000,5120,61299
13, , ,"[TRVch# 42 Dt:07/04/2017] , Billno-MDI14006032017-002",1,584898,107023,38973,438902
14, ,03-2014-00-105-01-S00N-V-N-03-TRAVEL EXPENSES,Total,3,47673,0,0,47673
15, , ,"[TRVch# 110 Dt:21/04/2017] , Billno-MDI140062017100001",1,11929,0,0,11929
16, , ,"[TRVch# 112 Dt:21/04/2017] , Billno-MDI140062017100004",1,32044,0,0,32044
17, , ,"[TRVch# 113 Dt:21/04/2017] , Billno-MDI140062017100006",1,3700,0,0,3700
18, ,03-2014-00-105-01-S00N-V-N-05-OFFICE EXPENSES,Total,2,19257,0,0,19257
19, , ,"[TRVch# 115 Dt:21/04/2017] , Billno-MDI140062017100005",1,4044,0,0,4044
20, , ,"[TRVch# 164 Dt:29/04/2017] , Billno-MDI140062017100012",1,15213,0,0,15213
21, ,"03-2014-00-105-01-S00N-V-N-30-MOTOR VEHICLES OS,POL,REPAIR",Total,1,10800,0,0,10800
22, , ,"[TRVch# 111 Dt:21/04/2017] , Billno-MDI140062017100002",1,10800,0,0,10800
23, ,03-2014-00-108-01-S00N-V-N-20-OTHER CHARGES,Total,1,30000,0,0,30000
