DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,12,290407
"KNR02-651-E.E. PWD DIVISION, KARCHHAM",Total, , , ,12,290407
 ,8782-CASH REMITTANCES & ADJUSTMENTS,Total, , ,12,290407
 , ,8782-00-102-00- ,Total, ,12,290407
 , , ,31/05/2017,Total,1,9678
 , , , ,"[G8782000002] HIMGRN:B17E147205, AE SUB DIVISION SANGLA PUBLIC WORKS REMITTANCES -",1,9678
 , , ,30/06/2017,Total,1,13586
 , , , ,"[H8782000002] HIMGRN:B17F141007, AE SANGLA SUB DIVISION PUBLIC WORKS REMITTANCES -",1,13586
 , , ,31/07/2017,Total,1,31228
 , , , ,"[I8782000001] HIMGRN:B17G140490, AE PWD SUB DIVN PUBLIC WORKS REMITTANCES -MISC RECEIPTS",1,31228
 , , ,31/08/2017,Total,1,24400
 , , , ,"[J8782000003] HIMGRN:B17H137162, PWD SANGLA PUBLIC WORKS REMITTANCES -",1,24400
 , , ,29/09/2017,Total,1,7952
 , , , ,"[K8782000001] HIMGRN:B17I132988, PWD SANGLA PUBLIC WORKS REMITTANCES -",1,7952
 , , ,30/11/2017,Total,1,20340
 , , , ,"[M8782000003] HIMGRN:B17K120910, AE PWD SUB DIVISION SANGLA PUBLIC WORKS REMITTANCES -",1,20340
 , , ,19/01/2018,Total,1,30666
 , , , ,"[C8782000001] HIMGRN:B18A114115, AE PWD SUB DIVN SANGLA PUBLIC WORKS REMITTANCES -GR BOOKS",1,30666
 , , ,21/02/2018,Total,1,15850
 , , , ,"[D8782000001] HIMGRN:B18B111891, AE PWD SUB DIVN SANGLA PUBLIC WORKS REMITTANCES -REMITTANCES",1,15850
 , , ,31/03/2018,Total,1,17700
 , , , ,"[E8782000003] HIMGRN:B18C155024, AE PWD SUB DIVN SANGLA PUBLIC WORKS REMITTANCES -",1,17700
 , , ,29/05/2018,Total,1,17648
 , , , ,"[G8782000001] HIMGRN:B18E147219, ASSITANT ENGINEER PUBLIC WORKS PUBLIC WORKS REMITTANCES -MISE. RECEIPTS",1,17648
 , , ,21/06/2018,Total,1,21406
 , , , ,"[H8782000001] HIMGRN:B18F126248, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -RECEIPT",1,21406
 , , ,31/07/2018,Total,1,27681
 , , , ,"[I8782000001] HIMGRN:B18G142727, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -RECEIPTS",1,27681
 , , ,31/08/2018,Total,1,52272
 , , , ,"[J8782000004] HIMGRN:B18H133927, AE HPPWD SANGLA PUBLIC WORKS REMITTANCES -",1,52272
