DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,129,8713841,1567643,460023,6686175
KNG12-220-PRINCIPAL GSSS BHALLAD,Total, ,129,8713841,1567643,460023,6686175
 ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,5,1794000,0,0,1794000
 , ,"[TRVch# 315 Dt:18/11/2017] , Billno-KNG122202017100043",1,1400000,0,0,1400000
 , ,"[TRVch# 568 Dt:21/06/2018] , Billno-KNG122202018100005",1,24000,0,0,24000
 , ,"[TRVch# 692 Dt:30/01/2018] , Billno-KNG122202017100048",1,70000,0,0,70000
 , ,"[TRVch# 871 Dt:27/09/2017] , Billno-KNG122202017100031",1,150000,0,0,150000
 , ,"[TRVch# 875 Dt:30/12/2017] , Billno-KNG122202017100046",1,150000,0,0,150000
 ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,40,3280785,716312,187574,2376899
 , ,"[TRVch# 1605 Dt:07/08/2018] , Billno-KNG12220072018-001",1,139234,40000,3165,96069
 , ,"[TRVch# 1606 Dt:07/08/2018] , Billno-KNG12220072018-002",1,79544,0,7596,71948
 , ,"[TRVch# 1827 Dt:09/04/2018] , Billno-KNG12220032018-001",1,116637,40000,45,76592
 , ,"[TRVch# 1828 Dt:09/04/2018] , Billno-KNG12220032018-002",1,73778,0,9505,64273
 , ,"[TRVch# 1962 Dt:08/05/2018] , Billno-KNG12220042018-001",1,119467,40000,3165,76302
 , ,"[TRVch# 1963 Dt:08/05/2018] , Billno-KNG12220042018-002",1,74872,0,9919,64953
 , ,"[TRVch# 2036 Dt:06/12/2017] , Billno-KNG12220112017-001",1,112012,37000,4465,70547
 , ,"[TRVch# 2037 Dt:06/12/2017] , Billno-KNG12220112017-002",1,70675,0,3550,67125
 , ,"[TRVch# 2087 Dt:10/04/2017] , Billno-KNG12220032017-001",1,152642,33000,6698,112944
 , ,"[TRVch# 2105 Dt:08/06/2017] , Billno-KNG12220052017-001",1,124648,34000,2045,88603
 , ,"[TRVch# 2106 Dt:08/06/2017] , Billno-KNG12220052017-002",1,34752,0,6696,28056
 , ,"[TRVch# 2381 Dt:07/11/2017] , Billno-KNG12220102017-001",1,112012,37000,2165,72847
 , ,"[TRVch# 2382 Dt:07/11/2017] , Billno-KNG12220102017-002",1,70675,0,3390,67285
 , ,"[TRVch# 2402 Dt:10/07/2017] , Billno-KNG12220062017-001",1,125564,34000,2045,89519
 , ,"[TRVch# 2403 Dt:10/07/2017] , Billno-KNG12220062017-002",1,35763,0,6795,28968
