DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,16,140700,0,80,140620
SML12-019-AE IPH SUB DIV ROHRU,Total, ,16,140700,0,80,140620
 ,13-2702-80-001-07-S00N-V-N-02-WAGES,Total,16,140700,0,80,140620
 , ,"[TRVch# 106 Dt:31/05/2017] , Billno-SML120192017000001",1,12000,0,0,12000
 , ,"[TRVch# 12 Dt:06/10/2017] , Billno-SML120192017000006",1,12600,0,0,12600
 , ,"[TRVch# 159 Dt:31/03/2018] , Billno-SML120192017000013",1,6510,0,0,6510
 , ,"[TRVch# 25 Dt:05/01/2018] , Billno-SML120192017000010",1,6510,0,0,6510
 , ,"[TRVch# 25 Dt:05/02/2018] , Billno-SML120192017000011",1,6510,0,0,6510
 , ,"[TRVch# 28 Dt:06/11/2017] , Billno-SML120192017000008",1,6510,0,0,6510
 , ,"[TRVch# 30 Dt:05/08/2017] , Billno-SML120192017000004",1,13020,0,0,13020
 , ,"[TRVch# 30 Dt:05/09/2017] , Billno-SML120192017000005",1,13020,0,0,13020
 , ,"[TRVch# 33 Dt:05/12/2017] , Billno-SML120192017000009",1,6300,0,80,6220
 , ,"[TRVch# 62 Dt:31/08/2018] , Billno-SML120192018000003",1,6510,0,0,6510
 , ,"[TRVch# 74 Dt:31/10/2017] , Billno-SML120192017000007",1,1820,0,0,1820
 , ,"[TRVch# 79 Dt:31/07/2018] , Billno-SML120192018000002",1,6300,0,0,6300
 , ,"[TRVch# 8 Dt:05/03/2018] , Billno-SML120192017000012",1,5880,0,0,5880
 , ,"[TRVch# 87 Dt:30/06/2017] , Billno-SML120192017000002",1,12400,0,0,12400
 , ,"[TRVch# 95 Dt:30/06/2018] , Billno-SML120192018000001",1,12810,0,0,12810
 , ,"[TRVch# 97 Dt:31/07/2017] , Billno-SML120192017000003",1,12000,0,0,12000
