DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,105,11632743,4358210,503791,6770742
KNG07-217-PRINCIPAL GSSS ALUHA,Total, ,105,11632743,4358210,503791,6770742
 ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,5,1750000,0,0,1750000
 , ,"[TRVch# 109 Dt:07/02/2018] , Billno-KNG072172017100032",1,100000,0,0,100000
 , ,"[TRVch# 1196 Dt:30/06/2018] , Billno-KNG072172018100007",1,250000,0,0,250000
 , ,"[TRVch# 1207 Dt:30/06/2018] , Billno-KNG072172018100008",1,250000,0,0,250000
 , ,"[TRVch# 203 Dt:08/06/2018] , Billno-KNG072172018100006",1,500000,0,0,500000
 , ,"[TRVch# 204 Dt:08/06/2018] , Billno-KNG072172018100005",1,650000,0,0,650000
 ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,32,3441515,1620759,161709,1659047
 , ,"[TRVch# 1127 Dt:07/08/2018] , Billno-KNG07217072018-001",1,195672,105000,6270,84402
 , ,"[TRVch# 1128 Dt:07/08/2018] , Billno-KNG07217072018-002",1,37044,0,1816,35228
 , ,"[TRVch# 1382 Dt:06/12/2017] , Billno-KNG07217112017-001",1,181877,98000,5274,78603
 , ,"[TRVch# 1383 Dt:06/12/2017] , Billno-KNG07217112017-002",1,35408,0,1953,33455
 , ,"[TRVch# 1512 Dt:08/08/2017] , Billno-KNG07217072017-001",1,194193,90000,6744,97449
 , ,"[TRVch# 1763 Dt:08/06/2018] , Billno-KNG07217052018-001",1,193514,105000,6270,82244
 , ,"[TRVch# 1764 Dt:08/06/2018] , Billno-KNG07217052018-002",1,37044,0,1816,35228
 , ,"[TRVch# 1782 Dt:07/02/2018] , Billno-KNG07217012018-001",1,185613,98000,5549,82064
 , ,"[TRVch# 1783 Dt:07/02/2018] , Billno-KNG07217012018-002",1,35636,0,1816,33820
 , ,"[TRVch# 1861 Dt:07/11/2017] , Billno-KNG07217102017-001",1,181877,98000,5034,78843
 , ,"[TRVch# 1862 Dt:07/11/2017] , Billno-KNG07217102017-002",1,35408,0,1793,33615
 , ,"[TRVch# 1893 Dt:08/09/2017] , Billno-KNG07217082017-001",1,197583,90000,6744,100839
 , ,"[TRVch# 1899 Dt:08/09/2017] , Billno-KNG072172017100010",1,300,0,0,300
 , ,"[TRVch# 1905 Dt:08/03/2018] , Billno-KNG07217022018-001",1,193464,98000,36100,59364
 , ,"[TRVch# 1906 Dt:08/03/2018] , Billno-KNG07217022018-002",1,36244,0,1816,34428
 , ,"[TRVch# 1958 Dt:08/03/2018] , Billno-KNG072172017100040",1,14685,0,0,14685
 , ,"[TRVch# 1959 Dt:08/03/2018] , Billno-KNG072172017100039",1,144692,118089,26603,0
 , ,"[TRVch# 2873 Dt:09/01/2018] , Billno-KNG07217122017-001",1,183383,98000,5549,79834
 , ,"[TRVch# 2874 Dt:09/01/2018] , Billno-KNG07217122017-002",1,35408,0,1793,33615
 , ,"[TRVch# 315 Dt:06/10/2017] , Billno-KNG07217092017-001",1,201385,98000,6827,96558
 , ,"[TRVch# 3441 Dt:31/07/2017] , Billno-KNG072172017100004",1,386459,180000,13488,192971
 , ,"[TRVch# 3657 Dt:29/05/2018] , Billno-KNG072172018100002",1,250,0,0,250
 , ,"[TRVch# 4677 Dt:31/10/2017] , Billno-KNG072172017100015",1,25750,23390,240,2120
