,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,4,560351,125000,18281,417070
1,SOL05-223-HM GHS RATWARI,Total, ,4,560351,125000,18281,417070
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,201166,50000,3371,147795
3, , ,"[TRVch# 543 Dt:10/04/2017] , Billno-SOL05223032017-001",1,99959,50000,60,49899
4, , ,"[TRVch# 544 Dt:10/04/2017] , Billno-SOL05223032017-002",1,101207,0,3311,97896
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,359185,75000,14910,269275
6, , ,"[TRVch# 545 Dt:10/04/2017] , Billno-SOL05223032017-003",1,206210,75000,150,131060
7, , ,"[TRVch# 546 Dt:10/04/2017] , Billno-SOL05223032017-004",1,152975,0,14760,138215
0,Grand Total, , ,12,572631,121527,29898,421206
1,SOL05-223-HM GHS RATWARI,Total, ,12,572631,121527,29898,421206
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,220664,61254,5231,154179
3, , ,"[TRVch# 2274 Dt:31/05/2017] , Billno-SOL052232017100001",1,11254,11254,0,0
4, , ,"[TRVch# 2275 Dt:31/05/2017] , Billno-SOL052232017100002",1,3051,0,306,2745
5, , ,"[TRVch# 996 Dt:09/05/2017] , Billno-SOL05223042017-001",1,101217,50000,1560,49657
6, , ,"[TRVch# 997 Dt:09/05/2017] , Billno-SOL05223042017-002",1,105142,0,3365,101777
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,322529,60273,24667,237589
8, , ,"[TRVch# 2276 Dt:31/05/2017] , Billno-SOL052232017100003",1,15273,15273,0,0
9, , ,"[TRVch# 2277 Dt:31/05/2017] , Billno-SOL052232017100004",1,15982,0,1602,14380
10, , ,"[TRVch# 998 Dt:09/05/2017] , Billno-SOL05223042017-003",1,136367,45000,5590,85777
11, , ,"[TRVch# 999 Dt:09/05/2017] , Billno-SOL05223042017-004",1,154907,0,17475,137432
12, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,3,7870,0,0,7870
13, , ,"[TRVch# 2323 Dt:31/05/2017] , Billno-SOL052232017100005",1,1510,0,0,1510
14, , ,"[TRVch# 2324 Dt:31/05/2017] , Billno-SOL052232017100006",1,4684,0,0,4684
15, , ,"[TRVch# 2325 Dt:31/05/2017] , Billno-SOL052232017100007",1,1676,0,0,1676
16, ,08-2202-02-109-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,21568,0,0,21568
17, , ,"[TRVch# 2321 Dt:31/05/2017] , Billno-SOL052232017100008",1,21568,0,0,21568
0,Grand Total, , ,12,742096,95000,29190,617906
1,SOL05-223-HM GHS RATWARI,Total, ,12,742096,95000,29190,617906
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,180000,0,0,180000
3, , ,"[TRVch# 242 Dt:22/06/2017] , Billno-SOL052232017100012",1,100000,0,0,100000
4, , ,"[TRVch# 358 Dt:30/06/2017] , Billno-SOL052232017100017",1,80000,0,0,80000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,206359,50000,6125,150234
6, , ,"[TRVch# 865 Dt:08/06/2017] , Billno-SOL05223052017-001",1,101217,50000,2760,48457
7, , ,"[TRVch# 866 Dt:08/06/2017] , Billno-SOL05223052017-002",1,105142,0,3365,101777
8, ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,1,7034,0,0,7034
9, , ,"[TRVch# 1373 Dt:22/06/2017] , Billno-SOL052232017100013",1,7034,0,0,7034
10, ,08-2202-01-101-03-S00N-V-N-05-OFFICE EXPENSES,Total,1,4489,0,0,4489
11, , ,"[TRVch# 1590 Dt:30/06/2017] , Billno-SOL052232017100018",1,4489,0,0,4489
12, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,301814,45000,23065,233749
13, , ,"[TRVch# 1575 Dt:30/06/2017] , Billno-SOL052232017100015",1,8031,0,0,8031
14, , ,"[TRVch# 1576 Dt:30/06/2017] , Billno-SOL052232017100016",1,2509,0,0,2509
15, , ,"[TRVch# 867 Dt:08/06/2017] , Billno-SOL05223052017-003",1,136367,45000,5590,85777
16, , ,"[TRVch# 868 Dt:08/06/2017] , Billno-SOL05223052017-004",1,154907,0,17475,137432
17, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,10000,0,0,10000
18, , ,"[TRVch# 1350 Dt:22/06/2017] , Billno-SOL052232017100009",1,10000,0,0,10000
19, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,1,32400,0,0,32400
20, , ,"[TRVch# 1374 Dt:22/06/2017] , Billno-SOL052232017100014",1,32400,0,0,32400
