,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,6,3061880,578089,83114,2400677
1,KNG01-224-GSSS NEW KANGRA,Total, ,6,3061880,578089,83114,2400677
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,469275,68000,43072,358203
3, , ,"[TRVch# 242 Dt:10/04/2017] , Billno-KNG01224032017-001",1,189393,68000,75,121318
4, , ,"[TRVch# 243 Dt:10/04/2017] , Billno-KNG01224032017-002",1,279882,0,42997,236885
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,1592605,510089,40042,1042474
6, , ,"[TRVch# 244 Dt:10/04/2017] , Billno-KNG01224032017-003",1,80100,0,120,79980
7, , ,"[TRVch# 245 Dt:10/04/2017] , Billno-KNG01224032017-004",1,1182791,510089,990,671712
8, , ,"[TRVch# 246 Dt:10/04/2017] , Billno-KNG01224032017-005",1,329714,0,38932,290782
9, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,1000000,0,0,1000000
10, , ,"[TRVch# 96 Dt:25/04/2017] , Billno-KNG012242017100001",1,1000000,0,0,1000000
0,Grand Total, , ,28,2472841,821309,178698,1472834
1,KNG01-224-GSSS NEW KANGRA,Total, ,28,2472841,821309,178698,1472834
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,70000,0,0,70000
3, , ,"[TRVch# 1016 Dt:24/05/2017] , Billno-KNG012242017100011",1,70000,0,0,70000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,548599,83463,47103,418033
5, , ,"[TRVch# 304 Dt:09/05/2017] , Billno-KNG01224042017-001",1,217896,68000,5575,144321
6, , ,"[TRVch# 305 Dt:09/05/2017] , Billno-KNG01224042017-002",1,283426,0,38341,245085
7, , ,"[TRVch# 737 Dt:09/05/2017] , Billno-KNG012242017100002",1,15463,15463,0,0
8, , ,"[TRVch# 738 Dt:09/05/2017] , Billno-KNG012242017100003",1,31814,0,3187,28627
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,7,1810211,737846,131595,940770
10, , ,"[TRVch# 306 Dt:09/05/2017] , Billno-KNG01224042017-003",1,78744,45125,7785,25834
11, , ,"[TRVch# 307 Dt:09/05/2017] , Billno-KNG01224042017-004",1,1209947,557089,63590,589268
12, , ,"[TRVch# 308 Dt:09/05/2017] , Billno-KNG01224042017-005",1,334880,0,56467,278413
13, , ,"[TRVch# 3957 Dt:24/05/2017] , Billno-KNG012242017100004",1,9231,0,0,9231
14, , ,"[TRVch# 3958 Dt:24/05/2017] , Billno-KNG012242017100007",1,8745,8745,0,0
15, , ,"[TRVch# 3959 Dt:24/05/2017] , Billno-KNG012242017100006",1,131198,126887,0,4311
16, , ,"[TRVch# 3960 Dt:24/05/2017] , Billno-KNG012242017100005",1,37466,0,3753,33713
17, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,3800,0,0,3800
18, , ,"[TRVch# 5118 Dt:31/05/2017] , Billno-KNG012242017100037",1,3800,0,0,3800
19, ,19-2235-60-800-33-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,15,40231,0,0,40231
20, , ,"[TRVch# 382 Dt:24/05/2017] , Billno-KNG012242017100017",1,2649,0,0,2649
21, , ,"[TRVch# 383 Dt:24/05/2017] , Billno-KNG012242017100018",1,2613,0,0,2613
22, , ,"[TRVch# 384 Dt:24/05/2017] , Billno-KNG012242017100019",1,1071,0,0,1071
23, , ,"[TRVch# 607 Dt:31/05/2017] , Billno-KNG012242017100028",1,3442,0,0,3442
24, , ,"[TRVch# 608 Dt:31/05/2017] , Billno-KNG012242017100021",1,2477,0,0,2477
25, , ,"[TRVch# 609 Dt:31/05/2017] , Billno-KNG012242017100020",1,4921,0,0,4921
26, , ,"[TRVch# 610 Dt:31/05/2017] , Billno-KNG012242017100022",1,1725,0,0,1725
27, , ,"[TRVch# 611 Dt:31/05/2017] , Billno-KNG012242017100030",1,3001,0,0,3001
28, , ,"[TRVch# 612 Dt:31/05/2017] , Billno-KNG012242017100033",1,2072,0,0,2072
29, , ,"[TRVch# 613 Dt:31/05/2017] , Billno-KNG012242017100035",1,890,0,0,890
30, , ,"[TRVch# 614 Dt:31/05/2017] , Billno-KNG012242017100036",1,5320,0,0,5320
31, , ,"[TRVch# 615 Dt:31/05/2017] , Billno-KNG012242017100027",1,2485,0,0,2485
32, , ,"[TRVch# 616 Dt:31/05/2017] , Billno-KNG012242017100024",1,1658,0,0,1658
33, , ,"[TRVch# 617 Dt:31/05/2017] , Billno-KNG012242017100026",1,2772,0,0,2772
34, , ,"[TRVch# 618 Dt:31/05/2017] , Billno-KNG012242017100023",1,3135,0,0,3135
0,Grand Total, , ,10,2511861,654626,171758,1685477
1,KNG01-224-GSSS NEW KANGRA,Total, ,10,2511861,654626,171758,1685477
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,350000,0,0,350000
3, , ,"[TRVch# 212 Dt:08/06/2017] , Billno-KNG012242017100039",1,350000,0,0,350000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,505990,68000,43916,394074
5, , ,"[TRVch# 2422 Dt:08/06/2017] , Billno-KNG01224052017-001",1,222564,68000,5575,148989
6, , ,"[TRVch# 2423 Dt:08/06/2017] , Billno-KNG01224052017-002",1,283426,0,38341,245085
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,1633749,586626,127842,919281
8, , ,"[TRVch# 2424 Dt:08/06/2017] , Billno-KNG01224052017-003",1,78744,45125,7785,25834
9, , ,"[TRVch# 2425 Dt:08/06/2017] , Billno-KNG01224052017-004",1,1220125,541501,63590,615034
10, , ,"[TRVch# 2426 Dt:08/06/2017] , Billno-KNG01224052017-005",1,334880,0,56467,278413
11, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,3800,0,0,3800
12, , ,"[TRVch# 3547 Dt:23/06/2017] , Billno-KNG012242017100040",1,3800,0,0,3800
13, ,19-2235-60-800-33-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,2,9322,0,0,9322
14, , ,"[TRVch# 444 Dt:23/06/2017] , Billno-KNG012242017100044",1,5482,0,0,5482
15, , ,"[TRVch# 445 Dt:23/06/2017] , Billno-KNG012242017100025",1,3840,0,0,3840
16, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,1,9000,0,0,9000
17, , ,"[TRVch# 3609 Dt:23/06/2017] , Billno-KNG012242017100042",1,9000,0,0,9000
0,Grand Total, , ,14,5132423,604626,169260,4358537
1,KNG01-224-GSSS NEW KANGRA,Total, ,14,5132423,604626,169260,4358537
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,3,3035553,0,0,3035553
3, , ,"[TRVch# 669 Dt:25/07/2017] , Billno-KNG012242017100060",1,1935553,0,0,1935553
4, , ,"[TRVch# 741 Dt:25/07/2017] , Billno-KNG012242017100069",1,1000000,0,0,1000000
5, , ,"[TRVch# 765 Dt:25/07/2017] , Billno-KNG012242017100070",1,100000,0,0,100000
6, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,523892,68000,44268,411624
7, , ,"[TRVch# 520 Dt:10/07/2017] , Billno-KNG01224062017-001",1,236963,68000,5584,163379
8, , ,"[TRVch# 521 Dt:10/07/2017] , Billno-KNG01224062017-002",1,286929,0,38684,248245
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,1549672,536626,124992,888054
10, , ,"[TRVch# 522 Dt:10/07/2017] , Billno-KNG01224062017-003",1,78744,45125,7785,25834
11, , ,"[TRVch# 523 Dt:10/07/2017] , Billno-KNG01224062017-004",1,1128130,491501,60409,576220
