,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,10,2010,0,2010,0
1,SMR06-500-DISTRICT  TREASURY  OFFICER  NAHAN,Total, ,10,2010,0,2010,0
2, ,05-2030-01-101-01-S00N-V-N-20-OTHER CHARGES,Total,4,110,0,110,0
3, , ,"[TRVch# 121 Dt:29/04/2017] , Billno-SMR065001742030001",1,30,0,30,0
4, , ,"[TRVch# 123 Dt:29/04/2017] , Billno-SMR065001742030003",1,20,0,20,0
5, , ,"[TRVch# 127 Dt:29/04/2017] , Billno-SMR065001742030007",1,40,0,40,0
6, , ,"[TRVch# 129 Dt:29/04/2017] , Billno-SMR065001742030009",1,20,0,20,0
7, ,05-2030-02-102-01-S00N-V-N-20-OTHER CHARGES,Total,6,1900,0,1900,0
8, , ,"[TRVch# 122 Dt:29/04/2017] , Billno-SMR065001742030002",1,900,0,900,0
9, , ,"[TRVch# 124 Dt:29/04/2017] , Billno-SMR065001742030004",1,40,0,40,0
10, , ,"[TRVch# 125 Dt:29/04/2017] , Billno-SMR065001742030005",1,80,0,80,0
11, , ,"[TRVch# 126 Dt:29/04/2017] , Billno-SMR065001742030006",1,120,0,120,0
12, , ,"[TRVch# 128 Dt:29/04/2017] , Billno-SMR065001742030008",1,560,0,560,0
13, , ,"[TRVch# 130 Dt:29/04/2017] , Billno-SMR065001742030010",1,200,0,200,0
0,Grand Total, , ,17,2310,0,2310,0
1,SMR06-500-DISTRICT  TREASURY  OFFICER  NAHAN,Total, ,17,2310,0,2310,0
2, ,05-2030-01-101-01-S00N-V-N-20-OTHER CHARGES,Total,7,270,0,270,0
3, , ,"[TRVch# 176 Dt:31/05/2017] , Billno-SMR065001752030004",1,20,0,20,0
4, , ,"[TRVch# 180 Dt:31/05/2017] , Billno-SMR065001752030008",1,70,0,70,0
5, , ,"[TRVch# 182 Dt:31/05/2017] , Billno-SMR065001752030010",1,100,0,100,0
6, , ,"[TRVch# 184 Dt:31/05/2017] , Billno-SMR065001752030012",1,20,0,20,0
7, , ,"[TRVch# 185 Dt:31/05/2017] , Billno-SMR065001752030013",1,20,0,20,0
8, , ,"[TRVch# 189 Dt:31/05/2017] , Billno-SMR065001752030017",1,20,0,20,0
9, , ,"[TRVch# 50 Dt:09/05/2017] , Billno-SMR065001752030001",1,20,0,20,0
10, ,05-2030-02-102-01-S00N-V-N-20-OTHER CHARGES,Total,10,2040,0,2040,0
11, , ,"[TRVch# 177 Dt:31/05/2017] , Billno-SMR065001752030005",1,80,0,80,0
12, , ,"[TRVch# 178 Dt:31/05/2017] , Billno-SMR065001752030006",1,40,0,40,0
13, , ,"[TRVch# 179 Dt:31/05/2017] , Billno-SMR065001752030007",1,60,0,60,0
14, , ,"[TRVch# 181 Dt:31/05/2017] , Billno-SMR065001752030009",1,80,0,80,0
15, , ,"[TRVch# 183 Dt:31/05/2017] , Billno-SMR065001752030011",1,400,0,400,0
16, , ,"[TRVch# 186 Dt:31/05/2017] , Billno-SMR065001752030014",1,160,0,160,0
17, , ,"[TRVch# 187 Dt:31/05/2017] , Billno-SMR065001752030015",1,560,0,560,0
18, , ,"[TRVch# 188 Dt:31/05/2017] , Billno-SMR065001752030016",1,160,0,160,0
19, , ,"[TRVch# 51 Dt:09/05/2017] , Billno-SMR065001752030002",1,160,0,160,0
20, , ,"[TRVch# 52 Dt:09/05/2017] , Billno-SMR065001752030003",1,340,0,340,0
0,Grand Total, , ,12,870,0,870,0
1,SMR06-500-DISTRICT  TREASURY  OFFICER  NAHAN,Total, ,12,870,0,870,0
2, ,05-2030-01-101-01-S00N-V-N-20-OTHER CHARGES,Total,4,110,0,110,0
3, , ,"[TRVch# 227 Dt:30/06/2017] , Billno-SMR065001762030005",1,10,0,10,0
4, , ,"[TRVch# 229 Dt:30/06/2017] , Billno-SMR065001762030007",1,60,0,60,0
5, , ,"[TRVch# 231 Dt:30/06/2017] , Billno-SMR065001762030009",1,20,0,20,0
6, , ,"[TRVch# 56 Dt:08/06/2017] , Billno-SMR065001762030001",1,20,0,20,0
7, ,05-2030-02-102-01-S00N-V-N-20-OTHER CHARGES,Total,8,760,0,760,0
