DDO Code,DDO Name
002,002-C.D.P.O. MEHLA CHAMBA
003,003-SUPDT.DISTT. JAIL CHAMBA
004,004-B.D.O.CHAMBA
006,006-SE IPH CHAMBA
009,009-SUBJECT MATTER SPECIALIST HORTICULTURE (FCU) RAJPURA
010,010-CURATOR B.S. MUSEUM CHAMBA
012,012-PRINCIPAL ITI CHAMBA
014,014-B.D.O. MEHLA
015,015-ASTT.ENG.DEV. MEHLA
016,016-S.D.O.(CIVIL) CHAMBA
017,017-BLOCK MEDICAL OFFICER PUKHARI
018,018-EXECUTIVE OFFICER CHAMBA
021,021-CIVIL JUDGE (JR DIVISION) CHAMBA
022,"022-DEPUTY DIRECTOR HORTICULTURE, CHAMBA CHAMBA"
023,023-ASSTT TOWN PLANNER CHAMBA
024,024-C.D.P.O. CHAMBA
027,027-INSPECTOR WEIGHT & M CHAMBA
032,032-BLOCK MEDICAL OFFICER CHOORI
036,036-ASSTT DIR FISHERIES CHAMBA
037,037-ADDL DISTRICT AND SESSIONS JUDGE CHAMBA
038,038-REGIONAL TRANSPORT OFFICER CHAMBA
040,040-AE PWD ELE SUB DIV CHAMBA
041,041-AE PWD SUB DIV I CHAMBA
042,042-AE PWD SUB DIV II CHAMBA
043,043-AE PWD MECH SUB DIV CHAMBA
044,044-AE PWD SUB DIV KOTI
045,045-AE IPH SUB DIV I CHAMBA
046,046-AE IPH SUB DIV UDIAPUR
047,047-AE IPH INVEST SUB DIV CHAMBA
048,048-AE IPH SUB DIV KOTI
049,049-AE PWD SUB DIV RAKH
050,050-PROJECT DIR DISTT WATERSHED DEV AGENCY CHAMBA
051,051-COURT OF MOBILE TRAFFIC MAGISTRATES CHAMBA
052,052-AE PWD NH SUB DIV CHAMBA
053,053-MEDICAL SUPREINTENDENT REGIONAL HOSPITAL
054,054-Pt. JAWAHAR LAL NEHRU GOVT. MEDICAL COLLEGE CHAMBA
200,200-GSSS (GIRLS) Chamba
201,201-GSSS Chakloo
202,202-GSSS GUWAN
203,203-GSSS UDAIPUR
204,204-BEEO MEHLA-II
205,205-GSSS MASROOND
206,206-BEEO MEHLA-I
207,207-GSSS CHANED
208,208-GSSS(B) CHAMBA
209,209-DISTT ADULT EDU OFFICER CHAMBA
210,210-GSSS SAROL
211,211-GSSS SAMRA
212,212-PRINCIPAL GOVT COLLEGE CHAMBA
214,214-GSSS BAROUR
215,215-GSSS RAJNAGAR
216,216-GSSS SUNARA
217,217-GSSS MEHLA
218,218-GSSS CHHATRARI
219,219-GSSS KOHLARI
220,220-BEEO CHAMBA-I
221,221-GSSS SACH
222,222-GHS PARIHAR
223,223-GSSS BAKANI
224,224-BEEO KIANI
225,225-GSSS SILLAGHARAT
226,226-GSSS KHAJJIAR
227,227-GSSS PUKHARI
228,228-GSSS KIANI
229,229-GSSS SIRKUND
230,230-GSSS SAHO
231,231-GSSS GEHRA
232,232-GSSS LUDDU
233,233-GSSS LYLH
234,234-PRINCIPAL GSSS KUNRA
235,235-GHS KADED
236,236-GSSS JADERA
237,237-PO ADULT EDU CHAMBA
238,238-GHS TRALLA
239,239-PRINCIPAL DIET SAROO CHAMBA
240,240-GHS CHEELBUNGLOW
241,241-GHS CHANDI
242,242-GSSS SANDHI
243,243-GSSS BATOT
244,244-GSSS MANGLA
245,245-GSSS KARIAN
246,246-GSSS MOUWA
247,247-GSSS KIRI
248,248-GSSS KOLKA
249,249-GHS SINGHI
250,250-PRINCIPAL GSSS DHULARA
251,251-GSSS KUMHARKA
252,252-GSSS BHARIAN KOTHI
253,253-PRINCIPAL GSSS BAAT
254,254-GSSS BREHI
255,255-GHS KANDLA
256,256-GHS PALIUR
257,257-GHS RAJERA
258,258-GHS PANJOH
259,259-GSSS KUTHER
260,260-GSSS RANDOH
261,261-PRINCIPAL GOVT MILL PO CO CHAMBA
262,262-GHS PACCATALA
263,263-PRINCIPAL GSSS KUTHER
264,264-GSSS GAGLA
265,265-GHS CHOORI
266,266-GHS GURAD
267,267-BEEO GEHRA
268,268-PRINCIPAL GSSS LADDA
269,269-PRINCIPAL GOVT DEGREE COLLEGE LYLH KOTHI
270,270-PRINCIPAL GOVT. I.T.I CHHATRARI
271,271-PRINCIPAL SOA GOVT ITI GARNOTA AT CHAMBA
272,272-PRINCIPAL ITI (WOMEN)
273,273-PRINCIPAL GSSS PAROTHA
500,500-DISTRICT TREASURY OFFICER CHAMBA
501,501-DEPUTY COMMISSIONER CHAMBA
502,502-ADDL.DEPUTY COMMISSIONER  
504,504-AC TO DC CHAMBA
505,505-CHIEF MEDICAL OFFICER CHAMBA
506,506-DISTRICT REVENUE OFFICER CHAMBA
507,507-DISTT. & SESSION JUDGE CHAMBA
508,508-CIVIL JUDGE (SR DIVISION) CHAMBA
