DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,50,2767102
MDI14-700-IPH DIVISION SUNDERNAGAR,Total, , , ,50,2767102
 ,8782-CASH REMITTANCES & ADJUSTMENTS,Total, , ,50,2767102
 , ,8782-00-102-00- ,Total, ,50,2767102
 , , ,21/04/2017,Total,1,36618
 , , , ,"[F8782000009] HIMGRN:b17d132997, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of water charges and other misc. receipts.",1,36618
 , , ,29/04/2017,Total,1,26860
 , , , ,"[F8782000016] HIMGRN:b17d156324, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of water charges",1,26860
 , , ,08/05/2017,Total,1,50262
 , , , ,"[G8782000003] HIMGRN:B17E101176, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of water charges and other Misc. receipts.",1,50262
 , , ,22/05/2017,Total,2,68277
 , , , ,"[G8782000018] HIMGRN:b17e115125, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of water charges and other misc receipt",1,22681
 , , , ,"[G8782000023] HIMGRN:b17e123877, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of Water Charges and other misc. receipts",1,45596
 , , ,31/05/2017,Total,2,140042
 , , , ,"[G8782000030] HIMGRN:B17E131917, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of water charges",1,82394
 , , , ,"[G8782000033] HIMGRN:B17E139884, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -collection of water charges",1,57648
 , , ,07/06/2017,Total,1,19401
 , , , ,"[H8782000002] HIMGRN:B17F100965, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Water colletion charges",1,19401
 , , ,27/06/2017,Total,3,97488
 , , , ,"[H8782000016] HIMGRN:B17F112454, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of water charges",1,39643
 , , , ,"[H8782000018] HIMGRN:B17F118006, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of Water charges",1,31593
 , , , ,"[H8782000021] HIMGRN:B17F124117, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Water collection charges and other misc receipt",1,26252
 , , ,20/07/2017,Total,3,216339
 , , , ,"[I8782000004] HIMGRN:B17G105235, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of water charges and other misc receipt",1,33608
 , , , ,"[I8782000012] HIMGRN:B17G117489, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of water charges and other misc. receipts",1,86366
 , , , ,"[I8782000017] HIMGRN:B17G125157, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of water charges",1,96365
 , , ,09/08/2017,Total,1,65221
 , , , ,"[J8782000001] HIMGRN:B17H100860, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of water charges and other misc. receipts",1,65221
 , , ,31/08/2017,Total,1,80802
 , , , ,"[J8782000059] HIMGRN:B17H128386, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -collection of water charges and other misc receipt",1,80802
 , , ,21/09/2017,Total,2,69509
 , , , ,"[K8782000004] HIMGRN:B17I106164, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of water charges and other misc. receipts.",1,45557
 , , , ,"[K8782000005] HIMGRN:B17I109326, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of water charges",1,23952
 , , ,29/09/2017,Total,2,200056
 , , , ,"[K8782000019] HIMGRN:B17I124350, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -collection of water charges and other misc. receipts.",1,139255
 , , , ,"[K8782000020] HIMGRN:B17I130048, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -collection of water charges and other misc receipt",1,60801
 , , ,09/10/2017,Total,1,34020
 , , , ,"[L8782000001] HIMGRN:B17J101241, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of water charges and other misc. receipts",1,34020
 , , ,31/10/2017,Total,1,13968
 , , , ,"[L8782000023] HIMGRN:B17J127929, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collaction of water charges and other misc receipt",1,13968
 , , ,20/11/2017,Total,1,116256
 , , , ,"[M8782000008] HIMGRN:B17K115890, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of water charges",1,116256
 , , ,30/11/2017,Total,1,78672
 , , , ,"[M8782000010] HIMGRN:B17K118682, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Water collection charges",1,78672
 , , ,21/12/2017,Total,1,17649
 , , , ,"[N8782000003] HIMGRN:B17L108475, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Water collection charges",1,17649
 , , ,30/12/2017,Total,1,35397
 , , , ,"[N8782000020] HIMGRN:B17L137126, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -collection of water charges",1,35397
 , , ,22/01/2018,Total,2,161847
 , , , ,"[C8782000005] HIMGRN:B18A112235, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,56940
 , , , ,"[C8782000012] HIMGRN:B18A119994, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of water charges",1,104907
 , , ,30/01/2018,Total,1,145793
 , , , ,"[C8782000019] HIMGRN:B18A131045, ASSISTAT ENGINEER PUBLIC WORKS REMITTANCES -water collection charges",1,145793
 , , ,07/02/2018,Total,1,76032
 , , , ,"[D8782000001] HIMGRN:B18B100513, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of water charges and other misc. receipts.",1,76032
 , , ,22/02/2018,Total,1,59126
 , , , ,"[D8782000010] HIMGRN:B18B111355, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of water charges",1,59126
 , , ,28/02/2018,Total,2,51135
 , , , ,"[D8782000016] HIMGRN:B18B119663, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of water charges and other misc. receipt.",1,39453
 , , , ,"[D8782000027] HIMGRN:B18B130099, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of water charges",1,11682
 , , ,19/03/2018,Total,1,22927
 , , , ,"[E8782000018] HIMGRN:B18C119744, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -collection of water charges",1,22927
 , , ,28/03/2018,Total,1,23816
 , , , ,"[E8782000074] HIMGRN:B18C147397, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -collection of water charges",1,23816
 , , ,24/04/2018,Total,1,101745
 , , , ,"[F8782000007] HIMGRN:B18D119758, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of water charges and other receipts",1,101745
 , , ,25/04/2018,Total,2,147010
 , , , ,"[F8782000031] HIMGRN:B18D151776, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Water collection charges and other misc receipt",1,105313
 , , , ,"[F8782000033] HIMGRN:B18D156611, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Water collection charges and other misc receipt",1,41697
 , , ,10/05/2018,Total,1,119593
 , , , ,"[G8782000001] HIMGRN:B18E101494, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -collection of water charges",1,119593
 , , ,24/05/2018,Total,2,62028
 , , , ,"[G8782000061] HIMGRN:B18E119619, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of Water charges and other misc. receipts",1,23089
 , , , ,"[G8782000069] HIMGRN:B18E132453, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -collection of water charges and other misc. receipts.",1,38939
 , , ,31/05/2018,Total,1,58216
 , , , ,"[G8782000071] HIMGRN:B18E140462, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of water charges and other misc. receipt.",1,58216
 , , ,26/06/2018,Total,1,154320
 , , , ,"[H8782000007] HIMGRN:B18F123684, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of water charges",1,154320
 , , ,30/06/2018,Total,2,48434
 , , , ,"[H8782000009] HIMGRN:B18F131669, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -collection of water charges",1,33115
 , , , ,"[H8782000012] HIMGRN:B18F140996, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -collection of water charges and other misc receipt",1,15319
 , , ,19/07/2018,Total,1,47372
 , , , ,"[I8782000004] HIMGRN:B18G113864, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -collection of water charges",1,47372
 , , ,31/07/2018,Total,1,9387
 , , , ,"[I8782000010] HIMGRN:B18G136545, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -collection of water charges and other misc receipt",1,9387
 , , ,23/08/2018,Total,2,97530
 , , , ,"[J8782000010] HIMGRN:B18H113441, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of water charges and other misc receipt",1,74715
 , , , ,"[J8782000011] HIMGRN:B18H118402, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of water charges and other misc. receipts.",1,22815
 , , ,31/08/2018,Total,2,13954
 , , , ,"[J8782000013] HIMGRN:B18H123457, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Collection of watr charges",1,9854
 , , , ,"[J8782000024] HIMGRN:B18H130428, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -water collection charges and other misc receipt",1,4100
