DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,13,232280
BLP02-253-PR ITI GHUMARWIN,Total, , , ,13,232280
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,7,216000
 , ,0202-02-101-01-TUTION FEES,Total, ,7,216000
 , , ,20/07/2017,Total,2,30000
 , , , ,"[I0202000003] HIMGRN:B17G100906, PRINCIPAL GMR TUTION FEES -Tuition Fee 21x1200=25200",1,25200
 , , , ,"[I0202000015] HIMGRN:B17G125245, PRINCIPAL GMR TUTION FEES -Tuition Fee 1200x4=4800",1,4800
 , , ,19/08/2017,Total,2,74400
 , , , ,"[J0202000011] HIMGRN:B17H114413, PRINCIPAL GMR TUTION FEES -Tuition Fee 1200x16=19200",1,19200
 , , , ,"[J0202000018] HIMGRN:B17H120041, PRINCIPAL GMR TUTION FEES -Tuition Fee=1200 x 46=55200",1,55200
 , , ,22/09/2017,Total,2,12000
 , , , ,"[K0202000004] HIMGRN:B17I100931, PRINCIPAL GMR TUTION FEES -Tuition Fee 1200 x 6=7200",1,7200
 , , , ,"[K0202000017] HIMGRN:B17I116445, PRINCIPAL GMR TUTION FEES -Tuition Fee= 1200 x 4=4800.00",1,4800
 , , ,21/02/2018,Total,1,99600
 , , , ,"[D0202000011] HIMGRN:B18B109787, PRINCIPAL GMR TUTION FEES -Tuition Fee= 1200x83=99600",1,99600
 ,0230-LABOUR & EMPLOYMENT,Total, , ,5,16200
 , ,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,Total, ,5,16200
 , , ,20/07/2017,Total,2,5000
 , , , ,"[I0230000001] HIMGRN:B17G100833, PRINCIPAL GMR OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Admission Fee 21x200=4200",1,4200
 , , , ,"[I0230000002] HIMGRN:B17G125221, PRINCIPAL GMR OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Admission Fee 200x4 = 800",1,800
 , , ,19/08/2017,Total,1,9200
 , , , ,"[J0230000001] HIMGRN:B17H120054, PRINCIPAL GMR OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Admission Fee = 200 x 46 = 9200",1,9200
 , , ,22/09/2017,Total,2,2000
 , , , ,"[K0230000001] HIMGRN:B17I100939, PRINCIPAL GMR OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Admission 200 x 6=1200",1,1200
 , , , ,"[K0230000003] HIMGRN:B17I116460, PRINCIPAL GMR OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Admission Fee= 200 x4=800",1,800
 ,8011-INSURANCE AND PENSION FUNDS,Total, , ,1,80
 , ,8011-00-107-01-INSURANCE FUND,Total, ,1,80
 , , ,21/12/2017,Total,1,80
 , , , ,"[N8011000001] HIMGRN:B17L100434, PRINCIPAL GMR INSURANCE FUND -Jamna Devi Class-IV Ins Fund=80/-",1,80
