,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,5,679845,232000,27788,420057
1,MDI00-258-GSSS BARI GUMANOO,Total, ,5,679845,232000,27788,420057
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,214255,26000,12388,175867
3, , ,"[TRVch# 305 Dt:03/04/2017] , Billno-MDI00258032017-001",1,142211,26000,7140,109071
4, , ,"[TRVch# 306 Dt:03/04/2017] , Billno-MDI00258032017-002",1,72044,0,5248,66796
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,465590,206000,15400,244190
6, , ,"[TRVch# 307 Dt:03/04/2017] , Billno-MDI00258032017-003",1,85780,55000,10120,20660
7, , ,"[TRVch# 308 Dt:03/04/2017] , Billno-MDI00258032017-004",1,361721,151000,3592,207129
8, , ,"[TRVch# 309 Dt:03/04/2017] , Billno-MDI00258032017-005",1,18089,0,1688,16401
0,Grand Total, , ,17,770362,284301,43517,442544
1,MDI00-258-GSSS BARI GUMANOO,Total, ,17,770362,284301,43517,442544
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,5,238226,31877,15660,190689
3, , ,"[TRVch# 2652 Dt:17/05/2017] , Billno-MDI002582017100004",1,5877,5877,0,0
4, , ,"[TRVch# 2655 Dt:17/05/2017] , Billno-MDI002582017100007",1,7860,0,791,7069
5, , ,"[TRVch# 316 Dt:01/05/2017] , Billno-MDI00258042017-001",1,144696,26000,8934,109762
6, , ,"[TRVch# 317 Dt:01/05/2017] , Billno-MDI00258042017-002",1,73631,0,5317,68314
7, , ,"[TRVch# 4358 Dt:29/05/2017] , Billno-MDI002582017100015",1,6162,0,618,5544
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,8,526778,252424,27857,246497
9, , ,"[TRVch# 2651 Dt:17/05/2017] , Billno-MDI002582017100003",1,32189,32189,0,0
10, , ,"[TRVch# 2653 Dt:17/05/2017] , Billno-MDI002582017100005",1,1968,0,195,1773
11, , ,"[TRVch# 2654 Dt:17/05/2017] , Billno-MDI002582017100006",1,3915,0,396,3519
12, , ,"[TRVch# 2700 Dt:18/05/2017] , Billno-MDI002582017100002",1,3285,3285,0,0
13, , ,"[TRVch# 2701 Dt:18/05/2017] , Billno-MDI002582017100001",1,10950,10950,0,0
14, , ,"[TRVch# 318 Dt:01/05/2017] , Billno-MDI00258042017-003",1,86875,55000,10120,21755
15, , ,"[TRVch# 319 Dt:01/05/2017] , Billno-MDI00258042017-004",1,369286,151000,15436,202850
16, , ,"[TRVch# 320 Dt:01/05/2017] , Billno-MDI00258042017-005",1,18310,0,1710,16600
17, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,570,0,0,570
18, , ,"[TRVch# 4359 Dt:29/05/2017] , Billno-MDI002582017100010",1,570,0,0,570
19, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,3,4788,0,0,4788
20, , ,"[TRVch# 4355 Dt:29/05/2017] , Billno-MDI002582017100012",1,600,0,0,600
21, , ,"[TRVch# 4356 Dt:29/05/2017] , Billno-MDI002582017100013",1,750,0,0,750
22, , ,"[TRVch# 4357 Dt:29/05/2017] , Billno-MDI002582017100014",1,3438,0,0,3438
0,Grand Total, , ,7,714624,232000,41532,441092
1,MDI00-258-GSSS BARI GUMANOO,Total, ,7,714624,232000,41532,441092
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,218327,26000,14251,178076
3, , ,"[TRVch# 313 Dt:01/06/2017] , Billno-MDI00258052017-002",1,73631,0,5317,68314
4, , ,"[TRVch# 317 Dt:01/06/2017] , Billno-MDI00258052017-001",1,144696,26000,8934,109762
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,489322,206000,27281,256041
6, , ,"[TRVch# 314 Dt:01/06/2017] , Billno-MDI00258052017-003",1,89460,55000,10120,24340
7, , ,"[TRVch# 315 Dt:01/06/2017] , Billno-MDI00258052017-004",1,381552,151000,15451,215101
8, , ,"[TRVch# 316 Dt:01/06/2017] , Billno-MDI00258052017-005",1,18310,0,1710,16600
9, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,1404,0,0,1404
