,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,3,720158,194000,41668,484490
1,KNG11-212-PRINCIPAL GSSS BARI,Total, ,3,720158,194000,41668,484490
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,407825,142000,16250,249575
3, , ,"[TRVch# 1848 Dt:10/04/2017] , Billno-KNG11212032017-001",1,407825,142000,16250,249575
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,312333,52000,25418,234915
5, , ,"[TRVch# 1849 Dt:10/04/2017] , Billno-KNG11212032017-002",1,123706,32000,10280,81426
6, , ,"[TRVch# 1850 Dt:10/04/2017] , Billno-KNG11212032017-003",1,188627,20000,15138,153489
0,Grand Total, , ,9,1313955,259125,44289,1010541
1,KNG11-212-PRINCIPAL GSSS BARI,Total, ,9,1313955,259125,44289,1010541
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,500000,0,0,500000
3, , ,"[TRVch# 802 Dt:20/05/2017] , Billno-KNG112122017100002",1,200000,0,0,200000
4, , ,"[TRVch# 803 Dt:20/05/2017] , Billno-KNG112122017100001",1,300000,0,0,300000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,459686,190247,17136,252303
6, , ,"[TRVch# 2485 Dt:09/05/2017] , Billno-KNG11212042017-001",1,415422,154000,16339,245083
7, , ,"[TRVch# 3578 Dt:20/05/2017] , Billno-KNG112122017100005",1,44264,36247,797,7220
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,350405,68878,27153,254374
9, , ,"[TRVch# 2486 Dt:09/05/2017] , Billno-KNG11212042017-002",1,125276,35000,10346,79930
10, , ,"[TRVch# 2487 Dt:09/05/2017] , Billno-KNG11212042017-003",1,193584,20000,15034,158550
11, , ,"[TRVch# 3579 Dt:20/05/2017] , Billno-KNG112122017100004",1,17469,5760,1179,10530
