,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,6,563586,117000,32057,414529
1,SML06-203-HM GHS BADSHAL,Total, ,6,563586,117000,32057,414529
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,346623,85000,11166,250457
3, , ,"[TRVch# 333 Dt:29/04/2017] , Billno-SML06203032017-001",1,119882,35000,2030,82852
4, , ,"[TRVch# 334 Dt:29/04/2017] , Billno-SML06203032017-002",1,144881,50000,5472,89409
5, , ,"[TRVch# 335 Dt:29/04/2017] , Billno-SML06203032017-003",1,66160,0,3664,62496
6, , ,"[TRVch# 336 Dt:29/04/2017] , Billno-SML06203032017-004",1,15700,0,0,15700
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,216963,32000,20891,164072
8, , ,"[TRVch# 337 Dt:29/04/2017] , Billno-SML06203032017-005",1,162632,32000,17473,113159
9, , ,"[TRVch# 338 Dt:29/04/2017] , Billno-SML06203032017-006",1,54331,0,3418,50913
0,Grand Total, , ,15,716324,164091,34907,517326
1,SML06-203-HM GHS BADSHAL,Total, ,15,716324,164091,34907,517326
2, ,00-8011-00-107-02-S00N-V-N-00- ,Total,1,12929,0,0,12929
3, , ,"[TRVch# 59 Dt:31/05/2017] , Billno-SML062032017100006",1,12929,0,0,12929
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,7,382774,104062,11331,267381
5, , ,"[TRVch# 3333 Dt:31/05/2017] , Billno-SML06203042017-001",1,125687,35000,2030,88657
6, , ,"[TRVch# 3334 Dt:31/05/2017] , Billno-SML06203042017-002",1,147302,50000,5491,91811
7, , ,"[TRVch# 3335 Dt:31/05/2017] , Billno-SML06203042017-003",1,69314,0,3324,65990
8, , ,"[TRVch# 3338 Dt:31/05/2017] , Billno-SML06203042017-006",1,16600,0,0,16600
9, , ,"[TRVch# 3358 Dt:31/05/2017] , Billno-SML062032017100001",1,13971,12915,108,948
10, , ,"[TRVch# 3359 Dt:31/05/2017] , Billno-SML062032017100002",1,6147,6147,0,0
11, , ,"[TRVch# 3360 Dt:31/05/2017] , Billno-SML062032017100003",1,3753,0,378,3375
12, ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,1,1682,0,0,1682
13, , ,"[TRVch# 3419 Dt:31/05/2017] , Billno-SML062032017100012",1,1682,0,0,1682
14, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,311345,60029,23576,227740
15, , ,"[TRVch# 3336 Dt:31/05/2017] , Billno-SML06203042017-004",1,55830,0,3463,52367
16, , ,"[TRVch# 3337 Dt:31/05/2017] , Billno-SML06203042017-005",1,229185,53000,18631,157554
