,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,19,12500824,1473454,699838,10327532
1,SML14-200-BEEO CHOPAL,Total, ,19,12500824,1473454,699838,10327532
2, ,00-8009-01-101-01-S00N-V-N-47-ADVANCES,Total,1,75000,0,0,75000
3, , ,"[TRVch# 830 Dt:29/04/2017] , Billno-SML142002017100019",1,75000,0,0,75000
4, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,12,4360000,0,0,4360000
5, , ,"[TRVch# 810 Dt:29/04/2017] , Billno-SML142002017100001",1,200000,0,0,200000
6, , ,"[TRVch# 811 Dt:29/04/2017] , Billno-SML142002017100002",1,500000,0,0,500000
7, , ,"[TRVch# 812 Dt:29/04/2017] , Billno-SML142002017100003",1,350000,0,0,350000
8, , ,"[TRVch# 813 Dt:29/04/2017] , Billno-SML142002017100004",1,250000,0,0,250000
9, , ,"[TRVch# 814 Dt:29/04/2017] , Billno-SML142002017100005",1,100000,0,0,100000
10, , ,"[TRVch# 815 Dt:29/04/2017] , Billno-SML142002017100006",1,600000,0,0,600000
11, , ,"[TRVch# 816 Dt:29/04/2017] , Billno-SML142002017100007",1,60000,0,0,60000
12, , ,"[TRVch# 817 Dt:29/04/2017] , Billno-SML142002017100008",1,300000,0,0,300000
13, , ,"[TRVch# 818 Dt:29/04/2017] , Billno-SML142002017100009",1,250000,0,0,250000
14, , ,"[TRVch# 819 Dt:29/04/2017] , Billno-SML142002017100010",1,550000,0,0,550000
15, , ,"[TRVch# 831 Dt:29/04/2017] , Billno-SML142002017100018",1,400000,0,0,400000
16, , ,"[TRVch# 832 Dt:29/04/2017] , Billno-SML142002017100017",1,800000,0,0,800000
17, ,08-2202-01-101-01-S00N-V-N-01-SALARIES,Total,3,6810802,1390771,687327,4732704
18, , ,"[TRVch# 860 Dt:29/04/2017] , Billno-SML14200032017-001",1,3842308,1390750,225130,2226428
19, , ,"[TRVch# 861 Dt:29/04/2017] , Billno-SML14200032017-002",1,2583072,21,461312,2121739
20, , ,"[TRVch# 862 Dt:29/04/2017] , Billno-SML14200032017-003",1,385422,0,885,384537
21, ,08-2202-01-104-02-S00N-V-N-01-SALARIES,Total,2,255022,82683,12511,159828
22, , ,"[TRVch# 863 Dt:29/04/2017] , Billno-SML14200032017-004",1,239948,82678,12511,144759
23, , ,"[TRVch# 864 Dt:29/04/2017] , Billno-SML14200032017-005",1,15074,5,0,15069
24, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,1000000,0,0,1000000
25, , ,"[TRVch# 244 Dt:29/04/2017] , Billno-SML142002017100020",1,1000000,0,0,1000000
0,Grand Total, , ,25,10921386,1950827,719021,8251538
1,SML14-200-BEEO CHOPAL,Total, ,25,10921386,1950827,719021,8251538
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,7,2515000,0,0,2515000
3, , ,"[TRVch# 511 Dt:31/05/2017] , Billno-SML142002017100025",1,170000,0,0,170000
4, , ,"[TRVch# 521 Dt:31/05/2017] , Billno-SML142002017100026",1,1250000,0,0,1250000
5, , ,"[TRVch# 522 Dt:31/05/2017] , Billno-SML142002017100027",1,200000,0,0,200000
6, , ,"[TRVch# 529 Dt:31/05/2017] , Billno-SML142002017100030",1,130000,0,0,130000
7, , ,"[TRVch# 530 Dt:31/05/2017] , Billno-SML142002017100031",1,250000,0,0,250000
8, , ,"[TRVch# 540 Dt:31/05/2017] , Billno-SML142002017100032",1,425000,0,0,425000
9, , ,"[TRVch# 545 Dt:31/05/2017] , Billno-SML142002017100033",1,90000,0,0,90000
10, ,08-2202-01-101-01-S00N-V-N-01-SALARIES,Total,6,7841160,1844253,706733,5290174
11, , ,"[TRVch# 1021 Dt:31/05/2017] , Billno-SML142002017100035",1,280880,0,28256,252624
12, , ,"[TRVch# 897 Dt:31/05/2017] , Billno-SML14200042017-001",1,3787088,1409750,217965,2159373
13, , ,"[TRVch# 898 Dt:31/05/2017] , Billno-SML14200042017-002",1,2585788,21,459627,2126140
14, , ,"[TRVch# 899 Dt:31/05/2017] , Billno-SML14200042017-003",1,731922,0,885,731037
15, , ,"[TRVch# 953 Dt:31/05/2017] , Billno-SML142002017100024",1,21000,0,0,21000
16, , ,"[TRVch# 960 Dt:31/05/2017] , Billno-SML142002017100011",1,434482,434482,0,0
17, ,08-2202-01-101-01-S00N-V-N-02-WAGES,Total,1,324280,0,0,324280
18, , ,"[TRVch# 954 Dt:31/05/2017] , Billno-SML142002017100022",1,324280,0,0,324280
19, ,08-2202-01-101-01-S00N-V-N-05-OFFICE EXPENSES,Total,2,4050,0,0,4050
20, , ,"[TRVch# 975 Dt:31/05/2017] , Billno-SML142002017100028",1,3100,0,0,3100
21, , ,"[TRVch# 976 Dt:31/05/2017] , Billno-SML142002017100029",1,950,0,0,950
22, ,08-2202-01-104-02-S00N-V-N-01-SALARIES,Total,6,229032,106574,12288,110170
23, , ,"[TRVch# 900 Dt:31/05/2017] , Billno-SML14200042017-004",1,182266,81678,11407,89181
24, , ,"[TRVch# 901 Dt:31/05/2017] , Billno-SML14200042017-005",1,15260,5,647,14608
25, , ,"[TRVch# 961 Dt:31/05/2017] , Billno-SML142002017100015",1,2353,0,234,2119
26, , ,"[TRVch# 962 Dt:31/05/2017] , Billno-SML142002017100014",1,3332,0,0,3332
27, , ,"[TRVch# 963 Dt:31/05/2017] , Billno-SML142002017100013",1,24891,24891,0,0
28, , ,"[TRVch# 964 Dt:31/05/2017] , Billno-SML142002017100016",1,930,0,0,930
29, ,08-2202-01-104-02-S00N-V-N-05-OFFICE EXPENSES,Total,3,7864,0,0,7864
30, , ,"[TRVch# 951 Dt:31/05/2017] , Billno-SML142002017100023",1,2000,0,0,2000
31, , ,"[TRVch# 952 Dt:31/05/2017] , Billno-SML142002017100021",1,3414,0,0,3414
32, , ,"[TRVch# 990 Dt:31/05/2017] , Billno-SML142002017100034",1,2450,0,0,2450
0,Grand Total, , ,27,9674557,1596454,696201,7381902
1,SML14-200-BEEO CHOPAL,Total, ,27,9674557,1596454,696201,7381902
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,5,1132332,0,0,1132332
3, , ,"[TRVch# 418 Dt:30/06/2017] , Billno-SML142002017100039",1,287332,0,0,287332
4, , ,"[TRVch# 429 Dt:30/06/2017] , Billno-SML142002017100052",1,280000,0,0,280000
5, , ,"[TRVch# 430 Dt:30/06/2017] , Billno-SML142002017100053",1,300000,0,0,300000
6, , ,"[TRVch# 431 Dt:30/06/2017] , Billno-SML142002017100058",1,200000,0,0,200000
7, , ,"[TRVch# 432 Dt:30/06/2017] , Billno-SML142002017100060",1,65000,0,0,65000
8, ,00-8011-00-107-01-S00N-V-N-00- ,Total,1,44666,0,0,44666
9, , ,"[TRVch# 23 Dt:30/06/2017] , Billno-SML142002017100040",1,44666,0,0,44666
10, ,08-2202-01-101-01-S00N-V-N-01-SALARIES,Total,7,7346610,1478771,682014,5185825
11, , ,"[TRVch# 844 Dt:30/06/2017] , Billno-SML14200052017-001",1,3787088,1434750,217566,2134772
12, , ,"[TRVch# 845 Dt:30/06/2017] , Billno-SML14200052017-002",1,2598397,21,459903,2138473
13, , ,"[TRVch# 846 Dt:30/06/2017] , Billno-SML14200052017-003",1,742422,0,885,741537
14, , ,"[TRVch# 920 Dt:30/06/2017] , Billno-SML142002017100036",1,74324,0,0,74324
15, , ,"[TRVch# 927 Dt:30/06/2017] , Billno-SML142002017100037",1,25231,0,0,25231
16, , ,"[TRVch# 940 Dt:30/06/2017] , Billno-SML142002017100050",1,59574,22000,1830,35744
17, , ,"[TRVch# 941 Dt:30/06/2017] , Billno-SML142002017100051",1,59574,22000,1830,35744
18, ,08-2202-01-101-01-S00N-V-N-02-WAGES,Total,1,320920,0,0,320920
19, , ,"[TRVch# 924 Dt:30/06/2017] , Billno-SML142002017100041",1,320920,0,0,320920
20, ,08-2202-01-101-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,2266,0,0,2266
21, , ,"[TRVch# 943 Dt:30/06/2017] , Billno-SML142002017100059",1,2266,0,0,2266
22, ,08-2202-01-104-02-S00N-V-N-01-SALARIES,Total,3,281605,117683,14187,149735
23, , ,"[TRVch# 847 Dt:30/06/2017] , Billno-SML14200052017-004",1,245345,117678,13540,114127
24, , ,"[TRVch# 848 Dt:30/06/2017] , Billno-SML14200052017-005",1,15260,5,647,14608
25, , ,"[TRVch# 923 Dt:30/06/2017] , Billno-SML142002017100042",1,21000,0,0,21000
