DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,124,38416814,8532457,1721292,28163065
MDI01-209-PR SSS KANAID,Total, ,124,38416814,8532457,1721292,28163065
 ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,27,11359568,0,0,11359568
 , ,"[TRVch# 1026 Dt:31/05/2017] , Billno-MDI012092017100033",1,90000,0,0,90000
 , ,"[TRVch# 1027 Dt:31/05/2017] , Billno-MDI012092017100034",1,300000,0,0,300000
 , ,"[TRVch# 1036 Dt:31/05/2017] , Billno-MDI012092017100038",1,50000,0,0,50000
 , ,"[TRVch# 1072 Dt:31/07/2017] , Billno-MDI012092017100090",1,800000,0,0,800000
 , ,"[TRVch# 246 Dt:22/06/2017] , Billno-MDI012092017100047",1,250000,0,0,250000
 , ,"[TRVch# 282 Dt:21/09/2017] , Billno-MDI012092017100136",1,600000,0,0,600000
 , ,"[TRVch# 283 Dt:21/09/2017] , Billno-MDI012092017100137",1,150000,0,0,150000
 , ,"[TRVch# 366 Dt:24/08/2017] , Billno-MDI012092017100100",1,400000,0,0,400000
 , ,"[TRVch# 378 Dt:24/08/2017] , Billno-MDI012092017100107",1,350000,0,0,350000
 , ,"[TRVch# 384 Dt:20/07/2017] , Billno-MDI012092017100081",1,494967,0,0,494967
 , ,"[TRVch# 404 Dt:24/08/2017] , Billno-MDI012092017100114",1,200000,0,0,200000
 , ,"[TRVch# 408 Dt:20/07/2017] , Billno-MDI012092017100082",1,100000,0,0,100000
 , ,"[TRVch# 409 Dt:20/07/2017] , Billno-MDI012092017100087",1,600000,0,0,600000
 , ,"[TRVch# 438 Dt:22/05/2017] , Billno-MDI012092017100026",1,300000,0,0,300000
 , ,"[TRVch# 455 Dt:22/05/2017] , Billno-MDI012092017100029",1,100000,0,0,100000
 , ,"[TRVch# 456 Dt:22/05/2017] , Billno-MDI012092017100028",1,300000,0,0,300000
 , ,"[TRVch# 655 Dt:30/06/2017] , Billno-MDI012092017100066",1,600000,0,0,600000
 , ,"[TRVch# 665 Dt:30/06/2017] , Billno-MDI012092017100076",1,154000,0,0,154000
 , ,"[TRVch# 666 Dt:30/06/2017] , Billno-MDI012092017100073",1,200000,0,0,200000
 , ,"[TRVch# 699 Dt:28/08/2017] , Billno-MDI012092017100115",1,300000,0,0,300000
 , ,"[TRVch# 745 Dt:27/04/2017] , Billno-MDI012092017100002",1,250000,0,0,250000
 , ,"[TRVch# 746 Dt:27/04/2017] , Billno-MDI012092017100003",1,350000,0,0,350000
 , ,"[TRVch# 747 Dt:27/04/2017] , Billno-MDI012092017100004",1,170000,0,0,170000
 , ,"[TRVch# 76 Dt:08/09/2017] , Billno-MDI012092017100133",1,900000,0,0,900000
 , ,"[TRVch# 766 Dt:27/04/2017] , Billno-MDI012092017100001",1,2150601,0,0,2150601
