,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,25,15614646,2539409,529285,12545952
1,SMR06-658-E.E.P.W.D.SANGRAH,Total, ,25,15614646,2539409,529285,12545952
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,14,2285000,0,0,2285000
3, , ,"[TRVch# 594 Dt:29/04/2017] , Billno-SMR066582017100001",1,200000,0,0,200000
4, , ,"[TRVch# 595 Dt:29/04/2017] , Billno-SMR066582017100002",1,150000,0,0,150000
5, , ,"[TRVch# 596 Dt:29/04/2017] , Billno-SMR066582017100003",1,300000,0,0,300000
6, , ,"[TRVch# 597 Dt:29/04/2017] , Billno-SMR066582017100004",1,150000,0,0,150000
7, , ,"[TRVch# 598 Dt:29/04/2017] , Billno-SMR066582017100005",1,200000,0,0,200000
8, , ,"[TRVch# 599 Dt:29/04/2017] , Billno-SMR066582017100006",1,50000,0,0,50000
9, , ,"[TRVch# 600 Dt:29/04/2017] , Billno-SMR066582017100007",1,160000,0,0,160000
10, , ,"[TRVch# 601 Dt:29/04/2017] , Billno-SMR066582017100008",1,100000,0,0,100000
11, , ,"[TRVch# 602 Dt:29/04/2017] , Billno-SMR066582017100009",1,60000,0,0,60000
12, , ,"[TRVch# 603 Dt:29/04/2017] , Billno-SMR066582017100010",1,340000,0,0,340000
13, , ,"[TRVch# 604 Dt:29/04/2017] , Billno-SMR066582017100011",1,200000,0,0,200000
14, , ,"[TRVch# 605 Dt:29/04/2017] , Billno-SMR066582017100012",1,300000,0,0,300000
15, , ,"[TRVch# 611 Dt:29/04/2017] , Billno-SMR066582017100014",1,50000,0,0,50000
16, , ,"[TRVch# 612 Dt:29/04/2017] , Billno-SMR066582017100013",1,25000,0,0,25000
17, ,00-8782-00-102-00-S00N-V-N-00- ,Total,2,2302819,0,0,2302819
18, , ,"[TRVch# 37 Dt:29/04/2017] , Billno-SMR066580017104001",1,2272819,0,0,2272819
19, , ,"[TRVch# 38 Dt:29/04/2017] , Billno-SMR066580017104002",1,30000,0,0,30000
20, ,10-2059-80-001-05-S00N-V-N-01-SALARIES,Total,1,9696,0,0,9696
21, , ,"[TRVch# 24 Dt:07/04/2017] , Billno-SMR06658032017-001",1,9696,0,0,9696
22, ,10-2059-80-053-03-S00N-V-N-01-SALARIES,Total,2,1149720,366038,34229,749453
23, , ,"[TRVch# 25 Dt:07/04/2017] , Billno-SMR06658032017-002",1,415694,127001,9136,279557
24, , ,"[TRVch# 26 Dt:07/04/2017] , Billno-SMR06658032017-003",1,734026,239037,25093,469896
25, ,10-3054-03-103-10-S00N-V-N-01-SALARIES,Total,1,1290915,315179,73143,902593
26, , ,"[TRVch# 50 Dt:07/04/2017] , Billno-SMR06658032017-004",1,1290915,315179,73143,902593
27, ,10-3054-03-103-12-S00N-V-N-01-SALARIES,Total,2,962674,77000,98252,787422
28, , ,"[TRVch# 51 Dt:07/04/2017] , Billno-SMR06658032017-005",1,937199,70000,97629,769570
29, , ,"[TRVch# 52 Dt:07/04/2017] , Billno-SMR06658032017-006",1,25475,7000,623,17852
30, ,10-3054-03-103-13-S00N-V-N-01-SALARIES,Total,1,1505059,359977,58147,1086935
31, , ,"[TRVch# 53 Dt:07/04/2017] , Billno-SMR06658032017-007",1,1505059,359977,58147,1086935
32, ,10-3054-03-103-14-S00N-V-N-01-SALARIES,Total,1,2847149,830415,98515,1918219
33, , ,"[TRVch# 54 Dt:07/04/2017] , Billno-SMR06658032017-008",1,2847149,830415,98515,1918219
34, ,10-3054-04-105-07-S00N-V-N-01-SALARIES,Total,1,3261614,590800,166999,2503815
35, , ,"[TRVch# 55 Dt:07/04/2017] , Billno-SMR06658032017-009",1,3261614,590800,166999,2503815
0,Grand Total, , ,21,24641099,2543309,1584527,20513263
1,SMR06-658-E.E.P.W.D.SANGRAH,Total, ,21,24641099,2543309,1584527,20513263
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,5,500000,0,0,500000
3, , ,"[TRVch# 146 Dt:09/05/2017] , Billno-SMR066582017100016",1,80000,0,0,80000
4, , ,"[TRVch# 147 Dt:09/05/2017] , Billno-SMR066582017100017",1,200000,0,0,200000
5, , ,"[TRVch# 148 Dt:09/05/2017] , Billno-SMR066582017100018",1,120000,0,0,120000
6, , ,"[TRVch# 149 Dt:09/05/2017] , Billno-SMR066582017100015",1,50000,0,0,50000
7, , ,"[TRVch# 522 Dt:31/05/2017] , Billno-SMR066582017100019",1,50000,0,0,50000
8, ,00-8782-00-102-00-S00N-V-N-00- ,Total,7,13063334,0,987164,12076170
9, , ,"[TRVch# 88 Dt:31/05/2017] , Billno-SMR066580017104003",1,711051,0,0,711051
10, , ,"[TRVch# 89 Dt:31/05/2017] , Billno-SMR066580017104004",1,2801218,0,0,2801218
11, , ,"[TRVch# 90 Dt:31/05/2017] , Billno-SMR066581758782003",1,987164,0,987164,0
12, , ,"[TRVch# 91 Dt:31/05/2017] , Billno-SMR066580017104005",1,4428865,0,0,4428865
13, , ,"[TRVch# 92 Dt:31/05/2017] , Billno-SMR066580017104006",1,1228067,0,0,1228067
14, , ,"[TRVch# 93 Dt:31/05/2017] , Billno-SMR066580017104007",1,489126,0,0,489126
15, , ,"[TRVch# 94 Dt:31/05/2017] , Billno-SMR066580017104008",1,2417843,0,0,2417843
16, ,10-2059-80-001-05-S00N-V-N-01-SALARIES,Total,1,10171,0,0,10171
17, , ,"[TRVch# 25 Dt:09/05/2017] , Billno-SMR06658042017-001",1,10171,0,0,10171
18, ,10-2059-80-053-03-S00N-V-N-01-SALARIES,Total,2,1166617,364038,94132,708447
19, , ,"[TRVch# 26 Dt:09/05/2017] , Billno-SMR06658042017-002",1,421049,127001,61206,232842
20, , ,"[TRVch# 27 Dt:09/05/2017] , Billno-SMR06658042017-003",1,745568,237037,32926,475605
21, ,10-3054-03-103-10-S00N-V-N-01-SALARIES,Total,1,1223269,293179,82686,847404
22, , ,"[TRVch# 55 Dt:09/05/2017] , Billno-SMR06658042017-004",1,1223269,293179,82686,847404
23, ,10-3054-03-103-12-S00N-V-N-01-SALARIES,Total,2,976479,79000,100355,797124
24, , ,"[TRVch# 56 Dt:09/05/2017] , Billno-SMR06658042017-005",1,949157,72000,99732,777425
25, , ,"[TRVch# 57 Dt:09/05/2017] , Billno-SMR06658042017-006",1,27322,7000,623,19699
26, ,10-3054-03-103-13-S00N-V-N-01-SALARIES,Total,1,1521562,356877,58383,1106302
27, , ,"[TRVch# 58 Dt:09/05/2017] , Billno-SMR06658042017-007",1,1521562,356877,58383,1106302
28, ,10-3054-03-103-14-S00N-V-N-01-SALARIES,Total,1,2881028,833315,99192,1948521
29, , ,"[TRVch# 59 Dt:09/05/2017] , Billno-SMR06658042017-008",1,2881028,833315,99192,1948521
30, ,10-3054-04-105-07-S00N-V-N-01-SALARIES,Total,1,3298639,616900,162615,2519124
31, , ,"[TRVch# 60 Dt:09/05/2017] , Billno-SMR06658042017-009",1,3298639,616900,162615,2519124
0,Grand Total, , ,28,52812971,2567842,597610,49647519
1,SMR06-658-E.E.P.W.D.SANGRAH,Total, ,28,52812971,2567842,597610,49647519
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,13,1465831,0,0,1465831
3, , ,"[TRVch# 439 Dt:30/06/2017] , Billno-SMR066582017100021",1,300000,0,0,300000
4, , ,"[TRVch# 440 Dt:30/06/2017] , Billno-SMR066582017100022",1,100000,0,0,100000
5, , ,"[TRVch# 441 Dt:30/06/2017] , Billno-SMR066582017100023",1,300000,0,0,300000
