,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,5,2102831,486502,251576,1364753
1,SML03-219-PR GOVT DEGREE COLLEGE SUNNI,Total, ,5,2102831,486502,251576,1364753
2, ,08-2202-03-103-01-S00N-V-N-01-SALARIES,Total,5,2102831,486502,251576,1364753
3, , ,"[TRVch# 1496 Dt:29/04/2017] , Billno-SML03219032017-001",1,122021,50000,120,71901
4, , ,"[TRVch# 1497 Dt:29/04/2017] , Billno-SML03219032017-002",1,987324,360000,142960,484364
5, , ,"[TRVch# 1498 Dt:29/04/2017] , Billno-SML03219032017-003",1,583431,0,83818,499613
6, , ,"[TRVch# 1499 Dt:29/04/2017] , Billno-SML03219032017-004",1,190085,76502,6650,106933
7, , ,"[TRVch# 1500 Dt:29/04/2017] , Billno-SML03219032017-005",1,219970,0,18028,201942
0,Grand Total, , ,11,2734810,730824,298559,1705427
1,SML03-219-PR GOVT DEGREE COLLEGE SUNNI,Total, ,11,2734810,730824,298559,1705427
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,150000,0,0,150000
3, , ,"[TRVch# 1084 Dt:31/05/2017] , Billno-SML032192017100001",1,150000,0,0,150000
4, ,08-2202-03-103-01-S00N-V-N-01-SALARIES,Total,10,2584810,730824,298559,1555427
5, , ,"[TRVch# 3514 Dt:31/05/2017] , Billno-SML03219042017-001",1,151905,50000,30120,71785
6, , ,"[TRVch# 3515 Dt:31/05/2017] , Billno-SML03219042017-002",1,1250881,447308,163200,640373
7, , ,"[TRVch# 3516 Dt:31/05/2017] , Billno-SML03219042017-003",1,566708,0,73680,493028
8, , ,"[TRVch# 3517 Dt:31/05/2017] , Billno-SML03219042017-004",1,163976,83502,6099,74375
9, , ,"[TRVch# 3518 Dt:31/05/2017] , Billno-SML03219042017-005",1,222737,0,18248,204489
10, , ,"[TRVch# 3584 Dt:31/05/2017] , Billno-SML032192017100002",1,10108,10108,0,0
11, , ,"[TRVch# 3585 Dt:31/05/2017] , Billno-SML032192017100003",1,121787,121787,0,0
12, , ,"[TRVch# 3586 Dt:31/05/2017] , Billno-SML032192017100004",1,55770,0,5253,50517
13, , ,"[TRVch# 3587 Dt:31/05/2017] , Billno-SML032192017100005",1,18119,18119,0,0
14, , ,"[TRVch# 3588 Dt:31/05/2017] , Billno-SML032192017100006",1,22819,0,1959,20860
0,Grand Total, , ,5,2371019,580810,322807,1467402
1,SML03-219-PR GOVT DEGREE COLLEGE SUNNI,Total, ,5,2371019,580810,322807,1467402
2, ,08-2202-03-103-01-S00N-V-N-01-SALARIES,Total,5,2371019,580810,322807,1467402
3, , ,"[TRVch# 1721 Dt:30/06/2017] , Billno-SML03219052017-001",1,151905,50000,30120,71785
4, , ,"[TRVch# 1722 Dt:30/06/2017] , Billno-SML03219052017-002",1,1250881,447308,203200,600373
5, , ,"[TRVch# 1723 Dt:30/06/2017] , Billno-SML03219052017-003",1,581520,0,65140,516380
6, , ,"[TRVch# 1724 Dt:30/06/2017] , Billno-SML03219052017-004",1,163976,83502,6099,74375
7, , ,"[TRVch# 1725 Dt:30/06/2017] , Billno-SML03219052017-005",1,222737,0,18248,204489
0,Grand Total, , ,15,3076661,585810,340190,2150661
1,SML03-219-PR GOVT DEGREE COLLEGE SUNNI,Total, ,15,3076661,585810,340190,2150661
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,500000,0,0,500000
3, , ,"[TRVch# 725 Dt:31/07/2017] , Billno-SML032192017100023",1,500000,0,0,500000
4, ,08-2202-03-103-01-S00N-V-N-01-SALARIES,Total,9,2545458,585810,340190,1619458
5, , ,"[TRVch# 1268 Dt:31/07/2017] , Billno-SML03219062017-001",1,151905,50000,30120,71785
6, , ,"[TRVch# 1269 Dt:31/07/2017] , Billno-SML03219062017-002",1,1278869,452308,209980,616581
7, , ,"[TRVch# 1270 Dt:31/07/2017] , Billno-SML03219062017-003",1,583776,0,65361,518415
8, , ,"[TRVch# 1271 Dt:31/07/2017] , Billno-SML03219062017-004",1,163976,83502,6099,74375
9, , ,"[TRVch# 1272 Dt:31/07/2017] , Billno-SML03219062017-005",1,223521,0,18340,205181
10, , ,"[TRVch# 1305 Dt:31/07/2017] , Billno-SML032192017100019",1,1003,0,0,1003
11, , ,"[TRVch# 1306 Dt:31/07/2017] , Billno-SML032192017100020",1,2981,0,0,2981
12, , ,"[TRVch# 1313 Dt:31/07/2017] , Billno-SML032192017100021",1,109213,0,10290,98923
13, , ,"[TRVch# 1320 Dt:31/07/2017] , Billno-SML032192017000001",1,30214,0,0,30214
14, ,08-2202-03-103-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,19828,0,0,19828
15, , ,"[TRVch# 1312 Dt:31/07/2017] , Billno-SML032192017100022",1,19828,0,0,19828
16, ,08-2202-03-103-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,4,11375,0,0,11375
17, , ,"[TRVch# 1340 Dt:31/07/2017] , Billno-SML032192017100008",1,4204,0,0,4204
18, , ,"[TRVch# 1341 Dt:31/07/2017] , Billno-SML032192017100009",1,2286,0,0,2286
19, , ,"[TRVch# 1342 Dt:31/07/2017] , Billno-SML032192017100010",1,3015,0,0,3015
20, , ,"[TRVch# 1343 Dt:31/07/2017] , Billno-SML032192017100013",1,1870,0,0,1870
0,Grand Total, , ,16,2686387,585810,333364,1767213
1,SML03-219-PR GOVT DEGREE COLLEGE SUNNI,Total, ,16,2686387,585810,333364,1767213
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,100000,0,0,100000
3, , ,"[TRVch# 644 Dt:31/08/2017] , Billno-SML032192017100025",1,100000,0,0,100000
4, ,08-2202-03-103-01-S00N-V-N-01-SALARIES,Total,5,2457892,585810,333364,1538718
5, , ,"[TRVch# 1518 Dt:05/08/2017] , Billno-SML03219072017-001",1,151905,50000,30120,71785
6, , ,"[TRVch# 1519 Dt:05/08/2017] , Billno-SML03219072017-002",1,1282441,452308,209980,620153
7, , ,"[TRVch# 1520 Dt:05/08/2017] , Billno-SML03219072017-003",1,613488,0,65859,547629
8, , ,"[TRVch# 1521 Dt:05/08/2017] , Billno-SML03219072017-004",1,163976,83502,6099,74375
9, , ,"[TRVch# 1522 Dt:05/08/2017] , Billno-SML03219072017-005",1,246082,0,21306,224776
10, ,08-2202-03-103-01-S00N-V-N-03-TRAVEL EXPENSES,Total,2,8372,0,0,8372
11, , ,"[TRVch# 2171 Dt:31/08/2017] , Billno-SML032192017100015",1,5082,0,0,5082
12, , ,"[TRVch# 2180 Dt:31/08/2017] , Billno-SML032192017100031",1,3290,0,0,3290
13, ,08-2202-03-103-01-S00N-V-N-05-OFFICE EXPENSES,Total,2,61858,0,0,61858
14, , ,"[TRVch# 1542 Dt:05/08/2017] , Billno-SML032192017100024",1,31099,0,0,31099
15, , ,"[TRVch# 2179 Dt:31/08/2017] , Billno-SML032192017100028",1,30759,0,0,30759
16, ,08-2202-03-103-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,6,58265,0,0,58265
17, , ,"[TRVch# 1537 Dt:05/08/2017] , Billno-SML032192017100007",1,12736,0,0,12736
18, , ,"[TRVch# 2170 Dt:31/08/2017] , Billno-SML032192017100014",1,26705,0,0,26705
19, , ,"[TRVch# 2172 Dt:31/08/2017] , Billno-SML032192017100018",1,828,0,0,828
20, , ,"[TRVch# 2173 Dt:31/08/2017] , Billno-SML032192017100017",1,991,0,0,991
21, , ,"[TRVch# 2174 Dt:31/08/2017] , Billno-SML032192017100026",1,4388,0,0,4388
22, , ,"[TRVch# 2175 Dt:31/08/2017] , Billno-SML032192017100027",1,12617,0,0,12617
0,Grand Total, , ,10,2945873,708310,436074,1801489
1,SML03-219-PR GOVT DEGREE COLLEGE SUNNI,Total, ,10,2945873,708310,436074,1801489
2, ,08-2202-03-103-01-S00N-V-N-01-SALARIES,Total,6,2899107,708310,436074,1754723
3, , ,"[TRVch# 1184 Dt:05/09/2017] , Billno-SML03219082017-001",1,154477,50000,30120,74357
4, , ,"[TRVch# 1185 Dt:05/09/2017] , Billno-SML03219082017-002",1,1312503,452308,199980,660215
5, , ,"[TRVch# 1186 Dt:05/09/2017] , Billno-SML03219082017-003",1,622008,0,61129,560879
6, , ,"[TRVch# 1187 Dt:05/09/2017] , Billno-SML03219082017-004",1,166715,86002,6099,74614
7, , ,"[TRVch# 1188 Dt:05/09/2017] , Billno-SML03219082017-005",1,250152,0,21306,228846
8, , ,"[TRVch# 2298 Dt:29/09/2017] , Billno-SML032192017100034",1,393252,120000,117440,155812
9, ,08-2202-03-103-01-S00N-V-N-05-OFFICE EXPENSES,Total,2,37977,0,0,37977
10, , ,"[TRVch# 2218 Dt:29/09/2017] , Billno-SML032192017100032",1,700,0,0,700
11, , ,"[TRVch# 2280 Dt:29/09/2017] , Billno-SML032192017100033",1,37277,0,0,37277
12, ,08-2202-03-103-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,2,8789,0,0,8789
13, , ,"[TRVch# 2216 Dt:29/09/2017] , Billno-SML032192017100016",1,1104,0,0,1104
14, , ,"[TRVch# 2217 Dt:29/09/2017] , Billno-SML032192017100029",1,7685,0,0,7685
0,Grand Total, , ,5,2470075,530310,305419,1634346
1,SML03-219-PR GOVT DEGREE COLLEGE SUNNI,Total, ,5,2470075,530310,305419,1634346
2, ,08-2202-03-103-01-S00N-V-N-01-SALARIES,Total,5,2470075,530310,305419,1634346
3, , ,"[TRVch# 1863 Dt:06/10/2017] , Billno-SML03219092017-001",1,157049,50000,30120,76929
4, , ,"[TRVch# 1864 Dt:06/10/2017] , Billno-SML03219092017-002",1,1202757,392308,179860,630589
5, , ,"[TRVch# 1865 Dt:06/10/2017] , Billno-SML03219092017-003",1,685497,0,67700,617797
6, , ,"[TRVch# 1866 Dt:06/10/2017] , Billno-SML03219092017-004",1,170549,88002,6099,76448
