,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,45,16468262,2620910,492348,13355004
1,"MDI10-602-E.E. PWD DIVISION, KARSOG",Total, ,45,16468262,2620910,492348,13355004
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,22,4816691,0,0,4816691
3, , ,"[TRVch# 1032 Dt:29/04/2017] , Billno-MDI106022017100010",1,264216,0,0,264216
4, , ,"[TRVch# 1033 Dt:29/04/2017] , Billno-MDI106022017100011",1,903145,0,0,903145
5, , ,"[TRVch# 1034 Dt:29/04/2017] , Billno-MDI106022017100012",1,439330,0,0,439330
6, , ,"[TRVch# 1037 Dt:29/04/2017] , Billno-MDI106022017100016",1,600000,0,0,600000
7, , ,"[TRVch# 1038 Dt:29/04/2017] , Billno-MDI106022017100017",1,150000,0,0,150000
8, , ,"[TRVch# 1044 Dt:29/04/2017] , Billno-MDI106022017100029",1,500000,0,0,500000
9, , ,"[TRVch# 1051 Dt:29/04/2017] , Billno-MDI106022017100018",1,100000,0,0,100000
10, , ,"[TRVch# 1052 Dt:29/04/2017] , Billno-MDI106022017100019",1,85000,0,0,85000
11, , ,"[TRVch# 1053 Dt:29/04/2017] , Billno-MDI106022017100020",1,100000,0,0,100000
12, , ,"[TRVch# 1054 Dt:29/04/2017] , Billno-MDI106022017100021",1,60000,0,0,60000
13, , ,"[TRVch# 1055 Dt:29/04/2017] , Billno-MDI106022017100022",1,100000,0,0,100000
14, , ,"[TRVch# 1056 Dt:29/04/2017] , Billno-MDI106022017100023",1,200000,0,0,200000
15, , ,"[TRVch# 1057 Dt:29/04/2017] , Billno-MDI106022017100024",1,100000,0,0,100000
16, , ,"[TRVch# 417 Dt:21/04/2017] , Billno-MDI106022017100005",1,110000,0,0,110000
17, , ,"[TRVch# 418 Dt:21/04/2017] , Billno-MDI106022017100004",1,110000,0,0,110000
