,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,7,1389610,352024,40447,997139
1,KNG10-211-PR GSSS LAMBAGOAN,Total, ,7,1389610,352024,40447,997139
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,170000,0,0,170000
3, , ,"[TRVch# 414 Dt:21/04/2017] , Billno-KNG102112017100001",1,170000,0,0,170000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,383649,76021,16754,290874
5, , ,"[TRVch# 1721 Dt:10/04/2017] , Billno-KNG10211032017-001",1,347583,76021,14848,256714
6, , ,"[TRVch# 1722 Dt:10/04/2017] , Billno-KNG10211032017-002",1,15700,0,0,15700
7, , ,"[TRVch# 1723 Dt:10/04/2017] , Billno-KNG10211032017-003",1,20366,0,1906,18460
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,835961,276003,23693,536265
9, , ,"[TRVch# 1724 Dt:10/04/2017] , Billno-KNG10211032017-004",1,77395,30000,120,47275
10, , ,"[TRVch# 1725 Dt:10/04/2017] , Billno-KNG10211032017-005",1,707558,246003,18083,443472
11, , ,"[TRVch# 1726 Dt:10/04/2017] , Billno-KNG10211032017-006",1,51008,0,5490,45518
0,Grand Total, , ,15,1647179,471429,81221,1094529
1,KNG10-211-PR GSSS LAMBAGOAN,Total, ,15,1647179,471429,81221,1094529
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,200000,0,0,200000
3, , ,"[TRVch# 1132 Dt:31/05/2017] , Billno-KNG102112017100010",1,200000,0,0,200000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,5,438848,103293,26292,309263
5, , ,"[TRVch# 2303 Dt:09/05/2017] , Billno-KNG10211042017-001",1,365029,78052,23382,263595
6, , ,"[TRVch# 2304 Dt:09/05/2017] , Billno-KNG10211042017-002",1,16600,0,0,16600
7, , ,"[TRVch# 2305 Dt:09/05/2017] , Billno-KNG10211042017-003",1,20616,0,1931,18685
8, , ,"[TRVch# 3400 Dt:20/05/2017] , Billno-KNG102112017100002",1,34385,25241,758,8386
9, , ,"[TRVch# 3401 Dt:20/05/2017] , Billno-KNG102112017100003",1,2218,0,221,1997
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,978432,368136,54929,555367
11, , ,"[TRVch# 2306 Dt:09/05/2017] , Billno-KNG10211042017-004",1,78381,35000,6815,36566
12, , ,"[TRVch# 2307 Dt:09/05/2017] , Billno-KNG10211042017-005",1,761186,264033,40741,456412
13, , ,"[TRVch# 2308 Dt:09/05/2017] , Billno-KNG10211042017-006",1,51657,0,5555,46102
14, , ,"[TRVch# 3402 Dt:20/05/2017] , Billno-KNG102112017100004",1,8642,8642,0,0
15, , ,"[TRVch# 3403 Dt:20/05/2017] , Billno-KNG102112017100005",1,72725,60461,1233,11031
16, , ,"[TRVch# 3404 Dt:20/05/2017] , Billno-KNG102112017100006",1,5841,0,585,5256
17, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,2256,0,0,2256
18, , ,"[TRVch# 4140 Dt:31/05/2017] , Billno-KNG102112017100007",1,2256,0,0,2256
19, ,08-2202-02-109-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,19121,0,0,19121
20, , ,"[TRVch# 4177 Dt:31/05/2017] , Billno-KNG102112017100011",1,19121,0,0,19121
21, ,19-2235-60-800-33-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,8522,0,0,8522
22, , ,"[TRVch# 310 Dt:20/05/2017] , Billno-KNG102112017100009",1,8522,0,0,8522
0,Grand Total, , ,8,1285428,357085,77767,850576
1,KNG10-211-PR GSSS LAMBAGOAN,Total, ,8,1285428,357085,77767,850576
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,354484,58052,24656,271776
3, , ,"[TRVch# 1782 Dt:08/06/2017] , Billno-KNG10211052017-001",1,317268,58052,22725,236491
4, , ,"[TRVch# 1783 Dt:08/06/2017] , Billno-KNG10211052017-002",1,16600,0,0,16600
5, , ,"[TRVch# 1784 Dt:08/06/2017] , Billno-KNG10211052017-003",1,20616,0,1931,18685
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,905284,299033,53111,553140
7, , ,"[TRVch# 1785 Dt:08/06/2017] , Billno-KNG10211052017-004",1,78381,35000,6815,36566
8, , ,"[TRVch# 1786 Dt:08/06/2017] , Billno-KNG10211052017-005",1,775246,264033,40741,470472
9, , ,"[TRVch# 1787 Dt:08/06/2017] , Billno-KNG10211052017-006",1,51657,0,5555,46102
10, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,5700,0,0,5700
11, , ,"[TRVch# 1889 Dt:08/06/2017] , Billno-KNG102112017100012",1,5700,0,0,5700
12, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,19960,0,0,19960
13, , ,"[TRVch# 1890 Dt:08/06/2017] , Billno-KNG102112017100014",1,19960,0,0,19960
0,Grand Total, , ,10,1380166,357085,78015,945066
1,KNG10-211-PR GSSS LAMBAGOAN,Total, ,10,1380166,357085,78015,945066
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,5,429275,58052,24755,346468
3, , ,"[TRVch# 2107 Dt:10/07/2017] , Billno-KNG10211062017-001",1,319877,58052,22824,239001
4, , ,"[TRVch# 2108 Dt:10/07/2017] , Billno-KNG10211062017-002",1,16600,0,0,16600
5, , ,"[TRVch# 2109 Dt:10/07/2017] , Billno-KNG10211062017-003",1,20616,0,1931,18685
6, , ,"[TRVch# 2885 Dt:19/07/2017] , Billno-KNG102112017100019",1,28428,0,0,28428
7, , ,"[TRVch# 2886 Dt:19/07/2017] , Billno-KNG102112017100018",1,43754,0,0,43754
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,906978,299033,53260,554685
9, , ,"[TRVch# 2110 Dt:10/07/2017] , Billno-KNG10211062017-004",1,78381,35000,6815,36566
10, , ,"[TRVch# 2111 Dt:10/07/2017] , Billno-KNG10211062017-005",1,775362,264033,40741,470588
11, , ,"[TRVch# 2112 Dt:10/07/2017] , Billno-KNG10211062017-006",1,53235,0,5704,47531
12, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,1583,0,0,1583
13, , ,"[TRVch# 2205 Dt:10/07/2017] , Billno-KNG102112017100015",1,1583,0,0,1583
14, ,08-2202-02-800-01-S00N-V-N-41-GIA GENERAL (Salary),Total,1,42330,0,0,42330
15, , ,"[TRVch# 2206 Dt:10/07/2017] , Billno-KNG102112017100016",1,42330,0,0,42330
0,Grand Total, , ,8,1412330,357085,78358,976887
1,KNG10-211-PR GSSS LAMBAGOAN,Total, ,8,1412330,357085,78358,976887
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,125000,0,0,125000
3, , ,"[TRVch# 651 Dt:21/08/2017] , Billno-KNG102112017100020",1,125000,0,0,125000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,363908,58052,25098,280758
5, , ,"[TRVch# 1825 Dt:08/08/2017] , Billno-KNG10211072017-001",1,326692,58052,23167,245473
6, , ,"[TRVch# 1826 Dt:08/08/2017] , Billno-KNG10211072017-002",1,16600,0,0,16600
7, , ,"[TRVch# 1827 Dt:08/08/2017] , Billno-KNG10211072017-003",1,20616,0,1931,18685
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,913384,299033,53260,561091
9, , ,"[TRVch# 1828 Dt:08/08/2017] , Billno-KNG10211072017-004",1,78381,35000,6815,36566
10, , ,"[TRVch# 1829 Dt:08/08/2017] , Billno-KNG10211072017-005",1,781768,264033,40741,476994
11, , ,"[TRVch# 1914 Dt:08/08/2017] , Billno-KNG10211072017-006",1,53235,0,5704,47531
12, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,10038,0,0,10038
13, , ,"[TRVch# 2682 Dt:21/08/2017] , Billno-KNG102112017100021",1,10038,0,0,10038
0,Grand Total, , ,14,1315640,359064,102839,853737
1,KNG10-211-PR GSSS LAMBAGOAN,Total, ,14,1315640,359064,102839,853737
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,7,368051,58031,28735,281285
3, , ,"[TRVch# 2259 Dt:08/09/2017] , Billno-KNG10211082017-001",1,298304,58031,26804,213469
4, , ,"[TRVch# 2260 Dt:08/09/2017] , Billno-KNG10211082017-002",1,16600,0,0,16600
5, , ,"[TRVch# 2261 Dt:08/09/2017] , Billno-KNG10211082017-003",1,20999,0,1931,19068
6, , ,"[TRVch# 2867 Dt:15/09/2017] , Billno-KNG102112017100026",1,450,0,0,450
7, , ,"[TRVch# 2868 Dt:15/09/2017] , Billno-KNG102112017100027",1,100,0,0,100
8, , ,"[TRVch# 3947 Dt:29/09/2017] , Billno-KNG102112017000002",1,30721,0,0,30721
9, , ,"[TRVch# 3949 Dt:29/09/2017] , Billno-KNG102112017100024",1,877,0,0,877
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,930749,301033,74104,555612
11, , ,"[TRVch# 2262 Dt:08/09/2017] , Billno-KNG10211082017-004",1,79695,35000,6815,37880
12, , ,"[TRVch# 2263 Dt:08/09/2017] , Billno-KNG10211082017-005",1,795907,266033,61585,468289
13, , ,"[TRVch# 2264 Dt:08/09/2017] , Billno-KNG10211082017-006",1,54125,0,5704,48421
14, , ,"[TRVch# 2869 Dt:15/09/2017] , Billno-KNG102112017100028",1,900,0,0,900
15, , ,"[TRVch# 3948 Dt:29/09/2017] , Billno-KNG102112017100025",1,122,0,0,122
16, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,1900,0,0,1900
17, , ,"[TRVch# 2368 Dt:08/09/2017] , Billno-KNG102112017100022",1,1900,0,0,1900
18, ,08-2202-02-800-01-S00N-V-N-41-GIA GENERAL (Salary),Total,1,14940,0,0,14940
19, , ,"[TRVch# 2367 Dt:08/09/2017] , Billno-KNG102112017100023",1,14940,0,0,14940
0,Grand Total, , ,12,1422481,396500,96446,929535
1,KNG10-211-PR GSSS LAMBAGOAN,Total, ,12,1422481,396500,96446,929535
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,340838,64031,29618,247189
3, , ,"[TRVch# 2476 Dt:09/10/2017] , Billno-KNG10211092017-001",1,302906,64031,27654,211221
4, , ,"[TRVch# 2477 Dt:09/10/2017] , Billno-KNG10211092017-002",1,16600,0,0,16600
5, , ,"[TRVch# 2478 Dt:09/10/2017] , Billno-KNG10211092017-003",1,21332,0,1964,19368
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,961178,332469,66828,561881
7, , ,"[TRVch# 2479 Dt:09/10/2017] , Billno-KNG10211092017-004",1,81009,38000,6815,36194
8, , ,"[TRVch# 2480 Dt:09/10/2017] , Billno-KNG10211092017-005",1,807719,284033,53518,470168
9, , ,"[TRVch# 2481 Dt:09/10/2017] , Billno-KNG10211092017-006",1,55016,0,5793,49223
10, , ,"[TRVch# 2881 Dt:18/10/2017] , Billno-KNG102112017100034",1,10436,10436,0,0
11, , ,"[TRVch# 2882 Dt:18/10/2017] , Billno-KNG102112017100036",1,6998,0,702,6296
12, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,1900,0,0,1900
13, , ,"[TRVch# 2571 Dt:09/10/2017] , Billno-KNG102112017100029",1,1900,0,0,1900
14, ,08-2202-02-109-01-S00N-V-P-33-MATERIAL AND SUPPLY,Total,1,100000,0,0,100000
15, , ,"[TRVch# 2599 Dt:09/10/2017] , Billno-KNG102112017100031",1,100000,0,0,100000
