DDO Code,DDO Name
001,001-S.D.O. (CIVIL) SOLAN.
011,"011-BLOCK MEDICAL OFFICER,CHANDI"
021,021-DY.DIR.HORTI.[T & V] SOLAN
121,121-D.F.O.NALAGARH
201,201-BEEO KUTHAR
202,202-GSSS KUTHAR
203,203-GSSS PATTA MEHLOG
204,204-GSSS GOELA
205,205-GSSS BADHALAG
206,206-PRINCIPAL GSSS KAKARHATTI
207,207-GSSS CHANDI (SOLAN)
208,208-PRINCIPAL GSSS DURGAPUR DHARDI
209,209-PRINCIPAL GSSS DHAYLA
210,210-PRINCIPAL GSSS DARWA
211,211-HM GHS DHAKRIYANA
212,212-Principal ITI Patta Mehlog
213,213-Principal ITI Krishangarh
214,214-BEEO PATTA MEHLOG
500,500-DISTRICT TREASURY OFFICER SOLAN
501,501-DEPUTY COMMISSIONER SOLAN
509,509-DEPUTY COMMISSIONER STATE TAXES AND EXCISE
510,"510-SUPERINTENDENT POLICE,SOLAN."
525,525-DY.DIRECTOR [AGRI.]SOLAN.
537,537-NAIB TEHSILDAR KRISHANGARH
599,599-D.T.O. SOLAN.
820,"820-D.F.O. FOREST DIVISION,KUNIHAR"
950,950-CHIEF ELECTRICAL INSPECTOR
952,952-CONTROLLER PRINTING AND STATIONARY
959,959-NUR INSPECTOR AND CERTIFICATION OFFICER
960,960-SR PLANT PROT. OFFICER SHIMLA
970,970-DIRECTOR COMPOSITE TESTING LAB KANDAGHAT
