,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,7,932263,233600,27846,670817
1,MDI05-537-TEHSILDAR LADBHAROL,Total, ,7,932263,233600,27846,670817
2, ,05-2029-00-103-02-S00N-V-N-01-SALARIES,Total,1,431741,138100,6511,287130
3, , ,"[TRVch# 32 Dt:07/04/2017] , Billno-MDI05537032017-001",1,431741,138100,6511,287130
4, ,05-2029-00-103-04-S00N-V-N-01-SALARIES,Total,2,229919,52000,5056,172863
5, , ,"[TRVch# 33 Dt:07/04/2017] , Billno-MDI05537032017-002",1,109991,52000,342,57649
6, , ,"[TRVch# 34 Dt:07/04/2017] , Billno-MDI05537032017-003",1,119928,0,4714,115214
7, ,05-2053-00-093-01-S00N-V-N-01-SALARIES,Total,2,182954,43500,1317,138137
8, , ,"[TRVch# 37 Dt:07/04/2017] , Billno-MDI05537032017-004",1,137215,43500,483,93232
9, , ,"[TRVch# 38 Dt:07/04/2017] , Billno-MDI05537032017-005",1,45739,0,834,44905
10, ,05-2053-00-094-01-S00N-V-N-01-SALARIES,Total,2,87649,0,14962,72687
11, , ,"[TRVch# 39 Dt:07/04/2017] , Billno-MDI05537032017-006",1,35696,0,9892,25804
12, , ,"[TRVch# 40 Dt:07/04/2017] , Billno-MDI05537032017-007",1,51953,0,5070,46883
0,Grand Total, , ,22,1078570,299587,28528,750455
1,MDI05-537-TEHSILDAR LADBHAROL,Total, ,22,1078570,299587,28528,750455
2, ,05-2029-00-103-02-S00N-V-N-01-SALARIES,Total,2,488423,177835,4511,306077
3, , ,"[TRVch# 121 Dt:31/05/2017] , Billno-MDI055372017100024",1,49985,39735,0,10250
4, , ,"[TRVch# 30 Dt:08/05/2017] , Billno-MDI05537042017-001",1,438438,138100,4511,295827
5, ,05-2029-00-103-02-S00N-V-N-03-TRAVEL EXPENSES,Total,3,7220,0,0,7220
6, , ,"[TRVch# 118 Dt:31/05/2017] , Billno-MDI055372017100014",1,672,0,0,672
7, , ,"[TRVch# 122 Dt:31/05/2017] , Billno-MDI055372017100027",1,2503,0,0,2503
8, , ,"[TRVch# 123 Dt:31/05/2017] , Billno-MDI055372017100029",1,4045,0,0,4045
9, ,05-2029-00-103-02-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,511,0,0,511
10, , ,"[TRVch# 124 Dt:31/05/2017] , Billno-MDI055372017100030",1,511,0,0,511
11, ,05-2029-00-103-04-S00N-V-N-01-SALARIES,Total,5,270869,64389,5593,200887
12, , ,"[TRVch# 119 Dt:31/05/2017] , Billno-MDI055372017100022",1,12389,12389,0,0
13, , ,"[TRVch# 120 Dt:31/05/2017] , Billno-MDI055372017100023",1,9681,0,408,9273
14, , ,"[TRVch# 31 Dt:08/05/2017] , Billno-MDI05537042017-002",1,111384,52000,342,59042
15, , ,"[TRVch# 32 Dt:08/05/2017] , Billno-MDI05537042017-003",1,121795,0,4843,116952
16, , ,"[TRVch# 89 Dt:22/05/2017] , Billno-MDI055372017100008",1,15620,0,0,15620
17, ,05-2053-00-093-01-S00N-V-N-01-SALARIES,Total,4,204061,57363,1842,144856
18, , ,"[TRVch# 178 Dt:31/05/2017] , Billno-MDI055372017100020",1,14421,13863,0,558
19, , ,"[TRVch# 179 Dt:31/05/2017] , Billno-MDI055372017100021",1,4032,0,0,4032
20, , ,"[TRVch# 39 Dt:08/05/2017] , Billno-MDI05537042017-004",1,138946,43500,998,94448
21, , ,"[TRVch# 40 Dt:08/05/2017] , Billno-MDI05537042017-005",1,46662,0,844,45818
22, ,05-2053-00-093-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,6349,0,0,6349
23, , ,"[TRVch# 180 Dt:31/05/2017] , Billno-MDI055372017100025",1,6349,0,0,6349
24, ,05-2053-00-094-01-S00N-V-N-01-SALARIES,Total,4,98859,0,16582,82277
25, , ,"[TRVch# 176 Dt:31/05/2017] , Billno-MDI055372017100018",1,4131,0,414,3717
26, , ,"[TRVch# 177 Dt:31/05/2017] , Billno-MDI055372017100019",1,5958,0,594,5364
27, , ,"[TRVch# 41 Dt:08/05/2017] , Billno-MDI05537042017-006",1,36155,0,9938,26217
28, , ,"[TRVch# 42 Dt:08/05/2017] , Billno-MDI05537042017-007",1,52615,0,5636,46979
29, ,05-2053-00-094-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,1261,0,0,1261
30, , ,"[TRVch# 181 Dt:31/05/2017] , Billno-MDI055372017100028",1,1261,0,0,1261
31, ,05-2053-00-094-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,1017,0,0,1017
32, , ,"[TRVch# 182 Dt:31/05/2017] , Billno-MDI055372017100031",1,1017,0,0,1017
0,Grand Total, , ,8,898386,233600,27082,637704
1,MDI05-537-TEHSILDAR LADBHAROL,Total, ,8,898386,233600,27082,637704
2, ,05-2029-00-103-02-S00N-V-N-01-SALARIES,Total,1,383019,138100,4481,240438
3, , ,"[TRVch# 29 Dt:07/06/2017] , Billno-MDI05537052017-001",1,383019,138100,4481,240438
4, ,05-2029-00-103-04-S00N-V-N-01-SALARIES,Total,3,240989,52000,5185,183804
5, , ,"[TRVch# 30 Dt:07/06/2017] , Billno-MDI05537052017-002",1,111384,52000,342,59042
6, , ,"[TRVch# 31 Dt:07/06/2017] , Billno-MDI05537052017-003",1,121795,0,4843,116952
7, , ,"[TRVch# 83 Dt:22/06/2017] , Billno-MDI055372017100034",1,7810,0,0,7810
8, ,05-2053-00-093-01-S00N-V-N-01-SALARIES,Total,2,185608,43500,1842,140266
9, , ,"[TRVch# 49 Dt:07/06/2017] , Billno-MDI05537052017-004",1,138946,43500,998,94448
10, , ,"[TRVch# 50 Dt:07/06/2017] , Billno-MDI05537052017-005",1,46662,0,844,45818
11, ,05-2053-00-094-01-S00N-V-N-01-SALARIES,Total,2,88770,0,15574,73196
12, , ,"[TRVch# 51 Dt:07/06/2017] , Billno-MDI05537052017-006",1,36155,0,9938,26217
13, , ,"[TRVch# 52 Dt:07/06/2017] , Billno-MDI05537052017-007",1,52615,0,5636,46979
0,Grand Total, , ,14,934322,242600,35477,656245
1,MDI05-537-TEHSILDAR LADBHAROL,Total, ,14,934322,242600,35477,656245
2, ,05-2029-00-103-02-S00N-V-N-01-SALARIES,Total,2,386219,147100,4481,234638
3, , ,"[TRVch# 36 Dt:10/07/2017] , Billno-MDI05537062017-001",1,383119,147100,4481,231538
4, , ,"[TRVch# 85 Dt:29/07/2017] , Billno-MDI055372017100035",1,3100,0,0,3100
5, ,05-2029-00-103-04-S00N-V-N-01-SALARIES,Total,2,233179,52000,10573,170606
6, , ,"[TRVch# 37 Dt:10/07/2017] , Billno-MDI05537062017-002",1,111384,52000,342,59042
7, , ,"[TRVch# 38 Dt:10/07/2017] , Billno-MDI05537062017-003",1,121795,0,10231,111564
8, ,05-2029-00-103-04-S00N-V-N-05-OFFICE EXPENSES,Total,1,910,0,0,910
9, , ,"[TRVch# 86 Dt:29/07/2017] , Billno-MDI055372017100037",1,910,0,0,910
10, ,05-2053-00-093-01-S00N-V-N-01-SALARIES,Total,3,204086,43500,3518,157068
11, , ,"[TRVch# 164 Dt:29/07/2017] , Billno-MDI055372017100039",1,4803,0,9,4794
12, , ,"[TRVch# 53 Dt:10/07/2017] , Billno-MDI05537062017-004",1,141483,43500,998,96985
13, , ,"[TRVch# 54 Dt:10/07/2017] , Billno-MDI05537062017-005",1,57800,0,2511,55289
14, ,05-2053-00-093-01-S00N-V-N-05-OFFICE EXPENSES,Total,3,7859,0,0,7859
15, , ,"[TRVch# 162 Dt:29/07/2017] , Billno-MDI055372017100036",1,658,0,0,658
16, , ,"[TRVch# 163 Dt:29/07/2017] , Billno-MDI055372017100038",1,949,0,0,949
17, , ,"[TRVch# 197 Dt:31/07/2017] , Billno-MDI055372017100040",1,6252,0,0,6252
18, ,05-2053-00-094-01-S00N-V-N-01-SALARIES,Total,3,102069,0,16905,85164
19, , ,"[TRVch# 196 Dt:31/07/2017] , Billno-MDI055372017100041",1,11725,0,1177,10548
20, , ,"[TRVch# 55 Dt:10/07/2017] , Billno-MDI05537062017-006",1,36155,0,9938,26217
21, , ,"[TRVch# 56 Dt:10/07/2017] , Billno-MDI05537062017-007",1,54189,0,5790,48399
0,Grand Total, , ,10,946696,242600,34291,669805
1,MDI05-537-TEHSILDAR LADBHAROL,Total, ,10,946696,242600,34291,669805
2, ,05-2029-00-103-02-S00N-V-N-01-SALARIES,Total,1,383119,147100,4481,231538
3, , ,"[TRVch# 34 Dt:09/08/2017] , Billno-MDI05537072017-001",1,383119,147100,4481,231538
4, ,05-2029-00-103-04-S00N-V-N-01-SALARIES,Total,3,242291,52000,10573,179718
5, , ,"[TRVch# 115 Dt:31/08/2017] , Billno-MDI055372017100048",1,9112,0,0,9112
6, , ,"[TRVch# 35 Dt:09/08/2017] , Billno-MDI05537072017-002",1,111384,52000,342,59042
7, , ,"[TRVch# 36 Dt:09/08/2017] , Billno-MDI05537072017-003",1,121795,0,10231,111564
8, ,05-2053-00-093-01-S00N-V-N-01-SALARIES,Total,3,226564,43500,3509,179555
9, , ,"[TRVch# 179 Dt:31/08/2017] , Billno-MDI055372017000110",1,26670,0,0,26670
10, , ,"[TRVch# 46 Dt:09/08/2017] , Billno-MDI05537072017-004",1,141483,43500,998,96985
11, , ,"[TRVch# 47 Dt:09/08/2017] , Billno-MDI05537072017-005",1,58411,0,2511,55900
12, ,05-2053-00-094-01-S00N-V-N-01-SALARIES,Total,2,90344,0,15728,74616
13, , ,"[TRVch# 48 Dt:09/08/2017] , Billno-MDI05537072017-006",1,36155,0,9938,26217
14, , ,"[TRVch# 49 Dt:09/08/2017] , Billno-MDI05537072017-007",1,54189,0,5790,48399
15, ,05-2053-00-094-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,4378,0,0,4378
16, , ,"[TRVch# 138 Dt:24/08/2017] , Billno-MDI055372017100045",1,4378,0,0,4378
0,Grand Total, , ,12,894758,232600,33761,628397
1,MDI05-537-TEHSILDAR LADBHAROL,Total, ,12,894758,232600,33761,628397
2, ,05-2029-00-103-02-S00N-V-N-01-SALARIES,Total,1,343774,137100,3951,202723
3, , ,"[TRVch# 37 Dt:08/09/2017] , Billno-MDI05537082017-001",1,343774,137100,3951,202723
4, ,05-2029-00-103-02-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,8678,0,0,8678
5, , ,"[TRVch# 108 Dt:29/09/2017] , Billno-MDI055372017100056",1,8678,0,0,8678
6, ,05-2029-00-103-04-S00N-V-N-01-SALARIES,Total,2,236892,52000,10573,174319
7, , ,"[TRVch# 38 Dt:08/09/2017] , Billno-MDI05537082017-002",1,113241,52000,342,60899
8, , ,"[TRVch# 39 Dt:08/09/2017] , Billno-MDI05537082017-003",1,123651,0,10231,113420
9, ,05-2029-00-103-04-S00N-V-N-03-TRAVEL EXPENSES,Total,1,246,0,0,246
10, , ,"[TRVch# 109 Dt:29/09/2017] , Billno-MDI055372017100052",1,246,0,0,246
11, ,05-2053-00-093-01-S00N-V-N-01-SALARIES,Total,2,203706,43500,3509,156697
12, , ,"[TRVch# 37 Dt:08/09/2017] , Billno-MDI05537082017-004",1,144244,43500,998,99746
13, , ,"[TRVch# 38 Dt:08/09/2017] , Billno-MDI05537082017-005",1,59462,0,2511,56951
