DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,23,72336
SMR03-044-DY. DIRECTOR. HORT. NAHAN,Total, , , ,23,72336
 ,0401-CROP HUSBANDRY,Total, , ,23,72336
 , ,0401-00-119-02-RECEIPTS FROM BOTANICAL GARDENS,Total, ,1,18000
 , , ,09/05/2017,Total,1,18000
 , , , ,"[G0401000001] HIMGRN:B17E104346, HDO SHILLAI RECEIPTS FROM BOTANICAL GARDENS -Full cost of 1000 No. Pomegranate plants lifted from I/c PCDO- Shir",1,18000
 , ,0401-00-119-06-RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS,Total, ,23,54336
 , , ,20/04/2017,Total,2,6465
 , , , ,"[F0401000001] HIMGRN:B17D114801, HDO SHILLAI RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -5 Percent Handling Charges of HDPE (Pipes), 20m",1,3933
 , , , ,"[F0401000002] HIMGRN:B17D147153, HDO-SHILLAI RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -5 Percent Handling Charges of 4500 Metre Pipes",1,2532
 , , ,22/05/2017,Total,2,4183
 , , , ,"[G0401000002] HIMGRN:B17E114778, HDO SHILLAI RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -5 Percent Handling Charges of 2000 Metre (25mm",1,2289
 , , , ,"[G0401000003] HIMGRN:B17E129403, HDO SHILLAI RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -5 Percent Handling Charges of 2000 Met. Pipe (2",1,1894
 , , ,08/06/2017,Total,1,223
 , , , ,"[H0401000001] HIMGRN:B17F102522, HDO SHILLAI RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -2.5 Percent Handling Charges of Pesticides (10",1,223
 , , ,30/06/2017,Total,1,568
 , , , ,"[H0401000002] HIMGRN:B17F131110, HDO SHILLAI RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -2.5 Percent Handling Charges of 20 Ltr. Masscro",1,568
 , , ,31/07/2017,Total,1,245
 , , , ,"[I0401000002] HIMGRN:B17G134933, HDO SHILLAI RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -2.5 Percent Handling Charges of 10 Litre Masscr",1,245
 , , ,21/08/2017,Total,1,3946
 , , , ,"[J0401000001] HIMGRN:B17H121578, HDO SHILLAI RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -2.5 Percent H. C. of Pesticides and 5 Percent H",1,3946
 , , ,08/09/2017,Total,1,584
 , , , ,"[K0401000001] HIMGRN:B17I102187, HDO- SHILLAI RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -2.5 Percent Handling Charges of Pesticides",1,584
 , , ,29/09/2017,Total,1,1361
 , , , ,"[K0401000002] HIMGRN:B17I124863, HDO SHILLAI RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -5 Percent Handling Charges of 70 kg Fytolan and",1,1361
 , , ,24/10/2017,Total,1,1826
 , , , ,"[L0401000002] HIMGRN:B17J126566, HDO-SHILLAI RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -5 Percent Handling Charges of 20 No. Felco-5 ty",1,1826
 , , ,21/12/2017,Total,1,340
 , , , ,"[N0401000001] HIMGRN:B17L114272, HDO-SHILLAI RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -5 Percent Handling Charges of 400 Metre HDPE Pi",1,340
 , , ,20/01/2018,Total,1,1149
 , , , ,"[C0401000001] HIMGRN:B18A128966, HDO SHILLAI RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -5 Percent Handling Charges of HDPE Pipes 20 mm(",1,1149
 , , ,21/02/2018,Total,2,10628
