,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,2,693213,194000,24085,475128
1,SML05-202-BEEO DODRA-KAWAR,Total, ,2,693213,194000,24085,475128
2, ,08-2202-01-101-01-S00N-V-N-01-SALARIES,Total,1,640313,194000,24085,422228
3, , ,"[TRVch# 1833 Dt:29/04/2017] , Billno-SML05202032017-001",1,640313,194000,24085,422228
4, ,08-2202-01-101-01-S00N-V-N-02-WAGES,Total,1,52900,0,0,52900
5, , ,"[TRVch# 1837 Dt:29/04/2017] , Billno-SML052022017100002",1,52900,0,0,52900
0,Grand Total, , ,6,1362196,265855,24589,1071752
1,SML05-202-BEEO DODRA-KAWAR,Total, ,6,1362196,265855,24589,1071752
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,350000,0,0,350000
3, , ,"[TRVch# 1159 Dt:31/05/2017] , Billno-SML052022017100005",1,250000,0,0,250000
4, , ,"[TRVch# 1163 Dt:31/05/2017] , Billno-SML052022017100007",1,100000,0,0,100000
5, ,08-2202-01-101-01-S00N-V-N-01-SALARIES,Total,3,972456,265855,24589,682012
6, , ,"[TRVch# 3961 Dt:31/05/2017] , Billno-SML05202042017-001",1,648083,204000,24136,419947
7, , ,"[TRVch# 3967 Dt:31/05/2017] , Billno-SML052022017100003",1,258000,0,0,258000
8, , ,"[TRVch# 3972 Dt:31/05/2017] , Billno-SML052022017100001",1,66373,61855,453,4065
9, ,08-2202-01-101-01-S00N-V-N-02-WAGES,Total,1,39740,0,0,39740
10, , ,"[TRVch# 3968 Dt:31/05/2017] , Billno-SML052022017100004",1,39740,0,0,39740
0,Grand Total, , ,6,1190093,199000,24136,966957
1,SML05-202-BEEO DODRA-KAWAR,Total, ,6,1190093,199000,24136,966957
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,200000,0,0,200000
3, , ,"[TRVch# 938 Dt:30/06/2017] , Billno-SML052022017100011",1,200000,0,0,200000
4, ,08-2202-01-101-01-S00N-V-N-01-SALARIES,Total,2,906083,199000,24136,682947
5, , ,"[TRVch# 3050 Dt:30/06/2017] , Billno-SML05202052017-001",1,648083,199000,24136,424947
6, , ,"[TRVch# 3054 Dt:30/06/2017] , Billno-SML052022017100008",1,258000,0,0,258000
7, ,08-2202-01-101-01-S00N-V-N-02-WAGES,Total,1,16010,0,0,16010
8, , ,"[TRVch# 3055 Dt:30/06/2017] , Billno-SML052022017100006",1,16010,0,0,16010
9, ,08-2202-01-800-01-C90N-V-P-99-HONORARIUM,Total,2,68000,0,0,68000
