,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,19,9500136,1214000,276560,8009576
1,MDI05-200-BEEO CHAUNTRA II,Total, ,19,9500136,1214000,276560,8009576
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,7,3400000,0,0,3400000
3, , ,"[TRVch# 1012 Dt:29/04/2017] , Billno-MDI052002017100001",1,800000,0,0,800000
4, , ,"[TRVch# 1013 Dt:29/04/2017] , Billno-MDI052002017100002",1,600000,0,0,600000
5, , ,"[TRVch# 1014 Dt:29/04/2017] , Billno-MDI052002017100003",1,500000,0,0,500000
6, , ,"[TRVch# 1015 Dt:29/04/2017] , Billno-MDI052002017100004",1,100000,0,0,100000
7, , ,"[TRVch# 1016 Dt:29/04/2017] , Billno-MDI052002017100005",1,250000,0,0,250000
8, , ,"[TRVch# 1017 Dt:29/04/2017] , Billno-MDI052002017100006",1,300000,0,0,300000
9, , ,"[TRVch# 1020 Dt:29/04/2017] , Billno-MDI052002017100018",1,850000,0,0,850000
10, ,00-8011-00-107-01-S00N-V-N-00- ,Total,1,30000,0,0,30000
11, , ,"[TRVch# 22 Dt:29/04/2017] , Billno-MDI052002017100008",1,30000,0,0,30000
12, ,00-8011-00-107-02-S00N-V-N-00- ,Total,1,31683,0,0,31683
13, , ,"[TRVch# 23 Dt:29/04/2017] , Billno-MDI052002017100007",1,31683,0,0,31683
14, ,08-2202-01-101-01-S00N-V-N-01-SALARIES,Total,5,5551871,1143000,267955,4140916
15, , ,"[TRVch# 1262 Dt:07/04/2017] , Billno-MDI05200032017-001",1,2801609,1143000,9072,1649537
16, , ,"[TRVch# 1263 Dt:07/04/2017] , Billno-MDI05200032017-002",1,2366569,0,244153,2122416
17, , ,"[TRVch# 1904 Dt:29/04/2017] , Billno-MDI052002017100009",1,214677,0,0,214677
18, , ,"[TRVch# 1907 Dt:29/04/2017] , Billno-MDI052002017100013",1,50392,0,5040,45352
19, , ,"[TRVch# 1908 Dt:29/04/2017] , Billno-MDI052002017100014",1,118624,0,9690,108934
20, ,08-2202-01-101-01-S00N-V-N-02-WAGES,Total,1,246800,0,0,246800
21, , ,"[TRVch# 1903 Dt:29/04/2017] , Billno-MDI052002017100010",1,246800,0,0,246800
22, ,08-2202-01-104-02-S00N-V-N-01-SALARIES,Total,3,239118,71000,8605,159513
23, , ,"[TRVch# 1264 Dt:07/04/2017] , Billno-MDI05200032017-003",1,164520,71000,1367,92153
24, , ,"[TRVch# 1265 Dt:07/04/2017] , Billno-MDI05200032017-004",1,70611,0,6842,63769
25, , ,"[TRVch# 1905 Dt:29/04/2017] , Billno-MDI052002017100012",1,3987,0,396,3591
26, ,08-2202-01-104-02-S00N-V-N-05-OFFICE EXPENSES,Total,1,664,0,0,664
27, , ,"[TRVch# 1909 Dt:29/04/2017] , Billno-MDI052002017100015",1,664,0,0,664
0,Grand Total, , ,26,8268373,1603023,450779,6214571
1,MDI05-200-BEEO CHAUNTRA II,Total, ,26,8268373,1603023,450779,6214571
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,7,1364336,0,0,1364336
3, , ,"[TRVch# 538 Dt:22/05/2017] , Billno-MDI052002017100021",1,200000,0,0,200000
4, , ,"[TRVch# 540 Dt:22/05/2017] , Billno-MDI052002017100020",1,300000,0,0,300000
5, , ,"[TRVch# 887 Dt:31/05/2017] , Billno-MDI052002017100029",1,50000,0,0,50000
6, , ,"[TRVch# 888 Dt:31/05/2017] , Billno-MDI052002017100030",1,100000,0,0,100000
7, , ,"[TRVch# 889 Dt:31/05/2017] , Billno-MDI052002017100031",1,200000,0,0,200000
8, , ,"[TRVch# 891 Dt:31/05/2017] , Billno-MDI052002017100038",1,400000,0,0,400000
9, , ,"[TRVch# 893 Dt:31/05/2017] , Billno-MDI052002017000001",1,114336,0,0,114336
10, ,08-2202-01-101-01-S00N-V-N-01-SALARIES,Total,10,6470174,1538135,438527,4493512
11, , ,"[TRVch# 1006 Dt:08/05/2017] , Billno-MDI05200042017-001",1,2783769,1255500,76932,1451337
12, , ,"[TRVch# 1007 Dt:08/05/2017] , Billno-MDI05200042017-002",1,2442410,0,278971,2163439
13, , ,"[TRVch# 3200 Dt:22/05/2017] , Billno-MDI052002017100017",1,430000,0,0,430000
14, , ,"[TRVch# 3241 Dt:22/05/2017] , Billno-MDI052002017100024",1,311674,282635,29039,0
15, , ,"[TRVch# 3242 Dt:22/05/2017] , Billno-MDI052002017100025",1,266733,0,41028,225705
16, , ,"[TRVch# 4724 Dt:31/05/2017] , Billno-MDI052002017100028",1,20000,0,2000,18000
17, , ,"[TRVch# 4783 Dt:31/05/2017] , Billno-MDI052002017100039",1,166801,0,8340,158461
18, , ,"[TRVch# 4784 Dt:31/05/2017] , Billno-MDI052002017100040",1,4432,0,0,4432
19, , ,"[TRVch# 4785 Dt:31/05/2017] , Billno-MDI052002017100041",1,22248,0,1112,21136
20, , ,"[TRVch# 4786 Dt:31/05/2017] , Billno-MDI052002017100042",1,22107,0,1105,21002
21, ,08-2202-01-101-01-S00N-V-N-02-WAGES,Total,1,183500,0,0,183500
22, , ,"[TRVch# 3201 Dt:22/05/2017] , Billno-MDI052002017100016",1,183500,0,0,183500
23, ,08-2202-01-104-02-S00N-V-N-01-SALARIES,Total,4,196420,64888,12252,119280
24, , ,"[TRVch# 1008 Dt:08/05/2017] , Billno-MDI05200042017-003",1,105427,54000,3837,47590
25, , ,"[TRVch# 1009 Dt:08/05/2017] , Billno-MDI05200042017-004",1,71505,0,6946,64559
26, , ,"[TRVch# 3239 Dt:22/05/2017] , Billno-MDI052002017100022",1,11563,10888,675,0
27, , ,"[TRVch# 3240 Dt:22/05/2017] , Billno-MDI052002017100023",1,7925,0,794,7131
28, ,19-2235-60-104-01-S00N-V-N-20-OTHER CHARGES,Total,1,30000,0,0,30000
29, , ,"[TRVch# 732 Dt:31/05/2017] , Billno-MDI052002017100033",1,30000,0,0,30000
30, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,3,23943,0,0,23943
31, , ,"[TRVch# 221 Dt:22/05/2017] , Billno-MDI052002017100026",1,7211,0,0,7211
32, , ,"[TRVch# 222 Dt:22/05/2017] , Billno-MDI052002017100019",1,6485,0,0,6485
33, , ,"[TRVch# 357 Dt:31/05/2017] , Billno-MDI052002017100027",1,10247,0,0,10247
0,Grand Total, , ,29,8175319,1320500,364850,6489969
1,MDI05-200-BEEO CHAUNTRA II,Total, ,29,8175319,1320500,364850,6489969
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,6,1780000,0,0,1780000
3, , ,"[TRVch# 536 Dt:30/06/2017] , Billno-MDI052002017100059",1,500000,0,0,500000
4, , ,"[TRVch# 537 Dt:30/06/2017] , Billno-MDI052002017100061",1,200000,0,0,200000
5, , ,"[TRVch# 538 Dt:30/06/2017] , Billno-MDI052002017100062",1,280000,0,0,280000
6, , ,"[TRVch# 539 Dt:30/06/2017] , Billno-MDI052002017100064",1,200000,0,0,200000
7, , ,"[TRVch# 542 Dt:30/06/2017] , Billno-MDI052002017100066",1,100000,0,0,100000
8, , ,"[TRVch# 543 Dt:30/06/2017] , Billno-MDI052002017100070",1,500000,0,0,500000
9, ,08-2202-01-101-01-S00N-V-N-01-SALARIES,Total,9,5788378,1266500,354062,4167816
10, , ,"[TRVch# 1065 Dt:07/06/2017] , Billno-MDI05200052017-001",1,2736913,1241500,77429,1417984
11, , ,"[TRVch# 1066 Dt:07/06/2017] , Billno-MDI05200052017-002",1,2283095,0,260192,2022903
12, , ,"[TRVch# 1144 Dt:07/06/2017] , Billno-MDI052002017100043",1,110424,0,5521,104903
13, , ,"[TRVch# 1145 Dt:07/06/2017] , Billno-MDI052002017100044",1,29503,0,1475,28028
14, , ,"[TRVch# 1146 Dt:07/06/2017] , Billno-MDI052002017100045",1,110424,0,5521,104903
15, , ,"[TRVch# 1147 Dt:07/06/2017] , Billno-MDI052002017100046",1,53954,0,2698,51256
16, , ,"[TRVch# 1148 Dt:07/06/2017] , Billno-MDI052002017100047",1,3916,0,196,3720
17, , ,"[TRVch# 3099 Dt:22/06/2017] , Billno-MDI052002017100056",1,51649,25000,1030,25619
18, , ,"[TRVch# 3100 Dt:22/06/2017] , Billno-MDI052002017100054",1,408500,0,0,408500
19, ,08-2202-01-101-01-S00N-V-N-02-WAGES,Total,1,151790,0,0,151790
