,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,6,865141,133000,11470,720671
1,KNG00-052-INTEGRATED CHILD DEV SER(CELL) DHARAMSHALA,Total, ,6,865141,133000,11470,720671
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,350000,0,0,350000
3, , ,"[TRVch# 116 Dt:13/04/2017] , Billno-KNG000522017100003",1,100000,0,0,100000
4, , ,"[TRVch# 821 Dt:26/04/2017] , Billno-KNG000522017100004",1,250000,0,0,250000
5, ,19-2235-02-102-03-S00N-V-N-01-SALARIES,Total,1,158818,30000,2452,126366
6, , ,"[TRVch# 8 Dt:03/04/2017] , Billno-KNG00052032017-001",1,158818,30000,2452,126366
7, ,19-2235-02-102-03-S00N-V-N-02-WAGES,Total,1,6200,0,0,6200
8, , ,"[TRVch# 65 Dt:20/04/2017] , Billno-KNG000522017100005",1,6200,0,0,6200
9, ,32-2235-02-789-01-C90N-V-P-01-SALARIES,Total,2,350123,103000,9018,238105
10, , ,"[TRVch# 10 Dt:03/04/2017] , Billno-KNG00052032017-003",1,190479,68000,135,122344
11, , ,"[TRVch# 9 Dt:03/04/2017] , Billno-KNG00052032017-002",1,159644,35000,8883,115761
0,Grand Total, , ,15,675573,192611,8707,474255
1,KNG00-052-INTEGRATED CHILD DEV SER(CELL) DHARAMSHALA,Total, ,15,675573,192611,8707,474255
2, ,19-2235-02-102-03-S00N-V-N-01-SALARIES,Total,4,178465,40470,2689,135306
3, , ,"[TRVch# 1 Dt:01/05/2017] , Billno-KNG00052042017-001",1,160819,30000,2476,128343
4, , ,"[TRVch# 12 Dt:01/05/2017] , Billno-KNG000522017100007",1,2094,0,213,1881
5, , ,"[TRVch# 15 Dt:01/05/2017] , Billno-KNG000522017100008",1,5082,0,0,5082
6, , ,"[TRVch# 17 Dt:02/05/2017] , Billno-KNG000522017100006",1,10470,10470,0,0
7, ,19-2235-02-102-03-S00N-V-N-02-WAGES,Total,2,11900,0,0,11900
8, , ,"[TRVch# 399 Dt:26/05/2017] , Billno-KNG000522017100013",1,5600,0,0,5600
9, , ,"[TRVch# 400 Dt:26/05/2017] , Billno-KNG000522017100011",1,6300,0,0,6300
10, ,19-2235-02-102-05-C90N-V-P-05-OFFICE EXPENSES,Total,2,86283,0,0,86283
11, , ,"[TRVch# 397 Dt:26/05/2017] , Billno-KNG000522017100015",1,79061,0,0,79061
12, , ,"[TRVch# 398 Dt:26/05/2017] , Billno-KNG000522017100014",1,7222,0,0,7222
13, ,"19-2235-02-102-05-C90N-V-P-30-MOTOR VEHICLES OS,POL,REPAIR",Total,1,250,0,0,250
14, , ,"[TRVch# 396 Dt:26/05/2017] , Billno-KNG000522017100021",1,250,0,0,250
15, ,32-2235-02-789-01-C90N-V-P-01-SALARIES,Total,6,398675,152141,6018,240516
16, , ,"[TRVch# 13 Dt:01/05/2017] , Billno-KNG000522017100010",1,21229,21229,0,0
17, , ,"[TRVch# 16 Dt:01/05/2017] , Billno-KNG000522017100009",1,18376,18376,0,0
18, , ,"[TRVch# 2 Dt:01/05/2017] , Billno-KNG00052042017-002",1,161699,35000,5883,120816
19, , ,"[TRVch# 3 Dt:01/05/2017] , Billno-KNG00052042017-003",1,40703,25000,30,15673
20, , ,"[TRVch# 330 Dt:23/05/2017] , Billno-KNG000522017100017",1,4536,4536,0,0
21, , ,"[TRVch# 4 Dt:01/05/2017] , Billno-KNG00052042017-004",1,152132,48000,105,104027
0,Grand Total, , ,14,663238,138000,8494,516744
1,KNG00-052-INTEGRATED CHILD DEV SER(CELL) DHARAMSHALA,Total, ,14,663238,138000,8494,516744
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,100000,0,0,100000
3, , ,"[TRVch# 850 Dt:27/06/2017] , Billno-KNG000522017100038",1,100000,0,0,100000
4, ,19-2235-02-102-03-S00N-V-N-01-SALARIES,Total,1,143870,30000,2476,111394
5, , ,"[TRVch# 1 Dt:01/06/2017] , Billno-KNG00052052017-001",1,143870,30000,2476,111394
6, ,19-2235-02-102-03-S00N-V-N-02-WAGES,Total,1,6510,0,0,6510
7, , ,"[TRVch# 186 Dt:12/06/2017] , Billno-KNG000522017100025",1,6510,0,0,6510
8, ,19-2235-02-102-05-C90N-V-P-10-HOSPITALITY AND ENT.EXPENSES,Total,2,6420,0,0,6420
9, , ,"[TRVch# 184 Dt:12/06/2017] , Billno-KNG000522017100024",1,3575,0,0,3575
10, , ,"[TRVch# 189 Dt:12/06/2017] , Billno-KNG000522017100030",1,2845,0,0,2845
11, ,"19-2235-02-102-05-C90N-V-P-30-MOTOR VEHICLES OS,POL,REPAIR",Total,2,4197,0,0,4197
12, , ,"[TRVch# 185 Dt:12/06/2017] , Billno-KNG000522017100028",1,1000,0,0,1000
13, , ,"[TRVch# 188 Dt:12/06/2017] , Billno-KNG000522017100027",1,3197,0,0,3197
14, ,19-2235-02-102-05-S10N-V-P-05-OFFICE EXPENSES,Total,1,6410,0,0,6410
15, , ,"[TRVch# 190 Dt:12/06/2017] , Billno-KNG000522017100032",1,6410,0,0,6410
16, ,32-2235-02-789-01-C90N-V-P-01-SALARIES,Total,3,354534,108000,6018,240516
17, , ,"[TRVch# 2 Dt:01/06/2017] , Billno-KNG00052052017-002",1,161699,35000,5883,120816
18, , ,"[TRVch# 3 Dt:01/06/2017] , Billno-KNG00052052017-003",1,40703,25000,30,15673
19, , ,"[TRVch# 4 Dt:01/06/2017] , Billno-KNG00052052017-004",1,152132,48000,105,104027
20, ,32-2235-02-789-01-C90N-V-P-05-OFFICE EXPENSES,Total,3,41297,0,0,41297
21, , ,"[TRVch# 187 Dt:12/06/2017] , Billno-KNG000522017100026",1,24299,0,0,24299
22, , ,"[TRVch# 535 Dt:27/06/2017] , Billno-KNG000522017100039",1,12014,0,0,12014
23, , ,"[TRVch# 578 Dt:30/06/2017] , Billno-KNG000522017100041",1,4984,0,0,4984
0,Grand Total, , ,25,5084883,123000,12532,4949351
1,KNG00-052-INTEGRATED CHILD DEV SER(CELL) DHARAMSHALA,Total, ,25,5084883,123000,12532,4949351
2, ,19-2235-02-001-01-S00N-V-N-02-WAGES,Total,1,6300,0,0,6300
3, , ,"[TRVch# 209 Dt:17/07/2017] , Billno-KNG000522017100057",1,6300,0,0,6300
4, ,19-2235-02-102-03-S00N-V-N-01-SALARIES,Total,1,143870,30000,2476,111394
5, , ,"[TRVch# 1 Dt:01/07/2017] , Billno-KNG00052062017-001",1,143870,30000,2476,111394
6, ,19-2235-02-102-03-S00N-V-P-10-HOSPITALITY AND ENT.EXPENSES,Total,2,5000,0,0,5000
7, , ,"[TRVch# 203 Dt:17/07/2017] , Billno-KNG000522017100055",1,748,0,0,748
8, , ,"[TRVch# 44 Dt:10/07/2017] , Billno-KNG000522017100040",1,4252,0,0,4252
9, ,19-2235-02-102-05-C90N-V-P-05-OFFICE EXPENSES,Total,11,4131319,0,0,4131319
10, , ,"[TRVch# 16 Dt:04/07/2017] , Billno-KNG000522017100035",1,10766,0,0,10766
