DDO Code,DDO Name
001,001-B.D.O. NARKANDA
002,002-BLOCK MEDICAL OFFICER KUMARSAIN
003,003-E.O.P.S. KUMARSAIN
004,004-C.D.P.O. KUMARSAIN
005,005-S.P.M. KUMARSAIN
008,008-AE PWD SUB DIV KUMARSAIN
009,009-AE PWD SUB DIV THANADHAR
010,010-AE PWD NH SUB DIV NARKANDA
011,011-AE IPH SUB DIV KOTGARH
012,012-AE IPH SUB DIV KUMARSAIN
013,013-AE PWD MECH SUB DIV KUMARSAIN
015,015-S.D.O (CIVIL) KUMARSAIN
016,016-AE HPPWD SUB DIVISION BARAGAON
086,086-D.D. (HORT.) EAST SHIMLA
200,200-BEEO KUMARSAIN
201,201-PR GSSS KOTGARH
202,202-PRIN .GSSS BHUTTI
203,203-PRIN.GSSS SAMATALA KUMARSEN
204,204-PRIN. GSSS KUMARSAIN
205,205-GSSS NARKANDA
206,206-PRIN.GSSS MALENDI
207,207-PRIN.GSSS BARAGAON
208,208-GSSS KANGAL
209,209-GSSS KHANETI SADHOCH
210,210-GSSS MALLAIN
211,211-GSSS VIRGARH
212,212-GSSS SHIWAN
213,213-HM GHS THANEDHAR( BARUBAG)
214,214-GSSS GALANI
215,215-HM GHS KACHERI
216,216-GSSS KOTIGHAT
217,217-PRINCIPAL ITI KUMARSAIN
218,218-GHS Bhareri
219,219-Govt Degree College Kumarsain
220,220-PRINCIPAL GOVT. ITI NAINIDHAR
221,221-PR GOVT ITI KANGAL
500,500-DISTRICT TREASURY OFFICER SHIMLA
501,501-DEPUTY COMMISSIONER SHIMLA
502,502-ADDL.DEPUTY COMMISSIONER
504,504-AC TO DC SHIMLA
506,506-DISTRICT REVENUE OFFICER SHIMLA
509,509-DEPUTY COMMISSIONER STATE TAXES AND EXCISE
510,510-SUPERINTENDENT OF POLICE
515,515-ASSTT. REGISTRAR COOP. SOC. SHIMLA
525,525-DEPUTY DIRECTOR AGRICULTURE
529,529-DISTT.FOOD & SUPPLY CONTROLLER
537,537-TEHSILDAR KUMARSAIN
648,648-E.E. PWD DIVISION KUMARSAIN
652,"652-E.E. PWD N.H.DIVISION,RAMPUR"
740,740-IPH DIVISION SUNNI
775,775-EE IPH DIVISION MATIANA
833,833-FOREST DIVISION KOTGARH
950,950-CHIEF ELECTRICAL INSPECTOR
952,952-CONTROLLER PRINTING AND STATIONARY
959,959-NUR INSPECTOR AND CERTIFICATION OFFICER
960,960-SR PLANT PROT. OFFICER SHIMLA
970,970-DIRECTOR COMPOSITE TESTING LAB KANDAGHAT
