DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,166,18892320,2718268,901239,15272813
CHM04-202-PR GSSS GAROLA,Total, ,166,18892320,2718268,901239,15272813
 ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,15,3920652,0,0,3920652
 , ,"[TRVch# 201 Dt:28/02/2018] , Billno-CHM042022017100048",1,275652,0,0,275652
 , ,"[TRVch# 363 Dt:29/09/2017] , Billno-CHM042022017100025",1,100000,0,0,100000
 , ,"[TRVch# 375 Dt:29/09/2017] , Billno-CHM042022017100029",1,300000,0,0,300000
 , ,"[TRVch# 395 Dt:30/11/2017] , Billno-CHM042022017100033",1,300000,0,0,300000
 , ,"[TRVch# 396 Dt:30/11/2017] , Billno-CHM042022017100039",1,50000,0,0,50000
 , ,"[TRVch# 486 Dt:28/04/2018] , Billno-CHM042022018100001",1,150000,0,0,150000
 , ,"[TRVch# 487 Dt:28/04/2018] , Billno-CHM042022018100002",1,320000,0,0,320000
 , ,"[TRVch# 488 Dt:28/04/2018] , Billno-CHM042022018100003",1,50000,0,0,50000
 , ,"[TRVch# 492 Dt:29/04/2017] , Billno-CHM042022017100001",1,600000,0,0,600000
 , ,"[TRVch# 500 Dt:29/04/2017] , Billno-CHM042022017100002",1,150000,0,0,150000
 , ,"[TRVch# 527 Dt:30/06/2017] , Billno-CHM042022017100016",1,125000,0,0,125000
 , ,"[TRVch# 533 Dt:31/08/2018] , Billno-CHM042022018100023",1,400000,0,0,400000
 , ,"[TRVch# 591 Dt:31/05/2017] , Billno-CHM042022017100013",1,700000,0,0,700000
 , ,"[TRVch# 593 Dt:31/07/2018] , Billno-CHM042022018100017",1,250000,0,0,250000
 , ,"[TRVch# 705 Dt:31/07/2017] , Billno-CHM042022017100018",1,150000,0,0,150000
 ,15-2202-02-109-01-S00B-V-N-05-OFFICE EXPENSES,Total,1,178121,0,0,178121
 , ,"[TRVch# 1517 Dt:28/02/2018] , Billno-CHM042022017100050",1,178121,0,0,178121
 ,15-2202-02-109-01-S00B-V-N-33-MATERIAL AND SUPPLY,Total,1,206500,0,0,206500
 , ,"[TRVch# 1516 Dt:28/02/2018] , Billno-CHM042022017100051",1,206500,0,0,206500
 ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,2,289770,0,0,289770
 , ,"[TRVch# 123 Dt:31/07/2018] , Billno-CHM042022018100016",1,3666,0,0,3666
 , ,"[TRVch# 139 Dt:31/03/2018] , Billno-CHM042022017100055",1,286104,0,0,286104
 ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,293440,0,0,293440
 , ,"[TRVch# 221 Dt:30/01/2018] , Billno-CHM042022017100049",1,293440,0,0,293440
 ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,48,4471905,532711,293792,3645402
 , ,"[TRVch# 1165 Dt:29/09/2017] , Billno-CHM04202082017-001",1,179222,29000,4909,145313
 , ,"[TRVch# 1166 Dt:29/09/2017] , Billno-CHM04202082017-002",1,59267,0,10206,49061
 , ,"[TRVch# 1169 Dt:30/12/2017] , Billno-CHM04202112017-001",1,190620,25000,5655,159965
 , ,"[TRVch# 1170 Dt:30/12/2017] , Billno-CHM04202112017-002",1,61457,0,10522,50935
 , ,"[TRVch# 1190 Dt:31/08/2017] , Billno-CHM04202072017-001",1,203392,29000,2918,171474
 , ,"[TRVch# 1191 Dt:31/08/2017] , Billno-CHM04202072017-002",1,58233,0,10206,48027
 , ,"[TRVch# 1243 Dt:31/08/2018] , Billno-CHM04202072018-001",1,61510,30000,3616,27894
 , ,"[TRVch# 1244 Dt:31/08/2018] , Billno-CHM04202072018-002",1,248376,0,19612,228764
 , ,"[TRVch# 1261 Dt:31/08/2017] , Billno-CHM042022017100020",1,200,0,0,200
 , ,"[TRVch# 1264 Dt:30/01/2018] , Billno-CHM04202122017-001",1,192296,25000,4909,162387
 , ,"[TRVch# 1264 Dt:31/08/2017] , Billno-CHM042022017100019",1,297,0,0,297
 , ,"[TRVch# 1265 Dt:30/01/2018] , Billno-CHM04202122017-002",1,61457,0,10362,51095
 , ,"[TRVch# 1371 Dt:31/10/2017] , Billno-CHM04202092017-001",1,172953,29000,5015,138938
 , ,"[TRVch# 1372 Dt:31/10/2017] , Billno-CHM04202092017-002",1,60201,0,10299,49902
 , ,"[TRVch# 1442 Dt:31/10/2017] , Billno-CHM042022017100030",1,11192,7296,0,3896
 , ,"[TRVch# 1443 Dt:31/10/2017] , Billno-CHM042022017100031",1,7421,0,741,6680
 , ,"[TRVch# 1447 Dt:31/07/2017] , Billno-CHM04202062017-001",1,202221,29000,2918,170303
 , ,"[TRVch# 1448 Dt:31/07/2017] , Billno-CHM04202062017-002",1,58203,0,10206,47997
 , ,"[TRVch# 1464 Dt:28/02/2018] , Billno-CHM04202012018-001",1,162008,25000,4894,132114
 , ,"[TRVch# 1465 Dt:28/02/2018] , Billno-CHM04202012018-002",1,62165,0,10433,51732
 , ,"[TRVch# 1494 Dt:20/03/2018] , Billno-CHM04202022018-001",1,163887,25000,12016,126871
 , ,"[TRVch# 1495 Dt:20/03/2018] , Billno-CHM04202022018-002",1,64054,0,10433,53621
 , ,"[TRVch# 1569 Dt:30/11/2017] , Billno-CHM04202102017-001",1,173003,25000,5015,142988
 , ,"[TRVch# 1570 Dt:30/11/2017] , Billno-CHM04202102017-002",1,60857,0,10362,50495
 , ,"[TRVch# 1586 Dt:30/06/2017] , Billno-CHM04202052017-001",1,186561,29000,2909,154652
 , ,"[TRVch# 1587 Dt:30/06/2017] , Billno-CHM04202052017-002",1,58203,0,10206,47997
 , ,"[TRVch# 1768 Dt:31/05/2017] , Billno-CHM04202042017-001",1,186561,29000,2909,154652
 , ,"[TRVch# 1769 Dt:31/05/2017] , Billno-CHM04202042017-002",1,58203,0,10206,47997
 , ,"[TRVch# 1832 Dt:31/05/2017] , Billno-CHM042022017100009",1,13428,13428,0,0
 , ,"[TRVch# 1834 Dt:31/05/2017] , Billno-CHM042022017100006",1,8901,0,894,8007
 , ,"[TRVch# 2342 Dt:31/03/2018] , Billno-CHM042022017100057",1,4224,0,423,3801
 , ,"[TRVch# 2344 Dt:31/03/2018] , Billno-CHM042022017100060",1,6426,0,0,6426
 , ,"[TRVch# 2346 Dt:31/03/2018] , Billno-CHM042022017100065",1,6354,3269,851,2234
 , ,"[TRVch# 2348 Dt:31/03/2018] , Billno-CHM042022017100073",1,17949,0,0,17949
 , ,"[TRVch# 490 Dt:24/04/2018] , Billno-CHM04202032018-001",1,163887,25000,2894,135993
 , ,"[TRVch# 491 Dt:24/04/2018] , Billno-CHM04202032018-002",1,64054,0,10433,53621
 , ,"[TRVch# 691 Dt:19/05/2018] , Billno-CHM04202042018-001",1,61510,30000,3616,27894
 , ,"[TRVch# 692 Dt:19/05/2018] , Billno-CHM04202042018-002",1,171625,0,11813,159812
 , ,"[TRVch# 732 Dt:19/05/2018] , Billno-CHM042022018100004",1,45104,35718,9386,0
 , ,"[TRVch# 733 Dt:19/05/2018] , Billno-CHM042022018100005",1,23686,0,0,23686
 , ,"[TRVch# 734 Dt:19/05/2018] , Billno-CHM042022018100006",1,23248,0,0,23248
 , ,"[TRVch# 746 Dt:29/04/2017] , Billno-CHM04202032017-001",1,180812,29000,1843,149969
 , ,"[TRVch# 747 Dt:29/04/2017] , Billno-CHM04202032017-002",1,94578,0,18251,76327
 , ,"[TRVch# 797 Dt:20/07/2018] , Billno-CHM04202062018-001",1,61510,30000,3616,27894
 , ,"[TRVch# 798 Dt:20/07/2018] , Billno-CHM04202062018-002",1,248376,0,19612,228764
 , ,"[TRVch# 885 Dt:20/06/2018] , Billno-CHM042022018100012",1,119,0,11,108
 , ,"[TRVch# 899 Dt:20/06/2018] , Billno-CHM04202052018-001",1,61510,30000,3616,27894
 , ,"[TRVch# 900 Dt:20/06/2018] , Billno-CHM04202052018-002",1,210584,0,15056,195528
 ,31-2202-02-796-02-S00N-V-N-05-OFFICE EXPENSES,Total,2,4478,0,0,4478
 , ,"[TRVch# 1829 Dt:31/05/2017] , Billno-CHM042022017100011",1,3428,0,0,3428
 , ,"[TRVch# 1830 Dt:31/05/2017] , Billno-CHM042022017100012",1,1050,0,0,1050
 ,31-2202-02-796-02-S00N-V-P-03-TRAVEL EXPENSES,Total,1,5616,0,0,5616
 , ,"[TRVch# 1245 Dt:29/09/2017] , Billno-CHM042022017100028",1,5616,0,0,5616
 ,31-2202-02-796-02-S00N-V-P-05-OFFICE EXPENSES,Total,5,39083,0,0,39083
 , ,"[TRVch# 1320 Dt:30/01/2018] , Billno-CHM042022017100046",1,13970,0,0,13970
 , ,"[TRVch# 1518 Dt:28/02/2018] , Billno-CHM042022017100052",1,7485,0,0,7485
 , ,"[TRVch# 2321 Dt:31/03/2018] , Billno-CHM042022017100063",1,6600,0,0,6600
 , ,"[TRVch# 2373 Dt:31/03/2018] , Billno-CHM042022017100083",1,8828,0,0,8828
 , ,"[TRVch# 2381 Dt:31/03/2018] , Billno-CHM042022017100091",1,2200,0,0,2200
 ,31-2202-02-796-02-S00N-V-P-33-MATERIAL AND SUPPLY,Total,4,88644,0,0,88644
 , ,"[TRVch# 2322 Dt:31/03/2018] , Billno-CHM042022017100067",1,9000,0,0,9000
 , ,"[TRVch# 2323 Dt:31/03/2018] , Billno-CHM042022017100068",1,4945,0,0,4945
 , ,"[TRVch# 2372 Dt:31/03/2018] , Billno-CHM042022017100082",1,9799,0,0,9799
 , ,"[TRVch# 2482 Dt:31/03/2018] , Billno-CHM042022017100093",1,64900,0,0,64900
 ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,54,8967897,2185557,607287,6175053
 , ,"[TRVch# 1167 Dt:29/09/2017] , Billno-CHM04202082017-003",1,82748,30000,5060,47688
 , ,"[TRVch# 1168 Dt:29/09/2017] , Billno-CHM04202082017-004",1,389367,60000,26781,302586
 , ,"[TRVch# 1171 Dt:30/12/2017] , Billno-CHM04202112017-003",1,84402,30000,5140,49262
 , ,"[TRVch# 1172 Dt:30/12/2017] , Billno-CHM04202112017-004",1,397828,60000,27967,309861
 , ,"[TRVch# 1192 Dt:31/08/2017] , Billno-CHM04202072017-003",1,81344,30000,5060,46284
 , ,"[TRVch# 1193 Dt:31/08/2017] , Billno-CHM04202072017-004",1,413297,85000,29017,299280
 , ,"[TRVch# 1245 Dt:31/08/2018] , Billno-CHM04202072018-003",1,90414,35000,8060,47354
 , ,"[TRVch# 1246 Dt:31/08/2018] , Billno-CHM04202072018-004",1,232712,83000,8409,141303
