DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,76,9880531,1943046,424080,7513405
MDI00-245-PRINCIPAL GSSS LOHARA,Total, ,76,9880531,1943046,424080,7513405
 ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,5,1273545,0,0,1273545
 , ,"[TRVch# 180 Dt:10/08/2017] , Billno-MDI002452017100046",1,150000,0,0,150000
 , ,"[TRVch# 181 Dt:10/08/2017] , Billno-MDI002452017100047",1,500000,0,0,500000
 , ,"[TRVch# 190 Dt:12/07/2017] , Billno-MDI002452017100036",1,200000,0,0,200000
 , ,"[TRVch# 368 Dt:19/05/2017] , Billno-MDI002452017100023",1,383545,0,0,383545
 , ,"[TRVch# 61 Dt:11/04/2017] , Billno-MDI002452017100001",1,40000,0,0,40000
 ,00-8011-00-107-02-S00N-V-N-00- ,Total,1,7562,0,0,7562
 , ,"[TRVch# 69 Dt:29/08/2017] , Billno-MDI002452017100048",1,7562,0,0,7562
 ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,25,3274355,756264,179392,2338699
 , ,"[TRVch# 170 Dt:01/09/2017] , Billno-MDI00245082017-001",1,187765,25000,9236,153529
 , ,"[TRVch# 171 Dt:01/09/2017] , Billno-MDI00245082017-002",1,261487,55000,16486,190001
 , ,"[TRVch# 2151 Dt:23/08/2017] , Billno-MDI002452017100053",1,200,0,0,200
 , ,"[TRVch# 216 Dt:03/10/2017] , Billno-MDI00245092017-001",1,246132,62000,24952,159180
 , ,"[TRVch# 217 Dt:03/10/2017] , Billno-MDI00245092017-002",1,244487,62000,16796,165691
 , ,"[TRVch# 2230 Dt:12/07/2017] , Billno-MDI002452017100038",1,595,0,0,595
 , ,"[TRVch# 2297 Dt:18/07/2017] , Billno-MDI002452017100042",1,13171,13171,0,0
 , ,"[TRVch# 247 Dt:03/04/2017] , Billno-MDI00245032017-001",1,219882,25000,8006,186876
 , ,"[TRVch# 248 Dt:03/04/2017] , Billno-MDI00245032017-002",1,249235,80000,6909,162326
 , ,"[TRVch# 251 Dt:01/07/2017] , Billno-MDI00245062017-001",1,182001,25000,8677,148324
 , ,"[TRVch# 252 Dt:01/07/2017] , Billno-MDI00245062017-002",1,254787,85000,10981,158806
 , ,"[TRVch# 253 Dt:01/06/2017] , Billno-MDI00245052017-001",1,153364,25000,8659,119705
 , ,"[TRVch# 254 Dt:01/05/2017] , Billno-MDI00245042017-001",1,246491,25000,12565,208926
 , ,"[TRVch# 254 Dt:01/06/2017] , Billno-MDI00245052017-002",1,252522,85000,12998,154524
 , ,"[TRVch# 255 Dt:01/05/2017] , Billno-MDI00245042017-002",1,252522,85000,12998,154524
 , ,"[TRVch# 2583 Dt:16/05/2017] , Billno-MDI002452017100014",1,5917,0,0,5917
 , ,"[TRVch# 2584 Dt:16/05/2017] , Billno-MDI002452017100015",1,5858,5858,0,0
