,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,1,186613,69000,1103,116510
1,SMR05-206-HM GHS GHATON,Total, ,1,186613,69000,1103,116510
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,186613,69000,1103,116510
3, , ,"[TRVch# 525 Dt:07/04/2017] , Billno-SMR05206032017-001",1,186613,69000,1103,116510
0,Grand Total, , ,8,259412,84843,3103,171466
1,SMR05-206-HM GHS GHATON,Total, ,8,259412,84843,3103,171466
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,207223,84843,3103,119277
3, , ,"[TRVch# 1628 Dt:31/05/2017] , Billno-SMR052062017100001",1,17775,15843,0,1932
4, , ,"[TRVch# 1634 Dt:31/05/2017] , Billno-SMR052062017100006",1,350,0,0,350
5, , ,"[TRVch# 711 Dt:09/05/2017] , Billno-SMR05206042017-001",1,189098,69000,3103,116995
6, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,45000,0,0,45000
7, , ,"[TRVch# 1629 Dt:31/05/2017] , Billno-SMR052062017100003",1,45000,0,0,45000
8, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,2,1750,0,0,1750
9, , ,"[TRVch# 1633 Dt:31/05/2017] , Billno-SMR052062017100005",1,898,0,0,898
10, , ,"[TRVch# 1635 Dt:31/05/2017] , Billno-SMR052062017100008",1,852,0,0,852
11, ,08-2202-02-109-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,2,5439,0,0,5439
12, , ,"[TRVch# 1636 Dt:31/05/2017] , Billno-SMR052062017100009",1,1980,0,0,1980
13, , ,"[TRVch# 1637 Dt:31/05/2017] , Billno-SMR052062017100010",1,3459,0,0,3459
0,Grand Total, , ,4,204401,69000,3103,132298
1,SMR05-206-HM GHS GHATON,Total, ,4,204401,69000,3103,132298
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,189098,69000,3103,116995
3, , ,"[TRVch# 836 Dt:08/06/2017] , Billno-SMR05206052017-001",1,189098,69000,3103,116995
4, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,10500,0,0,10500
5, , ,"[TRVch# 1523 Dt:20/06/2017] , Billno-SMR052062017100013",1,10500,0,0,10500
6, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,2,4803,0,0,4803
7, , ,"[TRVch# 1521 Dt:20/06/2017] , Billno-SMR052062017100007",1,4159,0,0,4159
8, , ,"[TRVch# 1522 Dt:20/06/2017] , Billno-SMR052062017100011",1,644,0,0,644
0,Grand Total, , ,1,190744,69000,3107,118637
1,SMR05-206-HM GHS GHATON,Total, ,1,190744,69000,3107,118637
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,190744,69000,3107,118637
3, , ,"[TRVch# 735 Dt:10/07/2017] , Billno-SMR05206062017-001",1,190744,69000,3107,118637
0,Grand Total, , ,4,530874,69000,3112,458762
1,SMR05-206-HM GHS GHATON,Total, ,4,530874,69000,3112,458762
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,300000,0,0,300000
3, , ,"[TRVch# 294 Dt:21/08/2017] , Billno-SMR052062017100016",1,300000,0,0,300000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,206874,69000,3112,134762
5, , ,"[TRVch# 1378 Dt:31/08/2017] , Billno-SMR052062017100014",1,520,0,0,520
6, , ,"[TRVch# 622 Dt:05/08/2017] , Billno-SMR05206072017-001",1,206354,69000,3112,134242
7, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,24000,0,0,24000
8, , ,"[TRVch# 1137 Dt:21/08/2017] , Billno-SMR052062017100015",1,24000,0,0,24000
0,Grand Total, , ,3,329378,71000,3112,255266
1,SMR05-206-HM GHS GHATON,Total, ,3,329378,71000,3112,255266
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,100000,0,0,100000
3, , ,"[TRVch# 58 Dt:08/09/2017] , Billno-SMR052062017100019",1,100000,0,0,100000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,209878,71000,3112,135766
5, , ,"[TRVch# 684 Dt:08/09/2017] , Billno-SMR05206082017-001",1,209878,71000,3112,135766
6, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,19500,0,0,19500
7, , ,"[TRVch# 700 Dt:08/09/2017] , Billno-SMR052062017100021",1,19500,0,0,19500
0,Grand Total, , ,2,237991,89954,3112,144925
1,SMR05-206-HM GHS GHATON,Total, ,2,237991,89954,3112,144925
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,237991,89954,3112,144925
3, , ,"[TRVch# 1322 Dt:24/10/2017] , Billno-SMR052062017100022",1,23061,18954,0,4107
4, , ,"[TRVch# 795 Dt:20/10/2017] , Billno-SMR05206092017-001",1,214930,71000,3112,140818
0,Grand Total, , ,2,236592,71000,3112,162480
1,SMR05-206-HM GHS GHATON,Total, ,2,236592,71000,3112,162480
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,236592,71000,3112,162480
3, , ,"[TRVch# 1205 Dt:21/11/2017] , Billno-SMR052062017100023",1,5300,0,0,5300
4, , ,"[TRVch# 570 Dt:03/11/2017] , Billno-SMR05206102017-001",1,231292,71000,3112,157180
0,Grand Total, , ,2,286092,71000,8197,206895
1,SMR05-206-HM GHS GHATON,Total, ,2,286092,71000,8197,206895
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,215892,71000,8197,136695
3, , ,"[TRVch# 713 Dt:08/12/2017] , Billno-SMR05206112017-001",1,215892,71000,8197,136695
4, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,70200,0,0,70200
5, , ,"[TRVch# 1325 Dt:21/12/2017] , Billno-SMR052062017100025",1,70200,0,0,70200
0,Grand Total, , ,2,239292,71000,7717,160575
1,SMR05-206-HM GHS GHATON,Total, ,2,239292,71000,7717,160575
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,215892,71000,7717,137175
3, , ,"[TRVch# 714 Dt:05/01/2018] , Billno-SMR05206122017-001",1,215892,71000,7717,137175
4, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,23400,0,0,23400
5, , ,"[TRVch# 1429 Dt:30/01/2018] , Billno-SMR052062017100026",1,23400,0,0,23400
0,Grand Total, , ,3,393946,84854,8226,300866
1,SMR05-206-HM GHS GHATON,Total, ,3,393946,84854,8226,300866
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,232706,84854,8136,139716
3, , ,"[TRVch# 1301 Dt:21/02/2018] , Billno-SMR052062017100027",1,14400,10854,360,3186
4, , ,"[TRVch# 722 Dt:09/02/2018] , Billno-SMR05206012018-001",1,218306,74000,7776,136530
5, ,08-2202-01-101-03-S00N-V-P-01-SALARIES,Total,1,161240,0,90,161150
6, , ,"[TRVch# 1312 Dt:21/02/2018] , Billno-SMR052062017100028",1,161240,0,90,161150
0,Grand Total, , ,11,463314,172676,62379,228259
1,SMR05-206-HM GHS GHATON,Total, ,11,463314,172676,62379,228259
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,224741,74000,42852,107889
3, , ,"[TRVch# 816 Dt:07/03/2018] , Billno-SMR05206022018-001",1,224741,74000,42852,107889
4, ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,1,4819,0,0,4819
5, , ,"[TRVch# 2304 Dt:23/03/2018] , Billno-SMR052062017100038",1,4819,0,0,4819
6, ,08-2202-01-101-03-S00N-V-N-05-OFFICE EXPENSES,Total,1,5000,0,0,5000
7, , ,"[TRVch# 2302 Dt:23/03/2018] , Billno-SMR052062017100037",1,5000,0,0,5000
8, ,08-2202-01-101-03-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,6638,0,0,6638
9, , ,"[TRVch# 4248 Dt:31/03/2018] , Billno-SMR052062017100040",1,6638,0,0,6638
10, ,08-2202-01-101-03-S00N-V-P-01-SALARIES,Total,2,133777,98676,19527,15574
11, , ,"[TRVch# 2222 Dt:23/03/2018] , Billno-SMR052062017100031",1,3902,0,9,3893
12, , ,"[TRVch# 2303 Dt:23/03/2018] , Billno-SMR052062017100036",1,129875,98676,19518,11681
13, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,2,60840,0,0,60840
14, , ,"[TRVch# 2223 Dt:23/03/2018] , Billno-SMR052062017100032",1,46800,0,0,46800
15, , ,"[TRVch# 4259 Dt:31/03/2018] , Billno-SMR052062017100039",1,14040,0,0,14040
16, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,4747,0,0,4747
17, , ,"[TRVch# 4249 Dt:31/03/2018] , Billno-SMR052062017100041",1,4747,0,0,4747
18, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,5100,0,0,5100
19, , ,"[TRVch# 4241 Dt:31/03/2018] , Billno-SMR052062017100042",1,5100,0,0,5100
20, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,17652,0,0,17652
21, , ,"[TRVch# 117 Dt:23/03/2018] , Billno-SMR052062017100030",1,17652,0,0,17652
0,Grand Total, , ,4,1239451,76000,2567,1160884
1,SMR05-206-HM GHS GHATON,Total, ,4,1239451,76000,2567,1160884
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,3,1050000,0,0,1050000
3, , ,"[TRVch# 414 Dt:21/04/2018] , Billno-SMR052062018100001",1,400000,0,0,400000
4, , ,"[TRVch# 415 Dt:21/04/2018] , Billno-SMR052062018100002",1,50000,0,0,50000
5, , ,"[TRVch# 416 Dt:21/04/2018] , Billno-SMR052062018100003",1,600000,0,0,600000
6, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,189451,76000,2567,110884
7, , ,"[TRVch# 546 Dt:10/04/2018] , Billno-SMR05206032018-001",1,189451,76000,2567,110884
0,Grand Total, , ,2,207847,76000,7932,123915
1,SMR05-206-HM GHS GHATON,Total, ,2,207847,76000,7932,123915
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,193807,76000,7932,109875
3, , ,"[TRVch# 713 Dt:05/05/2018] , Billno-SMR05206042018-001",1,193807,76000,7932,109875
4, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,14040,0,0,14040
5, , ,"[TRVch# 1208 Dt:22/05/2018] , Billno-SMR052062018100004",1,14040,0,0,14040
0,Grand Total, , ,2,207847,76000,7932,123915
1,SMR05-206-HM GHS GHATON,Total, ,2,207847,76000,7932,123915
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,193807,76000,7932,109875
3, , ,"[TRVch# 759 Dt:05/06/2018] , Billno-SMR05206052018-001",1,193807,76000,7932,109875
4, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,14040,0,0,14040
5, , ,"[TRVch# 1461 Dt:21/06/2018] , Billno-SMR052062018100005",1,14040,0,0,14040
0,Grand Total, , ,3,359883,146000,7992,205891
1,SMR05-206-HM GHS GHATON,Total, ,3,359883,146000,7992,205891
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,195787,76000,7932,111855
3, , ,"[TRVch# 702 Dt:07/07/2018] , Billno-SMR05206062018-001",1,195787,76000,7932,111855
4, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,14040,0,0,14040
5, , ,"[TRVch# 1332 Dt:21/07/2018] , Billno-SMR052062018100007",1,14040,0,0,14040
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,150056,70000,60,79996
7, , ,"[TRVch# 1334 Dt:21/07/2018] , Billno-SMR052062018100009",1,150056,70000,60,79996
0,Grand Total, , ,2,413886,76000,29932,307954
1,SMR05-206-HM GHS GHATON,Total, ,2,413886,76000,29932,307954
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,413886,76000,29932,307954
3, , ,"[TRVch# 1262 Dt:21/08/2018] , Billno-SMR052062018100012",1,218099,0,22000,196099
4, , ,"[TRVch# 707 Dt:09/08/2018] , Billno-SMR05206072018-001",1,195787,76000,7932,111855
