,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,4,1163313,355811,21548,785954
1,MDI02-204-GSSS AHJOO,Total, ,4,1163313,355811,21548,785954
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,531565,149500,10352,371713
3, , ,"[TRVch# 375 Dt:07/04/2017] , Billno-MDI02204032017-001",1,359799,149500,180,210119
4, , ,"[TRVch# 376 Dt:07/04/2017] , Billno-MDI02204032017-002",1,171766,0,10172,161594
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,631748,206311,11196,414241
6, , ,"[TRVch# 377 Dt:07/04/2017] , Billno-MDI02204032017-003",1,570731,206311,3918,360502
7, , ,"[TRVch# 378 Dt:07/04/2017] , Billno-MDI02204032017-004",1,61017,0,7278,53739
0,Grand Total, , ,16,3022247,396236,73947,2552064
1,MDI02-204-GSSS AHJOO,Total, ,16,3022247,396236,73947,2552064
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,3,1100000,0,0,1100000
3, , ,"[TRVch# 161 Dt:08/05/2017] , Billno-MDI022042017100001",1,600000,0,0,600000
4, , ,"[TRVch# 162 Dt:08/05/2017] , Billno-MDI022042017100003",1,300000,0,0,300000
5, , ,"[TRVch# 501 Dt:22/05/2017] , Billno-MDI022042017100013",1,200000,0,0,200000
6, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,608477,190305,33804,384368
7, , ,"[TRVch# 3090 Dt:22/05/2017] , Billno-MDI022042017100007",1,40805,40805,0,0
8, , ,"[TRVch# 3091 Dt:22/05/2017] , Billno-MDI022042017100008",1,12350,0,1036,11314
9, , ,"[TRVch# 643 Dt:08/05/2017] , Billno-MDI02204042017-001",1,364387,149500,19980,194907
10, , ,"[TRVch# 644 Dt:08/05/2017] , Billno-MDI02204042017-002",1,190935,0,12788,178147
11, ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,2,12200,0,0,12200
12, , ,"[TRVch# 787 Dt:08/05/2017] , Billno-MDI022042017100005",1,6200,0,0,6200
13, , ,"[TRVch# 788 Dt:08/05/2017] , Billno-MDI022042017100006",1,6000,0,0,6000
14, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,606678,205931,40143,360604
15, , ,"[TRVch# 3092 Dt:22/05/2017] , Billno-MDI022042017100009",1,9920,9920,0,0
16, , ,"[TRVch# 3093 Dt:22/05/2017] , Billno-MDI022042017100011",1,4699,0,470,4229
17, , ,"[TRVch# 4461 Dt:31/05/2017] , Billno-MDI022042017100014",1,4065,0,408,3657
18, , ,"[TRVch# 645 Dt:08/05/2017] , Billno-MDI02204042017-003",1,510162,196011,31403,282748
19, , ,"[TRVch# 646 Dt:08/05/2017] , Billno-MDI02204042017-004",1,77832,0,7862,69970
20, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,2592,0,0,2592
21, , ,"[TRVch# 4565 Dt:31/05/2017] , Billno-MDI022042017100016",1,2592,0,0,2592
22, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,692300,0,0,692300
23, , ,"[TRVch# 211 Dt:22/05/2017] , Billno-MDI022042017100012",1,692300,0,0,692300
0,Grand Total, , ,11,3426243,396890,73444,2955909
1,MDI02-204-GSSS AHJOO,Total, ,11,3426243,396890,73444,2955909
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,2032312,0,0,2032312
3, , ,"[TRVch# 278 Dt:22/06/2017] , Billno-MDI022042017100030",1,1472312,0,0,1472312
4, , ,"[TRVch# 279 Dt:22/06/2017] , Billno-MDI022042017100036",1,560000,0,0,560000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,562457,150500,32885,379072
