DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,6,15057
MDI08-205-PR SSS KOT-TUNGAL,Total, , , ,6,15057
 ,0075-MISCELLANEOUS GENERAL SERVICES,Total, , ,1,675
 , ,0075-00-800-02-SALE OF OLD STORES & MATERIAL,Total, ,1,675
 , , ,22/03/2018,Total,1,675
 , , , ,"[E0075000001] HIMGRN:B18C122046, PRINCIPAL SALE OF OLD STORES AND MATERIAL -",1,675
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,4,14340
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,4,14340
 , , ,08/05/2017,Total,1,5760
 , , , ,"[G0202000001] HIMGRN:B17E104899, PRINCIPAL TUITION AND OTHER FEES -",1,5760
 , , ,20/11/2017,Total,1,4155
 , , , ,"[M0202000013] HIMGRN:B17K117065, PRINCIPAL TUITION AND OTHER FEES -Tution Fees",1,4155
 , , ,27/04/2018,Total,1,4265
 , , , ,"[F0202000015] HIMGRN:B18D164140, PRINCIPAL TUITION AND OTHER FEES -",1,4265
 , , ,31/05/2018,Total,1,160
 , , , ,"[G0202000009] HIMGRN:B18E141140, PRINCIPAL TUITION AND OTHER FEES -",1,160
 ,8011-INSURANCE AND PENSION FUNDS,Total, , ,1,42
 , ,8011-00-107-02-SAVING FUND,Total, ,1,42
 , , ,31/05/2018,Total,1,42
 , , , ,"[G8011000001] HIMGRN:B18E146058, PRINCIPAL SAVING FUND -",1,42
