DDO Code,DDO Name
001,001-ASSTT DIRECTOR OF FISHERIES MANDI
002,002-CIVIL JUDGE (JR DIVISION- III) MANDI
005,005-DEPUTY REG.(COOP.SOC.)MANDI
006,006-REGIONAL TRANSPORT OFFICER MANDI
008,008-PRINCIPAL ITI MANDI
009,009-C.D.P.O. MANDI
010,"010-DIV.ENGR.(SC)CZ, BHANGROTU"
012,012-LAND ACQUISITION OFFICER MANDI
013,013-SUPDT.SUB JAIL MANDI
014,014-AE IPH SUB DIVISION KATAULA
017,017-CIVIL JUDGE (JR DIVISION- II) MANDI
018,018-CIVIL JUDGE (JR DIVISION- I) MANDI
019,019-ADDL DISTRICT AND SESSIONS JUDGE MANDI
020,020-D.I.G. POLICE MANDI
023,023-E.O.TO SE IST CIRCLE MANDI
025,025-BLOCK MEDICAL OFFICER RATTI
027,027-ASSTT CONT. W & M MANDI
028,028-BLOCK DEV.OFFICER SADAR MANDI
029,029-XEN (DEVELOPMENT) MANDI
030,030-DIVISIONAL TOWN PLANNER OFFICER MANDI
031,031-BLOCK DEV.OFFICER REWALSAR
032,032-ASSTT.SOIL CONS.OFFICER MANDI
035,035-PRESIDENT MUNC. COMTT. MANDI
037,037-E.O.PANCHAYAT SAMITI MANDI
038,038-A.E.(AGRI) BHANGROTU
039,039-SERICLUTURE OFFICER
040,040-C.D.P.O. REWALSAR
042,042-DIVISIONAL COMMISSIONER MANDI
043,"043-MEDICAL OFF.,ZONAL HOSP.,MANDI"
044,044-CO-ORDINATOR DTC HIPA MANDI
046,"046-CHIEF ENGR. (CZ), I&PH, MANDI"
049,049-DY.DIR.(INSP) CZ MANDI
050,"050-DIV.ENGR.,SOIL CONSERV.,MANDI"
051,051-DEPUTY DIRECTOR HORTICULTURE MANDI
052,052-DY EXCISE & TAXATION COMMR (CZ) MANDI
053,053-SR.ARCHITECH (CZ) MANDI
055,055-ADDL DISTRICT AND SESSIONS JUDGE COURT-2 MANDI
056,056-CIVIL JUDGE (JR DIVISION) CJM COURT NO IV
058,058-3rd IRB PANDOH MANDI
059,059-S.P. S.V.&ACB C.R.MANDI
060,060-DY. DIRECTOR I&PR(Z) MANDI
061,061-REGIONAL FSL MANDI
062,062-AE PWD SUB DIV III MANDI
063,063-AE PWD SUB DIV IV MANDI
064,064-AE PWD SUB DIV REWALSAR
065,065-AE PWD SUB DIV NER CHOCK
066,066-AE PWD ELE SUB DIV MANDI
067,067-AE PWD NH SUB DIV PANDOH
068,068-AE PWD HORT SUB DIV PANDOH
069,069-AE IPH SUB DIV I MANDI
070,070-AE IPH SUB DIV II BAGGI
071,071-AE IPH MECH SUB DIV BAGGI
072,072-AE IPH BVMIP LB SUB DIV II BAGGI
073,073-AE IPH SUB DIV II MANDI
074,074-AE IPH SUB DIV REWALSAR
075,075-AE PWD BRODGE CONS SUB DIV KAMAND
076,076-PROJECT DIR DISTT WATERSHED DEV AGENCY Mandi (IWMP)
077,077-TEHSILDAR BALH (MANDI)
078,078-BLOCK MEDICAL OFFICE KATAULA
079,079-COURTS OF MOBILE TRAFFIC MAGISTRATES MANDI AND KULLU AT MANDI
080,080-SHRI. LAL BAHADUR SHASTRI GOVT. MEDICAL COLLEGE & HOSPITAL MANDI
081,081-S.D.O (CIVIL) BALH
200,200-PO ADULT EDU. MANDI
201,201-PR SSS BHANGROTU
202,202-PR GSSS KEHANWAL
203,203-BEEO SADAR-II KATAULA
204,204-BEEO SADAR-I MANDI
205,205-PR SSS RANDHARA
206,206-PRINCIPAL GSSS SIANJI
207,207-PR SSS GALMA
208,208-PR GOVT COLLEGE MANDI
209,209-GSSS KATINDI
210,210-PR SSS REWALSAR
211,211-GSSS PAIRI
212,212-PR SSS SIDHYANI
213,213-GSSS KOTHI GEHRI
214,214-GSSS GAGAL
215,215-PR GSSS RAJGARH
216,216-GSSS KATAULA
217,217-PR SSS PANDOH
218,218-PR GSSS MAJHWAR
219,219-PR SSS (GIRLS) MANDI
220,220-GSSS HATGARH
221,221-PR SSS(BOYS) MANDI
222,222-PR GSSS GURKOTHA
224,224-PRINCIPAL GSSS MERAMASIT
225,225-GSSS GOKHRA
226,226-BEEO BALH
227,227-COMMANDING OFFICER NCC MANDI
228,228-PR SSS DUSSEHRA
229,229-GOVT SEN SEC SCHOOL TALYHAR
230,230-PR SSS RAJWARI
231,231-GSSS BIRTUNGAL
232,232-GSSS BAGGI
233,233-HM GHS GHASNOO
234,234-PO ADULT EDU CHAIL CHOWK
235,235-HM GHS BAGLA
236,236-PR DISTT.EDU.TRG.CENTRE MANDI
237,237-GSSS SADIANA
238,238-PR SSS NANWAN
239,239-GSSS DEVARI
241,241-HM GHS KATHLAG
242,242-GSSS TANDU
243,243-GSSS GHARAN
244,244-GSSS BHANGROTU
245,245-PRINCIPAL GSSS LOHARA
246,246-GSSS MUNDROO
247,247-GSSS CHOWKI CHANDRAHAN
248,248-GSSS KUMMI
249,249-PRINCIPAL GSSS KOT MORAS
250,250-GSSS NISHU
251,251-GSSS TIHRI
252,252-GSSS NASLOH
253,253-PRINCIPAL GSSS BANDAL
254,254-GHS CHHAMYAR
255,255-GSSS BAGGI (DRANG)
256,256-GSSS BAGGI TUNGAL
257,257-PRINCIPAL GSSS BADOG
258,258-GSSS BARI GUMANOO
259,259-GSSS KAMAND
260,260-PRINCIPAL GSSS TRAIMBALI
261,261-HM GHS RIYAGRI
262,262-GSSS BAKHLI
263,263-PR GOVT DEGREE COLLEGE REWALSAR
264,264-PRINCIPAL Govt ITI BALH
265,265-PRINCIPAL GOVERNMENT INDUSTRIAL TRAINING INSTITUTE(WOMEN)
266,266-PRINCIPAL GSSS TAWAN
267,267-PRINCIPAL GSSS HALYATER
268,268-PRINCIPAL GSSS BARSWAN
269,269-PRINCIPAL GSSS SERLA KHABOO
270,270-PRINCIPAL GSSS KHAKRIANA
271,"271-PR ITI AT SHIVABADAR, SADAR"
500,500-DISTRICT TREASURY OFFICER MANDI
501,501-DEPUTY COMMISSIONER MANDI
502,502-ADDL.DEPUTY COMMISSIONER
503,503-ADDL.DEPUTY MAGISTRATE
504,504-AC TO DC MANDI
505,505-CHIEF MEDICAL OFFICER MANDI
506,506-DISTRICT REVENUE OFFICER MANDI
507,507-DISTRICT AND SESSION JUDGE MANDI
508,508-CIVIL JUDGE (SR DIVISION) MANDI
509,509-DEPUTY COMMISSIONER STATE TAXES AND EXCISE
