,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,6,721908,217000,10788,494120
1,SML08-204-GSSS DALATH,Total, ,6,721908,217000,10788,494120
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,268826,62000,6201,200625
3, , ,"[TRVch# 498 Dt:29/04/2017] , Billno-SML08204032017-001",1,107650,62000,60,45590
4, , ,"[TRVch# 499 Dt:29/04/2017] , Billno-SML08204032017-002",1,145752,0,6136,139616
5, , ,"[TRVch# 500 Dt:29/04/2017] , Billno-SML08204032017-003",1,15424,0,5,15419
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,453082,155000,4587,293495
7, , ,"[TRVch# 501 Dt:29/04/2017] , Billno-SML08204032017-004",1,55544,25000,60,30484
8, , ,"[TRVch# 502 Dt:29/04/2017] , Billno-SML08204032017-005",1,319987,130000,270,189717
9, , ,"[TRVch# 503 Dt:29/04/2017] , Billno-SML08204032017-006",1,77551,0,4257,73294
0,Grand Total, , ,13,1306548,295894,24118,986536
1,SML08-204-GSSS DALATH,Total, ,13,1306548,295894,24118,986536
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,500000,0,0,500000
3, , ,"[TRVch# 638 Dt:31/05/2017] , Billno-SML082042017100011",1,500000,0,0,500000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,6,298803,77294,10004,211505
5, , ,"[TRVch# 1448 Dt:31/05/2017] , Billno-SML08204042017-001",1,112260,65000,3060,44200
6, , ,"[TRVch# 1449 Dt:31/05/2017] , Billno-SML08204042017-002",1,150756,0,6216,144540
7, , ,"[TRVch# 1450 Dt:31/05/2017] , Billno-SML08204042017-003",1,15610,0,15,15595
8, , ,"[TRVch# 1514 Dt:31/05/2017] , Billno-SML082042017100005",1,12294,12294,0,0
9, , ,"[TRVch# 1515 Dt:31/05/2017] , Billno-SML082042017100006",1,7083,0,713,6370
10, , ,"[TRVch# 1516 Dt:31/05/2017] , Billno-SML082042017100007",1,800,0,0,800
11, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,507745,218600,14114,275031
12, , ,"[TRVch# 1451 Dt:31/05/2017] , Billno-SML08204042017-004",1,56249,30000,1060,25189
13, , ,"[TRVch# 1452 Dt:31/05/2017] , Billno-SML08204042017-005",1,324049,150000,8270,165779
14, , ,"[TRVch# 1453 Dt:31/05/2017] , Billno-SML08204042017-006",1,80056,0,4313,75743
15, , ,"[TRVch# 1517 Dt:31/05/2017] , Billno-SML082042017100008",1,6325,6325,0,0
16, , ,"[TRVch# 1518 Dt:31/05/2017] , Billno-SML082042017100009",1,4714,0,471,4243
17, , ,"[TRVch# 1519 Dt:31/05/2017] , Billno-SML082042017100010",1,36352,32275,0,4077
0,Grand Total, , ,22,863971,245000,23994,594977
1,SML08-204-GSSS DALATH,Total, ,22,863971,245000,23994,594977
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,278576,65000,9291,204285
3, , ,"[TRVch# 1344 Dt:30/06/2017] , Billno-SML08204052017-001",1,112260,65000,3060,44200
4, , ,"[TRVch# 1345 Dt:30/06/2017] , Billno-SML08204052017-002",1,150756,0,6216,144540
