DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,490,343272138,37642565,30917029,274712544
MDI16-010-SHRI. LAL BAHADUR SHASTRI GOVT. MEDICAL COLLEGE & HOSPITAL MANDI AT NERCHOWK,Total, ,490,343272138,37642565,30917029,274712544
 ,00-8009-01-101-01-S00N-V-N-47-ADVANCES,Total,3,180000,0,0,180000
 , ,"[TRVch# 1002 Dt:31/05/2018] , Billno-MDI160102018100024",1,60000,0,0,60000
 , ,"[TRVch# 436 Dt:28/03/2018] , Billno-MDI160102017100256",1,80000,0,0,80000
 , ,"[TRVch# 509 Dt:31/03/2018] , Billno-MDI160102017100318",1,40000,0,0,40000
 ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,57,27189508,0,0,27189508
 , ,"[TRVch# 1003 Dt:31/05/2018] , Billno-MDI160102018100037",1,500000,0,0,500000
 , ,"[TRVch# 1004 Dt:31/05/2018] , Billno-MDI160102018100028",1,200000,0,0,200000
 , ,"[TRVch# 1005 Dt:31/05/2018] , Billno-MDI160102018100029",1,100000,0,0,100000
 , ,"[TRVch# 1245 Dt:27/04/2018] , Billno-MDI160102018100007",1,100000,0,0,100000
 , ,"[TRVch# 1246 Dt:27/04/2018] , Billno-MDI160102018100008",1,250000,0,0,250000
 , ,"[TRVch# 1247 Dt:27/04/2018] , Billno-MDI160102018100009",1,1000000,0,0,1000000
 , ,"[TRVch# 1248 Dt:27/04/2018] , Billno-MDI160102018100004",1,200000,0,0,200000
 , ,"[TRVch# 1249 Dt:27/04/2018] , Billno-MDI160102018100005",1,400000,0,0,400000
 , ,"[TRVch# 1250 Dt:27/04/2018] , Billno-MDI160102018100006",1,2000000,0,0,2000000
 , ,"[TRVch# 150 Dt:09/01/2018] , Billno-MDI160102017100122",1,300000,0,0,300000
 , ,"[TRVch# 282 Dt:22/03/2018] , Billno-MDI160102017100239",1,500000,0,0,500000
 , ,"[TRVch# 283 Dt:22/03/2018] , Billno-MDI160102017100244",1,320000,0,0,320000
 , ,"[TRVch# 284 Dt:22/03/2018] , Billno-MDI160102017100246",1,600000,0,0,600000
 , ,"[TRVch# 426 Dt:28/03/2018] , Billno-MDI160102017100253",1,1100000,0,0,1100000
 , ,"[TRVch# 428 Dt:29/12/2017] , Billno-MDI160102017100076",1,100000,0,0,100000
 , ,"[TRVch# 445 Dt:29/12/2017] , Billno-MDI160102017100085",1,1000000,0,0,1000000
 , ,"[TRVch# 482 Dt:28/02/2018] , Billno-MDI160102017100191",1,100000,0,0,100000
 , ,"[TRVch# 483 Dt:24/11/2017] , Billno-MDI160102017100008",1,100000,0,0,100000
 , ,"[TRVch# 490 Dt:24/11/2017] , Billno-MDI160102017100017",1,125000,0,0,125000
 , ,"[TRVch# 491 Dt:24/11/2017] , Billno-MDI160102017100016",1,350000,0,0,350000
 , ,"[TRVch# 492 Dt:24/11/2017] , Billno-MDI160102017100015",1,200000,0,0,200000
 , ,"[TRVch# 493 Dt:24/11/2017] , Billno-MDI160102017100014",1,300000,0,0,300000
 , ,"[TRVch# 494 Dt:24/11/2017] , Billno-MDI160102017100013",1,200000,0,0,200000
 , ,"[TRVch# 496 Dt:22/01/2018] , Billno-MDI160102017100137",1,350000,0,0,350000
 , ,"[TRVch# 497 Dt:22/01/2018] , Billno-MDI160102017100138",1,150000,0,0,150000
