,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,4,367168,58000,11908,297260
1,KNG07-208-GSSS  MAHADEV,Total, ,4,367168,58000,11908,297260
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,135966,0,8436,127530
3, , ,"[TRVch# 1481 Dt:10/04/2017] , Billno-KNG07208032017-001",1,116277,0,6591,109686
4, , ,"[TRVch# 1482 Dt:10/04/2017] , Billno-KNG07208032017-002",1,19689,0,1845,17844
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,231202,58000,3472,169730
6, , ,"[TRVch# 1483 Dt:10/04/2017] , Billno-KNG07208032017-003",1,82364,30000,120,52244
7, , ,"[TRVch# 1484 Dt:10/04/2017] , Billno-KNG07208032017-004",1,148838,28000,3352,117486
0,Grand Total, , ,13,1360875,77294,33087,1250494
1,KNG07-208-GSSS  MAHADEV,Total, ,13,1360875,77294,33087,1250494
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,900000,0,0,900000
3, , ,"[TRVch# 1123 Dt:31/05/2017] , Billno-KNG072082017100005",1,700000,0,0,700000
4, , ,"[TRVch# 1127 Dt:31/05/2017] , Billno-KNG072082017100012",1,200000,0,0,200000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,150453,0,9642,140811
6, , ,"[TRVch# 1948 Dt:09/05/2017] , Billno-KNG07208042017-001",1,120577,0,6774,113803
7, , ,"[TRVch# 1949 Dt:09/05/2017] , Billno-KNG07208042017-002",1,19931,0,1869,18062
8, , ,"[TRVch# 4116 Dt:31/05/2017] , Billno-KNG072082017100011",1,2178,0,216,1962
9, , ,"[TRVch# 4117 Dt:31/05/2017] , Billno-KNG072082017100010",1,7767,0,783,6984
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,305414,77294,23445,204675
11, , ,"[TRVch# 1950 Dt:09/05/2017] , Billno-KNG07208042017-003",1,83412,33000,12120,38292
12, , ,"[TRVch# 1951 Dt:09/05/2017] , Billno-KNG07208042017-004",1,190901,28000,10914,151987
13, , ,"[TRVch# 1952 Dt:09/05/2017] , Billno-KNG07208042017-005",1,10892,0,15,10877
14, , ,"[TRVch# 4114 Dt:31/05/2017] , Billno-KNG072082017100009",1,10932,7017,396,3519
15, , ,"[TRVch# 4115 Dt:31/05/2017] , Billno-KNG072082017100008",1,9277,9277,0,0
16, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,4008,0,0,4008
17, , ,"[TRVch# 4102 Dt:31/05/2017] , Billno-KNG072082017100006",1,4008,0,0,4008
18, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,1000,0,0,1000
19, , ,"[TRVch# 4112 Dt:31/05/2017] , Billno-KNG072082017100007",1,1000,0,0,1000
0,Grand Total, , ,12,521832,96000,34430,391402
1,KNG07-208-GSSS  MAHADEV,Total, ,12,521832,96000,34430,391402
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,140508,0,8643,131865
3, , ,"[TRVch# 1404 Dt:08/06/2017] , Billno-KNG07208052017-001",1,120577,0,6774,113803
