,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,3,149179,30000,3348,115831
1,MDI07-216-HM GHS SUDHRANI,Total, ,3,149179,30000,3348,115831
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,73492,0,3288,70204
3, , ,"[TRVch# 1848 Dt:21/04/2017] , Billno-MDI072162017100001",1,7082,0,5,7077
4, , ,"[TRVch# 746 Dt:07/04/2017] , Billno-MDI07216032017-001",1,66410,0,3283,63127
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,75687,30000,60,45627
6, , ,"[TRVch# 747 Dt:07/04/2017] , Billno-MDI07216032017-002",1,75687,30000,60,45627
0,Grand Total, , ,3,173153,42286,10401,120466
1,MDI07-216-HM GHS SUDHRANI,Total, ,3,173153,42286,10401,120466
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,84220,0,3341,80879
3, , ,"[TRVch# 1189 Dt:08/05/2017] , Billno-MDI07216042017-001",1,84220,0,3341,80879
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,88933,42286,7060,39587
5, , ,"[TRVch# 1190 Dt:08/05/2017] , Billno-MDI07216042017-002",1,76647,30000,7060,39587
6, , ,"[TRVch# 5759 Dt:31/05/2017] , Billno-MDI072162017100006",1,12286,12286,0,0
0,Grand Total, , ,4,197548,30000,7922,159626
1,MDI07-216-HM GHS SUDHRANI,Total, ,4,197548,30000,7922,159626
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,89707,0,3892,85815
3, , ,"[TRVch# 1258 Dt:07/06/2017] , Billno-MDI07216052017-001",1,84220,0,3341,80879
4, , ,"[TRVch# 3614 Dt:30/06/2017] , Billno-MDI072162017100007",1,5487,0,551,4936
5, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,36000,0,0,36000
6, , ,"[TRVch# 3615 Dt:30/06/2017] , Billno-MDI072162017100008",1,36000,0,0,36000
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,71841,30000,4030,37811
8, , ,"[TRVch# 1259 Dt:07/06/2017] , Billno-MDI07216052017-002",1,71841,30000,4030,37811
0,Grand Total, , ,3,165061,30000,7371,127690
1,MDI07-216-HM GHS SUDHRANI,Total, ,3,165061,30000,7371,127690
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,84220,0,3341,80879
3, , ,"[TRVch# 1168 Dt:10/07/2017] , Billno-MDI07216062017-001",1,84220,0,3341,80879
4, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,9000,0,0,9000
5, , ,"[TRVch# 2433 Dt:20/07/2017] , Billno-MDI072162017100009",1,9000,0,0,9000
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,71841,30000,4030,37811
7, , ,"[TRVch# 1169 Dt:10/07/2017] , Billno-MDI07216062017-002",1,71841,30000,4030,37811
0,Grand Total, , ,3,165061,30000,7371,127690
1,MDI07-216-HM GHS SUDHRANI,Total, ,3,165061,30000,7371,127690
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,84220,0,3341,80879
3, , ,"[TRVch# 1100 Dt:09/08/2017] , Billno-MDI07216072017-001",1,84220,0,3341,80879
4, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,9000,0,0,9000
5, , ,"[TRVch# 3039 Dt:31/08/2017] , Billno-MDI072162017100010",1,9000,0,0,9000
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,71841,30000,4030,37811
7, , ,"[TRVch# 1101 Dt:09/08/2017] , Billno-MDI07216072017-002",1,71841,30000,4030,37811
0,Grand Total, , ,4,179642,30000,10941,138701
1,MDI07-216-HM GHS SUDHRANI,Total, ,4,179642,30000,10941,138701
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,85091,0,6911,78180
3, , ,"[TRVch# 1206 Dt:08/09/2017] , Billno-MDI07216082017-001",1,85091,0,6911,78180
4, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,9000,0,0,9000
