,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,3,514038,111500,9671,392867
1,UNA00-235-GHS JANKAUR,Total, ,3,514038,111500,9671,392867
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,264512,70000,2128,192384
3, , ,"[TRVch# 138 Dt:03/04/2017] , Billno-UNA00235032017-001",1,264512,70000,2128,192384
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,249526,41500,7543,200483
5, , ,"[TRVch# 139 Dt:03/04/2017] , Billno-UNA00235032017-002",1,73184,35000,60,38124
6, , ,"[TRVch# 140 Dt:03/04/2017] , Billno-UNA00235032017-003",1,176342,6500,7483,162359
0,Grand Total, , ,9,631126,185646,32711,412769
1,UNA00-235-GHS JANKAUR,Total, ,9,631126,185646,32711,412769
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,20000,0,0,20000
3, , ,"[TRVch# 221 Dt:23/05/2017] , Billno-UNA002352017100010",1,20000,0,0,20000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,295390,119516,12154,163720
5, , ,"[TRVch# 1771 Dt:31/05/2017] , Billno-UNA002352017100007",1,27516,27516,0,0
6, , ,"[TRVch# 66 Dt:01/05/2017] , Billno-UNA00235042017-001",1,267874,92000,12154,163720
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,315736,66130,20557,229049
8, , ,"[TRVch# 1772 Dt:31/05/2017] , Billno-UNA002352017100008",1,11206,11206,0,0
9, , ,"[TRVch# 1773 Dt:31/05/2017] , Billno-UNA002352017100009",1,8424,8424,0,0
10, , ,"[TRVch# 1774 Dt:31/05/2017] , Billno-UNA002352017100006",1,36677,0,0,36677
11, , ,"[TRVch# 1775 Dt:31/05/2017] , Billno-UNA002352017100005",1,6742,0,677,6065
12, , ,"[TRVch# 67 Dt:01/05/2017] , Billno-UNA00235042017-002",1,74120,40000,8300,25820
13, , ,"[TRVch# 68 Dt:01/05/2017] , Billno-UNA00235042017-003",1,178567,6500,11580,160487
0,Grand Total, , ,6,2190403,138500,32034,2019869
1,UNA00-235-GHS JANKAUR,Total, ,6,2190403,138500,32034,2019869
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,267874,92000,12154,163720
3, , ,"[TRVch# 145 Dt:01/06/2017] , Billno-UNA00235052017-001",1,267874,92000,12154,163720
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,252687,46500,19880,186307
5, , ,"[TRVch# 146 Dt:01/06/2017] , Billno-UNA00235052017-002",1,74120,40000,8300,25820
6, , ,"[TRVch# 147 Dt:01/06/2017] , Billno-UNA00235052017-003",1,178567,6500,11580,160487
7, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,2,983522,0,0,983522
8, , ,"[TRVch# 66 Dt:16/06/2017] , Billno-UNA002352017100018",1,9992,0,0,9992
9, , ,"[TRVch# 67 Dt:16/06/2017] , Billno-UNA002352017100014",1,973530,0,0,973530
10, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,686320,0,0,686320
11, , ,"[TRVch# 75 Dt:16/06/2017] , Billno-UNA002352017100015",1,686320,0,0,686320
0,Grand Total, , ,3,413392,108500,24554,280338
1,UNA00-235-GHS JANKAUR,Total, ,3,413392,108500,24554,280338
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,267874,62000,12154,193720
