DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,10,3769
HMR04-223-GHS DHAMROOL BHORANJ,Total, , , ,10,3769
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,9,3748
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,7,348
 , , ,20/04/2017,Total,1,145
 , , , ,"[F0202000006] HIMGRN:B17D145405, HEADMASTER TUITION AND OTHER FEES -",1,145
 , , ,22/05/2017,Total,1,10
 , , , ,"[G0202000020] HIMGRN:B17E121954, HEADMASTER TUITION AND OTHER FEES -",1,10
 , , ,08/09/2017,Total,1,10
 , , , ,"[K0202000002] HIMGRN:B17I102980, HEADMASTER TUITION AND OTHER FEES -Admission Fee",1,10
 , , ,27/04/2018,Total,1,98
 , , , ,"[F0202000026] HIMGRN:B18D174630, HEADMASTER TUITION AND OTHER FEES -TUTION FEE AND LATE AD.FEE",1,98
 , , ,21/06/2018,Total,1,65
 , , , ,"[H0202000008] HIMGRN:B18F109315, HEADMASTER TUITION AND OTHER FEES -Re.admission fee",1,65
 , , ,30/06/2018,Total,1,15
 , , , ,"[H0202000033] HIMGRN:B18F136602, HEADMASTER TUITION AND OTHER FEES -slc fee",1,15
 , , ,21/08/2018,Total,1,5
 , , , ,"[J0202000009] HIMGRN:B18H114803, HEADMASTER TUITION AND OTHER FEES -SLC FEE",1,5
 , ,0202-01-102-03-MISCELLANEOUS RECEIPTS,Total, ,1,3000
 , , ,21/04/2018,Total,1,3000
 , , , ,"[F0202000009] HIMGRN:B18D140240, HEADMASTER MISCELLANEOUS RECEIPTS -",1,3000
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,400
 , , ,28/02/2018,Total,1,400
 , , , ,"[D0202000016] HIMGRN:B18B129748, HEADMASTER RECOVERIES OF OVER PAYMENT -HRA RECOVERY W.E.F.06/2017 TO 01/2018",1,400
 ,8011-INSURANCE AND PENSION FUNDS,Total, , ,1,21
 , ,8011-00-107-02-SAVING FUND,Total, ,1,21
 , , ,21/06/2018,Total,1,21
 , , , ,"[H8011000001] HIMGRN:B18F121502, HEADMASTER SAVING FUND -GIS APRIL 2018",1,21
