,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,20,9640,0,9640,0
1,MDI01-500-DISTRICT TREASURY OFFICER MANDI,Total, ,20,9640,0,9640,0
2, ,05-2030-01-101-01-S00N-V-N-20-OTHER CHARGES,Total,7,490,0,490,0
3, , ,"[TRVch# 138 Dt:27/04/2017] , Billno-MDI015001742030004",1,100,0,100,0
4, , ,"[TRVch# 141 Dt:27/04/2017] , Billno-MDI015001742030007",1,60,0,60,0
5, , ,"[TRVch# 143 Dt:27/04/2017] , Billno-MDI015001742030009",1,20,0,20,0
6, , ,"[TRVch# 145 Dt:27/04/2017] , Billno-MDI015001742030011",1,140,0,140,0
7, , ,"[TRVch# 225 Dt:29/04/2017] , Billno-MDI015001742030014",1,30,0,30,0
8, , ,"[TRVch# 228 Dt:29/04/2017] , Billno-MDI015001742030017",1,40,0,40,0
9, , ,"[TRVch# 231 Dt:29/04/2017] , Billno-MDI015001742030020",1,100,0,100,0
10, ,05-2030-01-102-01-S00N-V-N-20-OTHER CHARGES,Total,1,400,0,400,0
11, , ,"[TRVch# 227 Dt:29/04/2017] , Billno-MDI015001742030016",1,400,0,400,0
12, ,05-2030-01-800-04-S00N-V-N-20-OTHER CHARGES,Total,4,390,0,390,0
13, , ,"[TRVch# 137 Dt:27/04/2017] , Billno-MDI015001742030003",1,120,0,120,0
14, , ,"[TRVch# 140 Dt:27/04/2017] , Billno-MDI015001742030006",1,90,0,90,0
15, , ,"[TRVch# 146 Dt:27/04/2017] , Billno-MDI015001742030012",1,90,0,90,0
16, , ,"[TRVch# 230 Dt:29/04/2017] , Billno-MDI015001742030019",1,90,0,90,0
17, ,05-2030-02-102-01-S00N-V-N-20-OTHER CHARGES,Total,8,8360,0,8360,0
18, , ,"[TRVch# 135 Dt:27/04/2017] , Billno-MDI015001742030001",1,2000,0,2000,0
19, , ,"[TRVch# 136 Dt:27/04/2017] , Billno-MDI015001742030002",1,1800,0,1800,0
20, , ,"[TRVch# 139 Dt:27/04/2017] , Billno-MDI015001742030005",1,800,0,800,0
21, , ,"[TRVch# 142 Dt:27/04/2017] , Billno-MDI015001742030008",1,200,0,200,0
22, , ,"[TRVch# 144 Dt:27/04/2017] , Billno-MDI015001742030010",1,1000,0,1000,0
23, , ,"[TRVch# 147 Dt:27/04/2017] , Billno-MDI015001742030013",1,1400,0,1400,0
24, , ,"[TRVch# 226 Dt:29/04/2017] , Billno-MDI015001742030015",1,160,0,160,0
25, , ,"[TRVch# 232 Dt:29/04/2017] , Billno-MDI015001742030021",1,1000,0,1000,0
0,Grand Total, , ,37,14368,0,14368,0
1,MDI01-500-DISTRICT TREASURY OFFICER MANDI,Total, ,37,14368,0,14368,0
2, ,05-2030-01-101-01-S00N-V-N-20-OTHER CHARGES,Total,11,740,0,740,0
3, , ,"[TRVch# 101 Dt:22/05/2017] , Billno-MDI015001752030013",1,40,0,40,0
4, , ,"[TRVch# 106 Dt:22/05/2017] , Billno-MDI015001752030018",1,60,0,60,0
5, , ,"[TRVch# 21 Dt:08/05/2017] , Billno-MDI015001752030003",1,100,0,100,0
6, , ,"[TRVch# 309 Dt:31/05/2017] , Billno-MDI015001752030024",1,100,0,100,0
7, , ,"[TRVch# 310 Dt:31/05/2017] , Billno-MDI015001752030025",1,80,0,80,0
8, , ,"[TRVch# 313 Dt:31/05/2017] , Billno-MDI015001752030028",1,30,0,30,0
9, , ,"[TRVch# 314 Dt:31/05/2017] , Billno-MDI015001752030029",1,100,0,100,0
10, , ,"[TRVch# 319 Dt:31/05/2017] , Billno-MDI015001752030034",1,40,0,40,0
11, , ,"[TRVch# 322 Dt:31/05/2017] , Billno-MDI015001752030037",1,40,0,40,0
12, , ,"[TRVch# 94 Dt:22/05/2017] , Billno-MDI015001752030006",1,100,0,100,0
13, , ,"[TRVch# 96 Dt:22/05/2017] , Billno-MDI015001752030008",1,50,0,50,0
14, ,05-2030-01-800-04-S00N-V-N-20-OTHER CHARGES,Total,6,468,0,468,0
15, , ,"[TRVch# 107 Dt:22/05/2017] , Billno-MDI015001752030019",1,90,0,90,0
16, , ,"[TRVch# 20 Dt:08/05/2017] , Billno-MDI015001752030002",1,90,0,90,0
17, , ,"[TRVch# 308 Dt:31/05/2017] , Billno-MDI015001752030023",1,90,0,90,0
18, , ,"[TRVch# 315 Dt:31/05/2017] , Billno-MDI015001752030030",1,54,0,54,0
19, , ,"[TRVch# 318 Dt:31/05/2017] , Billno-MDI015001752030033",1,54,0,54,0
20, , ,"[TRVch# 93 Dt:22/05/2017] , Billno-MDI015001752030005",1,90,0,90,0
21, ,05-2030-02-102-01-S00N-V-N-20-OTHER CHARGES,Total,20,13160,0,13160,0
22, , ,"[TRVch# 100 Dt:22/05/2017] , Billno-MDI015001752030012",1,1600,0,1600,0
23, , ,"[TRVch# 102 Dt:22/05/2017] , Billno-MDI015001752030014",1,120,0,120,0
24, , ,"[TRVch# 103 Dt:22/05/2017] , Billno-MDI015001752030015",1,1000,0,1000,0
25, , ,"[TRVch# 104 Dt:22/05/2017] , Billno-MDI015001752030016",1,240,0,240,0
26, , ,"[TRVch# 105 Dt:22/05/2017] , Billno-MDI015001752030017",1,1200,0,1200,0
27, , ,"[TRVch# 19 Dt:08/05/2017] , Billno-MDI015001752030001",1,1000,0,1000,0
28, , ,"[TRVch# 22 Dt:08/05/2017] , Billno-MDI015001752030004",1,120,0,120,0
29, , ,"[TRVch# 305 Dt:31/05/2017] , Billno-MDI015001752030020",1,320,0,320,0
30, , ,"[TRVch# 306 Dt:31/05/2017] , Billno-MDI015001752030021",1,80,0,80,0
31, , ,"[TRVch# 307 Dt:31/05/2017] , Billno-MDI015001752030022",1,1000,0,1000,0
32, , ,"[TRVch# 311 Dt:31/05/2017] , Billno-MDI015001752030026",1,1200,0,1200,0
33, , ,"[TRVch# 312 Dt:31/05/2017] , Billno-MDI015001752030027",1,200,0,200,0
34, , ,"[TRVch# 316 Dt:31/05/2017] , Billno-MDI015001752030031",1,1200,0,1200,0
35, , ,"[TRVch# 317 Dt:31/05/2017] , Billno-MDI015001752030032",1,1600,0,1600,0
36, , ,"[TRVch# 320 Dt:31/05/2017] , Billno-MDI015001752030035",1,80,0,80,0
37, , ,"[TRVch# 321 Dt:31/05/2017] , Billno-MDI015001752030036",1,600,0,600,0
38, , ,"[TRVch# 95 Dt:22/05/2017] , Billno-MDI015001752030007",1,600,0,600,0
39, , ,"[TRVch# 97 Dt:22/05/2017] , Billno-MDI015001752030009",1,120,0,120,0
40, , ,"[TRVch# 98 Dt:22/05/2017] , Billno-MDI015001752030010",1,680,0,680,0
41, , ,"[TRVch# 99 Dt:22/05/2017] , Billno-MDI015001752030011",1,200,0,200,0
0,Grand Total, , ,39,19258,0,19258,0
1,MDI01-500-DISTRICT TREASURY OFFICER MANDI,Total, ,39,19258,0,19258,0
2, ,05-2030-01-101-01-S00N-V-N-20-OTHER CHARGES,Total,13,1670,0,1670,0
3, , ,"[TRVch# 23 Dt:07/06/2017] , Billno-MDI015001762030003",1,60,0,60,0
